dataset_id,window_seconds,half_life_seconds,lambda_value,score_index,source_window_end_index,t2_score
N3,5,20,0.034064,79,216,0.8803965818431165
N3,5,20,0.034064,80,217,0.9849513807331314
N3,5,20,0.034064,81,218,0.6068135364820025
N3,5,20,0.034064,82,219,0.5224455873224993
N3,5,20,0.034064,83,220,0.6972120717788571
N3,5,20,0.034064,84,221,1.0953346955376433
N3,5,20,0.034064,85,222,0.8648085296412207
N3,5,20,0.034064,86,223,0.5286349328600953
N3,5,20,0.034064,87,224,0.4917772341159118
N3,5,20,0.034064,88,225,0.716677653975635
N3,5,20,0.034064,89,226,1.1815993556855438
N3,5,20,0.034064,90,227,1.471704111674778
N3,5,20,0.034064,91,228,1.5803923633593588
N3,5,20,0.034064,92,229,1.7546729512326364
N3,5,20,0.034064,93,230,1.9364957685710973
N3,5,20,0.034064,94,231,2.134425933036346
N3,5,20,0.034064,95,232,1.751405803672009
N3,5,20,0.034064,96,233,1.41252575205172
N3,5,20,0.034064,97,234,1.3162195672966255
N3,5,20,0.034064,98,235,1.4740147038920022
N3,5,20,0.034064,99,236,1.8428808685378244
N3,5,20,0.034064,100,237,1.5868630299361546
N3,5,20,0.034064,101,238,1.2647519057597292
N3,5,20,0.034064,102,239,1.8911556862729084
N3,5,20,0.034064,103,240,3.4302446549787944
N3,5,20,0.034064,104,241,5.805443155519702
N3,5,20,0.034064,105,242,6.135682658959641
N3,5,20,0.034064,106,243,5.899881807873098
N3,5,20,0.034064,107,244,5.710307403193421
N3,5,20,0.034064,108,245,5.536892783173492
N3,5,20,0.034064,109,246,5.345493202221861
N3,5,20,0.034064,110,247,4.445592310178472
N3,5,20,0.034064,111,248,3.463019229368212
N3,5,20,0.034064,112,249,2.9409683121997166
N3,5,20,0.034064,113,250,2.6778492282724073
N3,5,20,0.034064,114,251,2.7170297468971274
N3,5,20,0.034064,115,252,3.0411496704348666
N3,5,20,0.034064,116,253,2.909961506182005
N3,5,20,0.034064,117,254,2.5868547787637466
N3,5,20,0.034064,118,255,1.5304730442154193
N3,5,20,0.034064,119,256,1.0130476570074751
N3,5,20,0.034064,120,257,1.2917495237627188
N3,5,20,0.034064,121,258,1.9276928220997638
N3,5,20,0.034064,122,259,3.2958530410435327
N3,5,20,0.034064,123,260,3.2237068403045694
N3,5,20,0.034064,124,261,2.8071064314082355
N3,5,20,0.034064,125,262,1.688868040682482
N3,5,20,0.034064,126,263,0.9595942955554848
N3,5,20,0.034064,127,264,0.5211505498098951
N3,5,20,0.034064,128,265,0.5870544753212922
N3,5,20,0.034064,129,266,0.9009476737436657
N3,5,20,0.034064,130,267,1.3216163254779167
N3,5,20,0.034064,131,268,1.3729122335234671
N3,5,20,0.034064,132,269,1.5652292219297577
N3,5,20,0.034064,133,270,1.8799279230754715
N3,5,20,0.034064,134,271,1.5583931330914538
N3,5,20,0.034064,135,272,1.1495133752289046
N3,5,20,0.034064,136,273,1.1444870134352072
N3,5,20,0.034064,137,274,1.5456482775766842
N3,5,20,0.034064,138,275,2.453682495795292
N3,5,20,0.034064,139,276,2.266760970275267
N3,5,20,0.034064,140,277,1.6611396880181837
N3,5,20,0.034064,141,278,1.3391964026228045
N3,5,20,0.034064,142,279,1.2619301998134314
N3,5,20,0.034064,143,280,1.524994937425821
N3,5,20,0.034064,144,281,2.1139191566084
N3,5,20,0.034064,145,282,3.0268609109180806
N3,5,20,0.034064,146,283,3.4549261237795124
N3,5,20,0.034064,147,284,3.991795369502759
N3,5,20,0.034064,148,285,4.672920641520845
N3,5,20,0.034064,149,286,5.054693705510103
N3,5,20,0.034064,150,287,4.5903712961217105
N3,5,20,0.034064,151,288,3.6659804307879504
N3,5,20,0.034064,152,289,3.017324288783156
N3,5,20,0.034064,153,290,2.717619678593652
N3,5,20,0.034064,154,291,2.902828967014772
N3,5,20,0.034064,155,292,3.3509821906700106
N3,5,20,0.034064,156,293,3.494460585612057
N3,5,20,0.034064,157,294,3.625783110553342
N3,5,20,0.034064,158,295,3.670304929083195
N3,5,20,0.034064,159,296,3.630418202176328
N3,5,20,0.034064,160,297,3.5520473195925604
N3,5,20,0.034064,161,298,3.3964291114442293
N3,5,20,0.034064,162,299,3.2697756586564313
N3,5,20,0.034064,163,300,3.1840340224292354
N3,5,20,0.034064,164,301,3.121268216130884
N3,5,20,0.034064,165,302,3.110635760805791
N3,5,20,0.034064,166,303,3.1817648337524713
N3,5,20,0.034064,167,304,4.445927234794306
N3,5,20,0.034064,168,305,6.166842537463346
N3,5,20,0.034064,169,306,8.395823733176826
N3,5,20,0.034064,170,307,7.520839275269559
N3,5,20,0.034064,171,308,7.124876563091762
N3,5,20,0.034064,172,309,5.429212852259784
N3,5,20,0.034064,173,310,4.147503307022314
N3,5,20,0.034064,174,311,3.1883279908139954
N3,5,20,0.034064,175,312,2.4281162469433526
N3,5,20,0.034064,176,313,2.0775155804032974
N3,5,20,0.034064,177,314,1.8135611457694467
N3,5,20,0.034064,178,315,1.6048624442104413
N3,5,20,0.034064,179,316,1.5100318431926465
N3,5,20,0.034064,180,317,1.7273284430104008
N3,5,20,0.034064,181,318,1.591038488598239
N3,5,20,0.034064,182,319,1.4309692918788663
N3,5,20,0.034064,183,320,1.264710876268541
N3,5,20,0.034064,184,321,1.4489477332982335
N3,5,20,0.034064,185,322,1.5200764106257028
N3,5,20,0.034064,186,323,1.8602291896658762
N3,5,20,0.034064,187,324,2.256243986969223
N3,5,20,0.034064,188,325,2.3881576364549426
N3,5,20,0.034064,189,326,1.374093848044978
N3,5,20,0.034064,190,327,0.7391515495334396
N3,5,20,0.034064,191,328,0.5506041386663412
N3,5,20,0.034064,192,329,0.5288947741377716
N3,5,20,0.034064,193,330,0.6065845895822154
N3,5,20,0.034064,194,331,0.7400455739367515
N3,5,20,0.034064,195,332,0.8275651107032304
N3,5,20,0.034064,196,333,0.8696571270454428
N3,5,20,0.034064,197,334,0.95526984101655
N3,5,20,0.034064,198,335,1.047025812755912
N3,5,20,0.034064,199,336,1.1261614177974955
N3,5,20,0.034064,200,337,1.2491986414118066
N3,5,20,0.034064,201,338,1.3990135812364661
N3,5,20,0.034064,202,339,1.6028550053802926
N3,5,20,0.034064,203,340,1.900459819095814
N3,5,20,0.034064,204,341,2.290798559180419
N3,5,20,0.034064,205,342,1.692759204968211
N3,5,20,0.034064,206,343,1.4298355488921881
N3,5,20,0.034064,207,344,1.215203362730673
N3,5,20,0.034064,208,345,1.1085228297013703
N3,5,20,0.034064,209,346,1.065115163489931
N3,5,20,0.034064,210,347,0.9495969237245337
N3,5,20,0.034064,211,348,0.8215695835939091
N3,5,20,0.034064,212,349,0.7658807735318921
N3,5,20,0.034064,213,350,0.8137661818294983
N3,5,20,0.034064,214,351,0.9824488966208271
N3,5,20,0.034064,215,352,1.860464486408154
N3,5,20,0.034064,216,353,2.7828672110385355
N3,5,20,0.034064,217,354,2.2366076717404164
N3,5,20,0.034064,218,355,1.8862598035267881
N3,5,20,0.034064,219,356,1.7256680647116749
N3,5,20,0.034064,220,357,1.6656102949504077
N3,5,20,0.034064,221,358,1.5545782010518447
N3,5,20,0.034064,222,359,1.7280414177677192
N3,5,20,0.034064,223,360,1.8915126327773044
N3,5,20,0.034064,224,361,2.040299808493396
N3,5,20,0.034064,225,362,1.7791447413510766
N3,5,20,0.034064,226,363,1.7927500477905305
N3,5,20,0.034064,227,364,1.8374486562163201
N3,5,20,0.034064,228,365,1.9391430081347378
N3,5,20,0.034064,229,366,2.102063356060502
N3,5,20,0.034064,230,367,2.030665180510537
N3,5,20,0.034064,231,368,2.7682766393837643
N3,5,20,0.034064,232,369,3.972073780626247
N3,5,20,0.034064,233,370,4.342410883313934
N3,5,20,0.034064,234,371,5.438054020404289
N3,5,20,0.034064,235,372,4.271727195835366
N3,5,20,0.034064,236,373,3.7259544310207007
N3,5,20,0.034064,237,374,4.303070325358773
N3,5,20,0.034064,238,375,4.695095629601326
N3,5,20,0.034064,239,376,5.203476302548502
N3,5,20,0.034064,240,377,6.718317917317314
N3,5,20,0.034064,241,378,6.47526446329999
N3,5,20,0.034064,242,379,7.2115271926604425
N3,5,20,0.034064,243,380,8.15861966805288
N3,5,20,0.034064,244,381,8.867749031585916
N3,5,20,0.034064,245,382,9.703174901563504
N3,5,20,0.034064,246,383,10.224070231416759
N3,5,20,0.034064,247,384,10.134684532325057
N3,5,20,0.034064,248,385,10.28061748872061
N3,5,20,0.034064,249,386,10.598056940417141
N3,5,20,0.034064,250,387,9.222245578015137
N3,5,20,0.034064,251,388,7.182025278893616
N3,5,20,0.034064,252,389,5.6804973735390165
N3,5,20,0.034064,253,390,4.6201665658166355
N3,5,20,0.034064,254,391,3.9809843964903875
N3,5,20,0.034064,255,392,3.811480169540756
N3,5,20,0.034064,256,393,3.7278755223583784
N3,5,20,0.034064,257,394,3.8674879430919065
N3,5,20,0.034064,258,395,4.11946440119229
N3,5,20,0.034064,259,396,4.269589620877786
N3,5,20,0.034064,260,397,4.889930365021531
N3,5,20,0.034064,261,398,5.6605068015055
N3,5,20,0.034064,262,399,6.453124553542006
N3,5,20,0.034064,263,400,7.409404356461996
N3,5,20,0.034064,264,401,8.48829984275999
N3,5,20,0.034064,265,402,10.527105575488413
N3,5,20,0.034064,266,403,8.628929162161555
N3,5,20,0.034064,267,404,6.966818240414616
N3,5,20,0.034064,268,405,5.562605419966163
N3,5,20,0.034064,269,406,4.381215330030936
N3,5,20,0.034064,270,407,2.1586256787572244
N3,5,20,0.034064,271,408,2.136380287375028
N3,5,20,0.034064,272,409,2.166739971422064
N3,5,20,0.034064,273,410,2.2077732935377554
N3,5,20,0.034064,274,411,2.269104787983486
N3,5,20,0.034064,275,412,3.1360716890655578
N3,5,20,0.034064,276,413,4.144352295888087
N3,5,20,0.034064,277,414,5.2677442994881964
N3,5,20,0.034064,278,415,6.976120606939716
N3,5,20,0.034064,279,416,8.864143550909688
N3,5,20,0.034064,280,417,10.925635652647632
N3,5,20,0.034064,281,418,11.595458813944344
N3,5,20,0.034064,282,419,11.63277147915111
N3,5,20,0.034064,283,420,8.127230751785127
N3,5,20,0.034064,284,421,5.357189825165316
N3,5,20,0.034064,285,422,2.4409028876957977
N3,5,20,0.034064,286,423,1.2177069342405626
N3,5,20,0.034064,287,424,0.7049449376213213
N3,5,20,0.034064,288,425,0.6942809972658177
N3,5,20,0.034064,289,426,0.696010217815191
N3,5,20,0.034064,290,427,1.0747531284862286
N3,5,20,0.034064,291,428,1.660487717515983
N3,5,20,0.034064,292,429,2.6562171434973063
N3,5,20,0.034064,293,430,3.94138135291975
N3,5,20,0.034064,294,431,5.4900601175230594
N3,5,20,0.034064,295,432,6.819626207771982
N3,5,20,0.034064,296,433,7.618799421468351
N3,5,20,0.034064,297,434,8.774481495653978
N3,5,20,0.034064,298,435,10.891334908614645
N3,5,20,0.034064,299,436,12.177714238814534
N3,5,20,0.034064,300,437,9.935395500448887
N3,5,20,0.034064,301,438,8.84538435825832
N3,5,20,0.034064,302,439,7.544604794606848
N3,5,20,0.034064,303,440,6.565505597303302
N3,5,20,0.034064,304,441,5.8692240804040665
N3,5,20,0.034064,305,442,5.322695283656189
N3,5,20,0.034064,306,443,5.105297007994568
N3,5,20,0.034064,307,444,5.071472316630389
N3,5,20,0.034064,308,445,5.210055881747142
N3,5,20,0.034064,309,446,5.467515607439721
N3,5,20,0.034064,310,447,6.022857215961038
N3,5,20,0.034064,311,448,6.021210502936453
N3,5,20,0.034064,312,449,5.720006887317172
N3,5,20,0.034064,313,450,5.450813370704291
N3,5,20,0.034064,314,451,5.249667548184642
N3,5,20,0.034064,315,452,3.303340372206184
N3,5,20,0.034064,316,453,2.397126728683283
N3,5,20,0.034064,317,454,2.531569017430232
N3,5,20,0.034064,318,455,3.554762116133491
N3,5,20,0.034064,319,456,5.075985013211539
N3,5,20,0.034064,320,457,5.3257300737198126
N3,5,20,0.034064,321,458,4.666449544211147
N3,5,20,0.034064,322,459,4.487470289150771
N3,5,20,0.034064,323,460,4.331284112418254
N3,5,20,0.034064,324,461,4.362999332483331
N3,5,20,0.034064,325,462,4.632378943165416
N3,5,20,0.034064,326,463,4.67784451162269
N3,5,20,0.034064,327,464,4.62452539674243
N3,5,20,0.034064,328,465,4.510331193832728
N3,5,20,0.034064,329,466,4.398043867310625
N3,5,20,0.034064,330,467,3.576367875012822
N3,5,20,0.034064,331,468,3.0729252143418386
N3,5,20,0.034064,332,469,1.9834860917577402
N3,5,20,0.034064,333,470,1.6074899401424174
N3,5,20,0.034064,334,471,1.8856396905230393
N3,5,20,0.034064,335,472,2.0636405858310773
N3,5,20,0.034064,336,473,2.130552685301359
N3,5,20,0.034064,337,474,1.3433177022045155
N3,5,20,0.034064,338,475,0.989328722248017
N3,5,20,0.034064,339,476,0.9730826952257151
N3,5,20,0.034064,340,477,1.352449019918772
N3,5,20,0.034064,341,478,1.567646115635967
N3,5,20,0.034064,342,479,1.735351921108581
N3,5,20,0.034064,343,480,1.9581001710841455
N3,5,20,0.034064,344,481,2.226363629922665
N3,5,20,0.034064,345,482,1.6150990375318797
N3,5,20,0.034064,346,483,1.7873600612321106
N3,5,20,0.034064,347,484,1.8995582407701055
N3,5,20,0.034064,348,485,2.041397819234765
N3,5,20,0.034064,349,486,1.9114175370971709
N3,5,20,0.034064,350,487,2.3775695058541664
N3,5,20,0.034064,351,488,2.887699868892648
N3,5,20,0.034064,352,489,3.4184645107234375
N3,5,20,0.034064,353,490,4.003399997206809
N3,5,20,0.034064,354,491,4.158233422818691
N3,5,20,0.034064,355,492,4.463850974994605
N3,5,20,0.034064,356,493,4.6778929220085645
N3,5,20,0.034064,357,494,4.819830107894367
N3,5,20,0.034064,358,495,4.864182718398924
N3,5,20,0.034064,359,496,4.860746895750818
N3,5,20,0.034064,360,497,3.468036349712519
N3,5,20,0.034064,361,498,2.8002371136221282
N3,5,20,0.034064,362,499,2.458127005557639
N3,5,20,0.034064,363,500,2.626524622646938
N3,5,20,0.034064,364,501,3.2866332359562858
N3,5,20,0.034064,365,502,3.0109189723343888
N3,5,20,0.034064,366,503,2.9373746792864175
N3,5,20,0.034064,367,504,2.8397863595778245
N3,5,20,0.034064,368,505,2.7966086832973893
N3,5,20,0.034064,369,506,2.6676042765319576
N3,5,20,0.034064,370,507,1.3234475727070931
N3,5,20,0.034064,371,508,0.652393855393147
N3,5,20,0.034064,372,509,0.1841974510053518
N3,5,20,0.034064,373,510,0.06394518951022957
N3,5,20,0.034064,374,511,0.26782545969965343
N3,5,20,0.034064,375,512,0.4634812941101474
N3,5,20,0.034064,376,513,0.6754470750536288
N3,5,20,0.034064,377,514,0.8162203270901629
N3,5,20,0.034064,378,515,0.9245191171392783
N3,5,20,0.034064,379,516,1.1642564609835606
N3,5,20,0.034064,380,517,1.5169394047621707
N3,5,20,0.034064,381,518,2.2335471932461326
N3,5,20,0.034064,382,519,2.4063737765552045
N3,5,20,0.034064,383,520,2.213856489145622
N3,5,20,0.034064,384,521,2.0861434729498285
N3,5,20,0.034064,385,522,1.9250562365466788
N3,5,20,0.034064,386,523,1.393421778736849
N3,5,20,0.034064,387,524,1.4039568488443663
N3,5,20,0.034064,388,525,1.4993062587483965
N3,5,20,0.034064,389,526,1.5525629936765337
N3,5,20,0.034064,390,527,1.265096561905303
N3,5,20,0.034064,391,528,1.3683741618654024
N3,5,20,0.034064,392,529,1.426556469594127
N3,5,20,0.034064,393,530,1.394461662360525
N3,5,20,0.034064,394,531,1.4294068541015437
N3,5,20,0.034064,395,532,1.677120333683696
N3,5,20,0.034064,396,533,1.271682204028501
N3,5,20,0.034064,397,534,0.9257804804959459
N3,5,20,0.034064,398,535,0.6539582245948551
N3,5,20,0.034064,399,536,0.5034023387976917
N3,5,20,0.034064,400,537,0.9750586124694566
N3,5,20,0.034064,401,538,1.8573562143061493
N3,5,20,0.034064,402,539,3.093705992531538
N3,5,20,0.034064,403,540,4.637641403420673
N3,5,20,0.034064,404,541,4.300029960627528
N3,5,20,0.034064,405,542,5.238994926746136
N3,5,20,0.034064,406,543,4.896988831750807
N3,5,20,0.034064,407,544,4.582980443971794
N3,5,20,0.034064,408,545,4.3144686959061485
N3,5,20,0.034064,409,546,4.073754164337604
N3,5,20,0.034064,410,547,2.5153564009238254
N3,5,20,0.034064,411,548,1.6847823719485227
N3,5,20,0.034064,412,549,1.18188360418141
N3,5,20,0.034064,413,550,0.9494215944431961
N3,5,20,0.034064,414,551,0.933720646107451
N3,5,20,0.034064,415,552,0.8899108449552419
N3,5,20,0.034064,416,553,0.6930509733002772
N3,5,20,0.034064,417,554,0.5975678054439478
N3,5,20,0.034064,418,555,0.55102182495699
N3,5,20,0.034064,419,556,0.5444928556661592
N3,5,20,0.034064,420,557,0.4555282360861812
N3,5,20,0.034064,421,558,0.3970305330580556
N3,5,20,0.034064,422,559,0.4065206484591871
N3,5,20,0.034064,423,560,0.45978481288250295
N3,5,20,0.034064,424,561,0.4739084128429512
N3,5,20,0.034064,425,562,0.9150214690512728
N3,5,20,0.034064,426,563,2.0354972030521425
N3,5,20,0.034064,427,564,3.8397741008277255
N3,5,20,0.034064,428,565,6.285126188080563
N3,5,20,0.034064,429,566,9.240899633437555
N3,5,20,0.034064,430,567,8.806374633464069
N3,5,20,0.034064,431,568,6.803023645213083
N3,5,20,0.034064,432,569,5.150518102281273
N3,5,20,0.034064,433,570,3.891356660833952
N3,5,20,0.034064,434,571,3.0296222662398957
N3,5,20,0.034064,435,572,2.9941401440511433
N3,5,20,0.034064,436,573,2.6167888096524665
N3,5,20,0.034064,437,574,2.3355610055328753
N3,5,20,0.034064,438,575,2.108808225690117
N3,5,20,0.034064,439,576,2.19530121197766
N3,5,20,0.034064,440,577,2.322415372641742
N3,5,20,0.034064,441,578,2.7873588666232827
N3,5,20,0.034064,442,579,3.455523091171858
N3,5,20,0.034064,443,580,4.336893934847792
N3,5,20,0.034064,444,581,5.347570226307731
N3,5,20,0.034064,445,582,6.489874913372235
N3,5,20,0.034064,446,583,6.514639441653129
N3,5,20,0.034064,447,584,7.239122820746734
N3,5,20,0.034064,448,585,5.830952603304374
N3,5,20,0.034064,449,586,4.168074763099176
N3,5,20,0.034064,450,587,2.5040692829485867
N3,5,20,0.034064,451,588,1.862177497590483
N3,5,20,0.034064,452,589,1.4222093592820868
N3,5,20,0.034064,453,590,1.4023927230754385
N3,5,20,0.034064,454,591,1.3842106036713329
N3,5,20,0.034064,455,592,1.610779938956439
N3,5,20,0.034064,456,593,2.4006035614968413
N3,5,20,0.034064,457,594,3.3296987016843085
N3,5,20,0.034064,458,595,4.422836487482501
N3,5,20,0.034064,459,596,5.673731168676349
N3,5,20,0.034064,460,597,7.352204151421238
N3,5,20,0.034064,461,598,6.9006171674112755
N3,5,20,0.034064,462,599,6.858585062283113
N3,5,20,0.034064,463,600,6.830972784380521
N3,5,20,0.034064,464,601,4.802020150851839
N3,5,20,0.034064,465,602,2.391353910626162
N3,5,20,0.034064,466,603,1.6633304872856545
N3,5,20,0.034064,467,604,1.4028295663271428
N3,5,20,0.034064,468,605,1.5544810553290556
N3,5,20,0.034064,469,606,1.3166927959984107
N3,5,20,0.034064,470,607,1.2669851311548304
N3,5,20,0.034064,471,608,1.6279813635050653
N3,5,20,0.034064,472,609,2.1927859146636157
N3,5,20,0.034064,473,610,2.8805704101838163
N3,5,20,0.034064,474,611,3.585335152211657
N3,5,20,0.034064,475,612,4.368329940489371
N3,5,20,0.034064,476,613,2.921304294036534
N3,5,20,0.034064,477,614,2.0558700992631316
N3,5,20,0.034064,478,615,1.570632575040533
N3,5,20,0.034064,479,616,1.1497927333966835
N3,5,20,0.034064,480,617,0.589093326543037
N3,5,20,0.034064,481,618,0.633798188057764
N3,5,20,0.034064,482,619,0.8533491087650311
N3,5,20,0.034064,483,620,1.5176539027640104
N3,5,20,0.034064,484,621,2.5530022928526384
N3,5,20,0.034064,485,622,2.8580276850156268
N3,5,20,0.034064,486,623,2.1126850950286453
N3,5,20,0.034064,487,624,1.4656528588193785
N3,5,20,0.034064,488,625,1.2043826675963498
N3,5,20,0.034064,489,626,1.6152745553982377
N3,5,20,0.034064,490,627,2.281399777539011
N3,5,20,0.034064,491,628,3.50089874938776
N3,5,20,0.034064,492,629,5.103651136626433
N3,5,20,0.034064,493,630,6.7401628509940466
N3,5,20,0.034064,494,631,8.768254419772786
N3,5,20,0.034064,495,632,7.433020954201314
N3,5,20,0.034064,496,633,6.63715361957081
N3,5,20,0.034064,497,634,5.306504304855576
N3,5,20,0.034064,498,635,4.480504233226458
N3,5,20,0.034064,499,636,4.124230929139552
N3,5,20,0.034064,500,637,3.7177504726247204
N3,5,20,0.034064,501,638,3.5042359987682365
N3,5,20,0.034064,502,639,3.5933887618397367
N3,5,20,0.034064,503,640,4.426346496721361
N3,5,20,0.034064,504,641,5.918516668901124
N3,5,20,0.034064,505,642,7.19276643090202
N3,5,20,0.034064,506,643,7.09971767715734
N3,5,20,0.034064,507,644,6.28851245880651
N3,5,20,0.034064,508,645,5.553758757939783
N3,5,20,0.034064,509,646,4.894241671024034
N3,5,20,0.034064,510,647,3.702133631087821
N3,5,20,0.034064,511,648,3.4057302341733173
N3,5,20,0.034064,512,649,3.1577549994779237
N3,5,20,0.034064,513,650,3.696169156100156
N3,5,20,0.034064,514,651,3.3005005744782405
N3,5,20,0.034064,515,652,3.555803306363039
N3,5,20,0.034064,516,653,3.8230079109851802
N3,5,20,0.034064,517,654,4.110760956994248
N3,5,20,0.034064,518,655,3.5075910825958534
N3,5,20,0.034064,519,656,4.146917760690223
N3,5,20,0.034064,520,657,4.929930992250979
N3,5,20,0.034064,521,658,4.761659172591857
N3,5,20,0.034064,522,659,4.254521916704545
N3,5,20,0.034064,523,660,3.7970101904693507
N3,5,20,0.034064,524,661,3.3710732565237533
N3,5,20,0.034064,525,662,2.20065269666348
N3,5,20,0.034064,526,663,1.9142343639917527
N3,5,20,0.034064,527,664,2.211065089598156
N3,5,20,0.034064,528,665,2.5616281250805293
N3,5,20,0.034064,529,666,3.0011065153073893
N3,5,20,0.034064,530,667,4.454417573015628
N3,5,20,0.034064,531,668,4.352446315379074
N3,5,20,0.034064,532,669,3.9688722688199882
N3,5,20,0.034064,533,670,3.7876867967699526
N3,5,20,0.034064,534,671,3.7651313516201093
N3,5,20,0.034064,535,672,3.8902552919376165
N3,5,20,0.034064,536,673,4.255854692479335
N3,5,20,0.034064,537,674,4.367568979660861
N3,5,20,0.034064,538,675,4.472711350443574
N3,5,20,0.034064,539,676,4.513618498279911
N3,5,20,0.034064,540,677,4.1578891050655296
N3,5,20,0.034064,541,678,4.228281822882862
N3,5,20,0.034064,542,679,4.32075221307643
N3,5,20,0.034064,543,680,4.367810659765915
N3,5,20,0.034064,544,681,4.277211322495972
N3,5,20,0.034064,545,682,4.792212607570708
N3,5,20,0.034064,546,683,5.454618475830961
N3,5,20,0.034064,547,684,4.812629652901723
N3,5,20,0.034064,548,685,4.225232121155932
N3,5,20,0.034064,549,686,3.7134412477181966
N3,5,20,0.034064,550,687,3.3812176017830375
N3,5,20,0.034064,551,688,2.741609054068255
N3,5,20,0.034064,552,689,2.5798435815693654
N3,5,20,0.034064,553,690,2.498133133344044
N3,5,20,0.034064,554,691,2.5067850674361347
N3,5,20,0.034064,555,692,1.4236979619250105
N3,5,20,0.034064,556,693,1.342717630389415
N3,5,20,0.034064,557,694,2.325314183425805
N3,5,20,0.034064,558,695,4.277624975574289
N3,5,20,0.034064,559,696,7.219511603252016
N3,5,20,0.034064,560,697,7.122578245015681
N3,5,20,0.034064,561,698,5.369828512586178
N3,5,20,0.034064,562,699,4.025822369656104
N3,5,20,0.034064,563,700,3.0675452888386476
N3,5,20,0.034064,564,701,2.5326636490600714
N3,5,20,0.034064,565,702,2.20904627448534
N3,5,20,0.034064,566,703,2.6297781250216694
