dataset_id,evaluation_role,score_index,elapsed_s,timestamp_utc,t2_score,warning_limit,upper_limit,sample_warning,sample_upper,persistent_upper,public_state,compromised_by_resource_score
N4,post_hoc_diagnostic_not_final_v2_validation,0,56.002191,2026-06-28T19:01:47.283+00:00,1.554862430023594,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,1,57.003659,2026-06-28T19:01:48.284+00:00,3.8868438380761132,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,2,58.003824,2026-06-28T19:01:49.285+00:00,7.905732088524619,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,3,59.005778,2026-06-28T19:01:50.288+00:00,12.54096246600265,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,4,60.00276,2026-06-28T19:01:51.284+00:00,17.110410899416046,12.858651313374208,25.58879353054043,True,False,False,SUSPICIOUS,False
N4,post_hoc_diagnostic_not_final_v2_validation,5,61.0029,2026-06-28T19:01:52.283+00:00,18.428586064317138,12.858651313374208,25.58879353054043,True,False,False,SUSPICIOUS,False
N4,post_hoc_diagnostic_not_final_v2_validation,6,62.005113,2026-06-28T19:01:53.287+00:00,18.071348446311653,12.858651313374208,25.58879353054043,True,False,False,SUSPICIOUS,False
N4,post_hoc_diagnostic_not_final_v2_validation,7,63.003881,2026-06-28T19:01:54.284+00:00,17.538255015504404,12.858651313374208,25.58879353054043,True,False,False,SUSPICIOUS,False
N4,post_hoc_diagnostic_not_final_v2_validation,8,64.001714,2026-06-28T19:01:55.282+00:00,11.186754462015871,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,9,65.004679,2026-06-28T19:01:56.285+00:00,6.818018403759881,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,10,66.002792,2026-06-28T19:01:57.284+00:00,5.219438771721407,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,11,67.002369,2026-06-28T19:01:58.283+00:00,5.060871760907422,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,12,68.001211,2026-06-28T19:01:59.282+00:00,4.828329352116179,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,13,69.004302,2026-06-28T19:02:00.285+00:00,3.629395615304973,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,14,70.002884,2026-06-28T19:02:01.284+00:00,2.4978516701696574,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,15,71.002071,2026-06-28T19:02:02.282+00:00,0.9490524769449609,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,16,72.004525,2026-06-28T19:02:03.285+00:00,0.7664438093339879,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,17,73.004023,2026-06-28T19:02:04.285+00:00,1.4735740355939395,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,18,74.001459,2026-06-28T19:02:05.282+00:00,2.5807071786354485,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,19,75.004016,2026-06-28T19:02:06.285+00:00,3.780065785789292,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,20,76.004071,2026-06-28T19:02:07.284+00:00,3.4371883998520323,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,21,77.002489,2026-06-28T19:02:08.283+00:00,2.2052028472358365,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,22,78.003554,2026-06-28T19:02:09.284+00:00,1.4887872940330438,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,23,79.002062,2026-06-28T19:02:10.286+00:00,0.640569885431419,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,24,80.004371,2026-06-28T19:02:11.286+00:00,1.1912097519888205,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,25,81.001984,2026-06-28T19:02:12.282+00:00,2.5987058680997572,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,26,82.003954,2026-06-28T19:02:13.285+00:00,4.238230928786578,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,27,83.002846,2026-06-28T19:02:14.283+00:00,4.785328612306204,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,28,84.001569,2026-06-28T19:02:15.282+00:00,3.445364284446849,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,29,85.002081,2026-06-28T19:02:16.283+00:00,2.605506478291858,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,30,86.007128,2026-06-28T19:02:17.290+00:00,1.936356148512703,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,31,87.001405,2026-06-28T19:02:18.282+00:00,1.2651434063848503,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,32,88.002763,2026-06-28T19:02:19.284+00:00,0.519805222883701,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,33,89.002277,2026-06-28T19:02:20.282+00:00,0.8500797742867208,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,34,90.004498,2026-06-28T19:02:21.286+00:00,1.8097053943317876,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,35,91.003738,2026-06-28T19:02:22.285+00:00,2.3706420682608402,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,36,92.003701,2026-06-28T19:02:23.284+00:00,2.05168196153986,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,37,93.005028,2026-06-28T19:02:24.287+00:00,1.5098185346760933,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,38,94.018526,2026-06-28T19:02:25.302+00:00,1.2209851765105053,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,39,95.001569,2026-06-28T19:02:26.282+00:00,1.0762848359301789,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,40,96.003465,2026-06-28T19:02:27.286+00:00,1.342639849884553,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,41,97.005354,2026-06-28T19:02:28.286+00:00,2.5616580608088713,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,42,98.003584,2026-06-28T19:02:29.285+00:00,3.157326346496472,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,43,99.002101,2026-06-28T19:02:30.283+00:00,2.917364821304898,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,44,100.009299,2026-06-28T19:02:31.293+00:00,3.497624141352734,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,45,101.004527,2026-06-28T19:02:32.285+00:00,4.441197733155507,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,46,102.020073,2026-06-28T19:02:33.302+00:00,5.922849290452538,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,47,103.006842,2026-06-28T19:02:34.288+00:00,8.032443573489115,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,48,104.005391,2026-06-28T19:02:35.287+00:00,10.893061573920743,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,49,105.010701,2026-06-28T19:02:36.301+00:00,12.50039668008076,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,50,106.002486,2026-06-28T19:02:37.283+00:00,15.215043888613138,12.858651313374208,25.58879353054043,True,False,False,SUSPICIOUS,False
N4,post_hoc_diagnostic_not_final_v2_validation,51,107.002356,2026-06-28T19:02:38.283+00:00,17.180169846720748,12.858651313374208,25.58879353054043,True,False,False,SUSPICIOUS,False
N4,post_hoc_diagnostic_not_final_v2_validation,52,108.003907,2026-06-28T19:02:39.285+00:00,14.73705634802927,12.858651313374208,25.58879353054043,True,False,False,SUSPICIOUS,False
N4,post_hoc_diagnostic_not_final_v2_validation,53,109.002283,2026-06-28T19:02:40.283+00:00,12.665473393431313,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,54,110.001741,2026-06-28T19:02:41.282+00:00,11.198418877801029,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,55,111.002063,2026-06-28T19:02:42.282+00:00,9.932853243803821,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,56,112.001242,2026-06-28T19:02:43.281+00:00,8.18886368090515,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,57,113.00349,2026-06-28T19:02:44.285+00:00,6.517525623408757,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,58,114.004849,2026-06-28T19:02:45.286+00:00,4.305325607195341,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,59,115.004577,2026-06-28T19:02:46.286+00:00,3.038762858853575,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,60,116.005293,2026-06-28T19:02:47.286+00:00,2.2857823020493218,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,61,117.00226,2026-06-28T19:02:48.283+00:00,1.7758059077427455,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,62,118.005748,2026-06-28T19:02:49.287+00:00,1.3440074409392306,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,63,119.001855,2026-06-28T19:02:50.283+00:00,1.1030386524847295,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,64,120.001716,2026-06-28T19:02:51.282+00:00,1.0237196379356033,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,65,121.00859,2026-06-28T19:02:52.291+00:00,0.3314286217046566,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,66,122.014283,2026-06-28T19:02:53.296+00:00,0.7864987268062829,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,67,123.014832,2026-06-28T19:02:54.297+00:00,1.5419419834683372,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,68,124.002658,2026-06-28T19:02:55.286+00:00,2.441340841513431,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,69,125.011185,2026-06-28T19:02:56.292+00:00,3.781958261862825,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,70,126.003396,2026-06-28T19:02:57.286+00:00,5.011295972090924,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,71,127.002583,2026-06-28T19:02:58.282+00:00,6.1703614372443285,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,72,128.003635,2026-06-28T19:02:59.284+00:00,7.72489019674342,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,73,129.003414,2026-06-28T19:03:00.284+00:00,5.222407794878193,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,74,130.002027,2026-06-28T19:03:01.283+00:00,3.971081882951534,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,75,131.006808,2026-06-28T19:03:02.290+00:00,2.9354434419284137,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,76,132.0027,2026-06-28T19:03:03.283+00:00,2.3711697859818615,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,77,133.006706,2026-06-28T19:03:04.289+00:00,1.7033555926342665,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,78,134.00368,2026-06-28T19:03:05.285+00:00,1.2401916963634938,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,79,135.00266,2026-06-28T19:03:06.283+00:00,1.0053802351213872,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,80,136.001492,2026-06-28T19:03:07.282+00:00,0.8198980203475762,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,81,137.002228,2026-06-28T19:03:08.283+00:00,0.9554279304389874,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,82,138.003656,2026-06-28T19:03:09.284+00:00,1.1276339851644634,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,83,139.002023,2026-06-28T19:03:10.283+00:00,1.2173575623128716,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,84,140.005476,2026-06-28T19:03:11.286+00:00,0.787585041898246,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,85,141.001728,2026-06-28T19:03:12.282+00:00,0.8306986119124984,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,86,142.003517,2026-06-28T19:03:13.284+00:00,0.9642674079581031,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,87,143.004949,2026-06-28T19:03:14.287+00:00,1.5491749195850004,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,88,144.001547,2026-06-28T19:03:15.282+00:00,3.488934868221537,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,89,145.001439,2026-06-28T19:03:16.282+00:00,4.081641870294291,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,90,146.001764,2026-06-28T19:03:17.282+00:00,4.63740724946811,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,91,147.002256,2026-06-28T19:03:18.282+00:00,5.178836787986109,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,92,148.004521,2026-06-28T19:03:19.286+00:00,3.1883967439634597,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,93,149.003402,2026-06-28T19:03:20.284+00:00,2.214899800168625,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,94,150.001755,2026-06-28T19:03:21.282+00:00,1.7247547528995137,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,95,151.004618,2026-06-28T19:03:22.286+00:00,1.3121670960530072,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,96,152.00324,2026-06-28T19:03:23.284+00:00,1.5645612647701204,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,97,153.004867,2026-06-28T19:03:24.285+00:00,2.3560190332459707,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,98,154.018283,2026-06-28T19:03:25.298+00:00,3.3756303500844185,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,99,155.001881,2026-06-28T19:03:26.282+00:00,4.875495648831057,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,100,156.006642,2026-06-28T19:03:27.289+00:00,5.737694912652952,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,101,157.002471,2026-06-28T19:03:28.283+00:00,6.473599343288658,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,102,158.001828,2026-06-28T19:03:29.283+00:00,3.743319680794734,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,103,159.002732,2026-06-28T19:03:30.283+00:00,1.39482324822142,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,104,160.002049,2026-06-28T19:03:31.282+00:00,0.6403450802739236,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,105,161.002457,2026-06-28T19:03:32.282+00:00,0.537089059317469,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,106,162.004821,2026-06-28T19:03:33.287+00:00,0.624173431273846,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,107,163.005842,2026-06-28T19:03:34.290+00:00,1.0818046543440463,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,108,164.006452,2026-06-28T19:03:35.288+00:00,1.6372508630088887,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,109,165.001623,2026-06-28T19:03:36.282+00:00,2.13546381660815,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,110,166.002055,2026-06-28T19:03:37.282+00:00,1.2283670675449203,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,111,167.003728,2026-06-28T19:03:38.284+00:00,1.0519016480224628,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,112,168.003946,2026-06-28T19:03:39.284+00:00,1.684154506994532,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,113,169.001572,2026-06-28T19:03:40.282+00:00,2.649157031071719,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,114,170.00931,2026-06-28T19:03:41.290+00:00,3.3355087614054746,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,115,171.002287,2026-06-28T19:03:42.283+00:00,3.89889411337837,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,116,172.002232,2026-06-28T19:03:43.283+00:00,4.388087080248075,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,117,173.003642,2026-06-28T19:03:44.284+00:00,3.7723364334649894,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,118,174.003974,2026-06-28T19:03:45.286+00:00,2.289506534103178,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,119,175.006379,2026-06-28T19:03:46.288+00:00,0.8801567103509289,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,120,176.004401,2026-06-28T19:03:47.286+00:00,0.6705105979284686,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,121,177.04336,2026-06-28T19:03:48.324+00:00,0.9650570082345375,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,122,178.003886,2026-06-28T19:03:49.284+00:00,1.4540007400833688,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,123,179.001988,2026-06-28T19:03:50.282+00:00,1.879953409153012,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,124,180.003372,2026-06-28T19:03:51.286+00:00,2.26489408005737,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,125,181.003614,2026-06-28T19:03:52.284+00:00,2.181390641632715,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,126,182.001935,2026-06-28T19:03:53.282+00:00,1.807046423792032,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,127,183.005643,2026-06-28T19:03:54.288+00:00,1.3497128788859065,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,128,184.004482,2026-06-28T19:03:55.286+00:00,1.7252498839905934,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,129,185.003027,2026-06-28T19:03:56.284+00:00,2.651463101751789,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,130,186.002248,2026-06-28T19:03:57.283+00:00,2.3309812285122975,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,131,187.002345,2026-06-28T19:03:58.282+00:00,3.225344776165891,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,132,188.003903,2026-06-28T19:03:59.285+00:00,4.1649549789473514,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,133,189.001887,2026-06-28T19:04:00.283+00:00,5.343248601141276,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,134,190.003497,2026-06-28T19:04:01.284+00:00,7.204101215072708,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,135,191.002894,2026-06-28T19:04:02.284+00:00,10.169767306687124,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,136,192.002461,2026-06-28T19:04:03.283+00:00,11.58752256961168,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,137,193.004435,2026-06-28T19:04:04.286+00:00,13.241803512401049,12.858651313374208,25.58879353054043,True,False,False,SUSPICIOUS,False
N4,post_hoc_diagnostic_not_final_v2_validation,138,194.008495,2026-06-28T19:04:05.290+00:00,9.120552607013819,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,139,195.002024,2026-06-28T19:04:06.283+00:00,6.570583881771215,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,140,196.004024,2026-06-28T19:04:07.285+00:00,4.381654762614131,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,141,197.003319,2026-06-28T19:04:08.283+00:00,2.642635218216275,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,142,198.002364,2026-06-28T19:04:09.282+00:00,1.629220955832836,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,143,199.003514,2026-06-28T19:04:10.285+00:00,0.9575290938488319,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,144,200.004575,2026-06-28T19:04:11.285+00:00,1.251401706185276,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,145,201.001952,2026-06-28T19:04:12.298+00:00,2.1786013084084312,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,146,202.004011,2026-06-28T19:04:13.285+00:00,3.2525501569303135,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,147,203.006441,2026-06-28T19:04:14.289+00:00,3.2165570325951327,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,148,204.011407,2026-06-28T19:04:15.293+00:00,2.258261212891423,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,149,205.005099,2026-06-28T19:04:16.285+00:00,2.0219959132796568,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,150,206.002856,2026-06-28T19:04:17.284+00:00,1.7684400508105707,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,151,207.001791,2026-06-28T19:04:18.282+00:00,1.616686023507986,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,152,208.014351,2026-06-28T19:04:19.301+00:00,1.3655003784138326,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,153,209.00451,2026-06-28T19:04:20.286+00:00,0.9274915901034693,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
N4,post_hoc_diagnostic_not_final_v2_validation,154,210.001281,2026-06-28T19:04:21.282+00:00,1.159563180348574,12.858651313374208,25.58879353054043,False,False,False,NORMAL,False
