dataset_id,window_seconds,half_life_seconds,lambda_value,score_index,source_window_end_index,t2_score
N3,10,10,0.066967,56,132,1.5115247312491293
N3,10,10,0.066967,57,133,1.6260699142598067
N3,10,10,0.066967,58,134,1.7381428580436773
N3,10,10,0.066967,59,135,1.844505428108552
N3,10,10,0.066967,60,136,1.953357525189225
N3,10,10,0.066967,61,137,1.612862100916257
N3,10,10,0.066967,62,138,1.3823930201708192
N3,10,10,0.066967,63,139,1.0331149692004193
N3,10,10,0.066967,64,140,1.130114830984682
N3,10,10,0.066967,65,141,1.7477225084763148
N3,10,10,0.066967,66,142,2.794989676261621
N3,10,10,0.066967,67,143,2.994514480278787
N3,10,10,0.066967,68,144,3.2588542233723454
N3,10,10,0.066967,69,145,3.5677667947944895
N3,10,10,0.066967,70,146,3.9233594883728387
N3,10,10,0.066967,71,147,3.7918689684848763
N3,10,10,0.066967,72,148,4.282221308440675
N3,10,10,0.066967,73,149,3.9638884918903936
N3,10,10,0.066967,74,150,3.9052505767324925
N3,10,10,0.066967,75,151,4.046815593777188
N3,10,10,0.066967,76,152,4.356996241158742
N3,10,10,0.066967,77,153,4.7625030174338505
N3,10,10,0.066967,78,154,5.145092277125415
N3,10,10,0.066967,79,155,6.009444442219085
N3,10,10,0.066967,80,156,7.116582400007345
N3,10,10,0.066967,81,157,8.093173011816967
N3,10,10,0.066967,82,158,8.61450831075492
N3,10,10,0.066967,83,159,9.222227090891085
N3,10,10,0.066967,84,160,9.879611937151124
N3,10,10,0.066967,85,161,10.515729503155466
N3,10,10,0.066967,86,162,10.745430824519824
N3,10,10,0.066967,87,163,11.038780547095401
N3,10,10,0.066967,88,164,11.37320437541821
N3,10,10,0.066967,89,165,10.824401027321532
N3,10,10,0.066967,90,166,10.337270519322368
N3,10,10,0.066967,91,167,9.903590585979522
N3,10,10,0.066967,92,168,9.380547159287717
N3,10,10,0.066967,93,169,8.69844217793833
N3,10,10,0.066967,94,170,7.905129310258753
N3,10,10,0.066967,95,171,7.09275412317464
N3,10,10,0.066967,96,172,5.619491730944721
N3,10,10,0.066967,97,173,4.582796524642706
N3,10,10,0.066967,98,174,3.785466132253027
N3,10,10,0.066967,99,175,3.2007188283215933
N3,10,10,0.066967,100,176,2.8385210986120075
N3,10,10,0.066967,101,177,2.561612048923941
N3,10,10,0.066967,102,178,2.4514096934227547
N3,10,10,0.066967,103,179,2.4962392217133984
N3,10,10,0.066967,104,180,2.574061896844862
N3,10,10,0.066967,105,181,2.7342329671281647
N3,10,10,0.066967,106,182,2.111084431067666
N3,10,10,0.066967,107,183,1.5993819706343841
N3,10,10,0.066967,108,184,1.1893631020295172
N3,10,10,0.066967,109,185,0.8609885066433114
N3,10,10,0.066967,110,186,0.6133652492223868
N3,10,10,0.066967,111,187,0.4296566187864068
N3,10,10,0.066967,112,188,0.31788175345953373
N3,10,10,0.066967,113,189,0.2942997228441311
N3,10,10,0.066967,114,190,0.3508527622453133
N3,10,10,0.066967,115,191,0.3744954561283004
N3,10,10,0.066967,116,192,0.3421765515752591
N3,10,10,0.066967,117,193,0.441859796936446
N3,10,10,0.066967,118,194,0.5517082986801431
N3,10,10,0.066967,119,195,0.5637769594932261
N3,10,10,0.066967,120,196,0.5561325432595629
N3,10,10,0.066967,121,197,0.5928107515268088
N3,10,10,0.066967,122,198,0.5173132536159564
N3,10,10,0.066967,123,199,0.6173976556980827
N3,10,10,0.066967,124,200,0.8220393656364657
N3,10,10,0.066967,125,201,1.0138522659208886
N3,10,10,0.066967,126,202,1.2036111616208467
N3,10,10,0.066967,127,203,1.8748257038465992
N3,10,10,0.066967,128,204,2.9756917650819332
N3,10,10,0.066967,129,205,2.7689728246101337
N3,10,10,0.066967,130,206,2.5988882470720354
N3,10,10,0.066967,131,207,2.9845363392249835
N3,10,10,0.066967,132,208,2.6661929524547485
N3,10,10,0.066967,133,209,2.1118967561954323
N3,10,10,0.066967,134,210,1.7010607224809426
N3,10,10,0.066967,135,211,1.4193493504701191
N3,10,10,0.066967,136,212,0.9210839800868587
N3,10,10,0.066967,137,213,0.319134563345829
N3,10,10,0.066967,138,214,0.29759760018004217
N3,10,10,0.066967,139,215,0.262932784655422
N3,10,10,0.066967,140,216,0.3192835287304962
N3,10,10,0.066967,141,217,0.45609000068838523
N3,10,10,0.066967,142,218,0.38258423027664523
N3,10,10,0.066967,143,219,0.35312380799690646
N3,10,10,0.066967,144,220,0.4382135337222328
N3,10,10,0.066967,145,221,0.5114513745991389
N3,10,10,0.066967,146,222,0.39844063189148365
N3,10,10,0.066967,147,223,0.2890415425075922
N3,10,10,0.066967,148,224,0.22882069649757564
N3,10,10,0.066967,149,225,0.19639602873198067
N3,10,10,0.066967,150,226,0.19033980077817644
N3,10,10,0.066967,151,227,0.33516294397540414
N3,10,10,0.066967,152,228,0.7048456642542326
N3,10,10,0.066967,153,229,1.253234804831168
N3,10,10,0.066967,154,230,1.9489247178348568
N3,10,10,0.066967,155,231,2.7304227068771607
N3,10,10,0.066967,156,232,2.42144065160266
N3,10,10,0.066967,157,233,1.8086716103720637
N3,10,10,0.066967,158,234,1.405692046394059
N3,10,10,0.066967,159,235,1.1632417174287037
N3,10,10,0.066967,160,236,1.0754649352054972
N3,10,10,0.066967,161,237,0.6623856510154578
N3,10,10,0.066967,162,238,0.6059730031987977
N3,10,10,0.066967,163,239,0.7831250967743029
N3,10,10,0.066967,164,240,1.1559847103886658
N3,10,10,0.066967,165,241,1.6964184219910816
N3,10,10,0.066967,166,242,2.3199730512842653
N3,10,10,0.066967,167,243,3.2347610385293404
N3,10,10,0.066967,168,244,4.352081526321716
N3,10,10,0.066967,169,245,5.688930398071499
N3,10,10,0.066967,170,246,7.15101845852916
N3,10,10,0.066967,171,247,6.6139827719881
N3,10,10,0.066967,172,248,5.239240342425863
N3,10,10,0.066967,173,249,4.26315133262567
N3,10,10,0.066967,174,250,3.4743985810197566
N3,10,10,0.066967,175,251,2.8905194497950073
N3,10,10,0.066967,176,252,2.5887806903611277
N3,10,10,0.066967,177,253,2.415863796041862
N3,10,10,0.066967,178,254,2.4138211618275562
N3,10,10,0.066967,179,255,1.8156898167591122
N3,10,10,0.066967,180,256,1.3649809238617217
N3,10,10,0.066967,181,257,0.8253340032875668
N3,10,10,0.066967,182,258,0.564195624673459
N3,10,10,0.066967,183,259,0.5894551141220352
N3,10,10,0.066967,184,260,0.927775370649756
N3,10,10,0.066967,185,261,1.3347882263637763
N3,10,10,0.066967,186,262,1.881208614506254
N3,10,10,0.066967,187,263,1.9403797728489667
N3,10,10,0.066967,188,264,2.0569072715936487
N3,10,10,0.066967,189,265,1.3285484047673841
N3,10,10,0.066967,190,266,0.8847950828365506
N3,10,10,0.066967,191,267,0.6377018715785265
N3,10,10,0.066967,192,268,0.8463454269067165
N3,10,10,0.066967,193,269,1.42209560302698
N3,10,10,0.066967,194,270,2.2398385525286884
N3,10,10,0.066967,195,271,2.2369968856854436
N3,10,10,0.066967,196,272,1.9079888527162399
N3,10,10,0.066967,197,273,1.7635875908990262
N3,10,10,0.066967,198,274,1.734458426093212
N3,10,10,0.066967,199,275,1.9410864202257634
N3,10,10,0.066967,200,276,2.314835323198766
N3,10,10,0.066967,201,277,2.522340907458866
N3,10,10,0.066967,202,278,2.4074577453025645
N3,10,10,0.066967,203,279,2.3752894130910325
N3,10,10,0.066967,204,280,2.4605064642578465
N3,10,10,0.066967,205,281,1.9838342065458323
N3,10,10,0.066967,206,282,2.121808630021207
N3,10,10,0.066967,207,283,2.576098661915607
N3,10,10,0.066967,208,284,3.5031309353925044
N3,10,10,0.066967,209,285,4.789354067781936
N3,10,10,0.066967,210,286,6.302441099997738
N3,10,10,0.066967,211,287,7.029411434111804
N3,10,10,0.066967,212,288,6.2869440474536065
N3,10,10,0.066967,213,289,5.587622891711063
N3,10,10,0.066967,214,290,4.977990306435144
N3,10,10,0.066967,215,291,4.409828737977523
N3,10,10,0.066967,216,292,4.084118994616246
N3,10,10,0.066967,217,293,3.853052732842856
N3,10,10,0.066967,218,294,3.9553806777045852
N3,10,10,0.066967,219,295,4.280673118392764
N3,10,10,0.066967,220,296,4.787584586100556
N3,10,10,0.066967,221,297,5.0654434509368125
N3,10,10,0.066967,222,298,4.970770572194008
N3,10,10,0.066967,223,299,4.760062438015428
N3,10,10,0.066967,224,300,4.454245467261014
N3,10,10,0.066967,225,301,4.1508283623194835
N3,10,10,0.066967,226,302,4.262793104580644
N3,10,10,0.066967,227,303,3.896491975137607
N3,10,10,0.066967,228,304,4.43877580526779
N3,10,10,0.066967,229,305,4.896124310801667
N3,10,10,0.066967,230,306,5.400575316099802
N3,10,10,0.066967,231,307,5.966083511870686
N3,10,10,0.066967,232,308,6.069282253145582
N3,10,10,0.066967,233,309,6.276353035559392
N3,10,10,0.066967,234,310,6.533254243738124
N3,10,10,0.066967,235,311,6.861987715918065
N3,10,10,0.066967,236,312,5.20623192188126
N3,10,10,0.066967,237,313,4.499761980732359
N3,10,10,0.066967,238,314,3.3092670720779713
N3,10,10,0.066967,239,315,2.508901010937141
N3,10,10,0.066967,240,316,2.0580410291883733
N3,10,10,0.066967,241,317,1.896872005669795
N3,10,10,0.066967,242,318,1.6604774908715028
N3,10,10,0.066967,243,319,1.4782766039933963
N3,10,10,0.066967,244,320,1.3280271120583333
N3,10,10,0.066967,245,321,1.3151192881178004
N3,10,10,0.066967,246,322,1.5371891941274587
N3,10,10,0.066967,247,323,1.6561648429424536
N3,10,10,0.066967,248,324,1.7219613515110272
N3,10,10,0.066967,249,325,1.5852880411805774
N3,10,10,0.066967,250,326,1.3754010553475124
N3,10,10,0.066967,251,327,0.9956354549563751
N3,10,10,0.066967,252,328,0.9768809343805118
N3,10,10,0.066967,253,329,1.0317193068708543
N3,10,10,0.066967,254,330,1.1341808950053702
N3,10,10,0.066967,255,331,0.875334780315131
N3,10,10,0.066967,256,332,0.8225247270915478
N3,10,10,0.066967,257,333,0.9105767070922555
N3,10,10,0.066967,258,334,1.1354733288208825
N3,10,10,0.066967,259,335,1.32659189768623
N3,10,10,0.066967,260,336,1.4992396394317686
N3,10,10,0.066967,261,337,1.442903926721357
N3,10,10,0.066967,262,338,1.5405487492678633
N3,10,10,0.066967,263,339,1.5829674233520774
N3,10,10,0.066967,264,340,1.6087416949191884
N3,10,10,0.066967,265,341,1.6309230885662065
N3,10,10,0.066967,266,342,1.5781468495323274
N3,10,10,0.066967,267,343,1.5000182291589643
N3,10,10,0.066967,268,344,1.4388873052558193
N3,10,10,0.066967,269,345,1.403558687908929
N3,10,10,0.066967,270,346,1.3840773992757316
N3,10,10,0.066967,271,347,1.1408659934324645
N3,10,10,0.066967,272,348,0.8986489376173652
N3,10,10,0.066967,273,349,0.8884633480539652
N3,10,10,0.066967,274,350,1.0713450848518526
N3,10,10,0.066967,275,351,1.3880879924512954
N3,10,10,0.066967,276,352,1.663190359949911
N3,10,10,0.066967,277,353,2.595969109371109
N3,10,10,0.066967,278,354,2.3897843601699007
N3,10,10,0.066967,279,355,2.231682651685583
N3,10,10,0.066967,280,356,2.1606478694439772
N3,10,10,0.066967,281,357,2.5856183770564476
N3,10,10,0.066967,282,358,2.2920979923919775
N3,10,10,0.066967,283,359,2.2033900255321273
N3,10,10,0.066967,284,360,2.195481394857839
N3,10,10,0.066967,285,361,2.227838990926121
N3,10,10,0.066967,286,362,2.028218653141031
N3,10,10,0.066967,287,363,1.947263286313722
N3,10,10,0.066967,288,364,1.9824629047278048
N3,10,10,0.066967,289,365,2.06200355274309
N3,10,10,0.066967,290,366,2.1689277848794406
N3,10,10,0.066967,291,367,1.7908890056696474
N3,10,10,0.066967,292,368,2.349978678956417
N3,10,10,0.066967,293,369,3.1281396694781503
N3,10,10,0.066967,294,370,3.138731499831865
N3,10,10,0.066967,295,371,3.4179520167353057
N3,10,10,0.066967,296,372,3.84579327634129
N3,10,10,0.066967,297,373,3.8394121221972233
N3,10,10,0.066967,298,374,4.398218117163172
N3,10,10,0.066967,299,375,5.6243265276321
N3,10,10,0.066967,300,376,7.3299849094093155
N3,10,10,0.066967,301,377,7.33662448829914
N3,10,10,0.066967,302,378,7.668648153180644
N3,10,10,0.066967,303,379,7.959938484359032
N3,10,10,0.066967,304,380,7.769656616265504
N3,10,10,0.066967,305,381,7.818474375345492
N3,10,10,0.066967,306,382,8.060545248020366
N3,10,10,0.066967,307,383,8.326727320648608
N3,10,10,0.066967,308,384,9.510823357191153
N3,10,10,0.066967,309,385,10.750817799877993
N3,10,10,0.066967,310,386,11.691206160707699
N3,10,10,0.066967,311,387,11.960573493458796
N3,10,10,0.066967,312,388,10.72456510746106
N3,10,10,0.066967,313,389,8.982738957008284
N3,10,10,0.066967,314,390,7.511107698340616
N3,10,10,0.066967,315,391,6.534800296982234
N3,10,10,0.066967,316,392,5.327547842549563
N3,10,10,0.066967,317,393,4.362526200301884
N3,10,10,0.066967,318,394,3.7307404305451892
N3,10,10,0.066967,319,395,3.213061214842714
N3,10,10,0.066967,320,396,2.7846780482629567
N3,10,10,0.066967,321,397,2.8541950730390546
N3,10,10,0.066967,322,398,3.466752238031977
N3,10,10,0.066967,323,399,4.401637722775449
N3,10,10,0.066967,324,400,5.552781963841143
N3,10,10,0.066967,325,401,6.483492301931689
N3,10,10,0.066967,326,402,8.934255441294784
N3,10,10,0.066967,327,403,8.480911967820104
N3,10,10,0.066967,328,404,7.856326700402919
N3,10,10,0.066967,329,405,7.321878838300865
N3,10,10,0.066967,330,406,6.845421645148665
N3,10,10,0.066967,331,407,5.3360294989356145
N3,10,10,0.066967,332,408,4.149932599993609
N3,10,10,0.066967,333,409,3.2152285535254483
N3,10,10,0.066967,334,410,2.4890804869461602
N3,10,10,0.066967,335,411,1.938544937425549
N3,10,10,0.066967,336,412,1.4252337357373448
N3,10,10,0.066967,337,413,2.0147436049286864
N3,10,10,0.066967,338,414,2.6766792399233674
N3,10,10,0.066967,339,415,3.571603075022937
N3,10,10,0.066967,340,416,4.52215219757457
N3,10,10,0.066967,341,417,6.557691572308755
N3,10,10,0.066967,342,418,7.869453053342692
N3,10,10,0.066967,343,419,8.7701228076835
N3,10,10,0.066967,344,420,7.658198037198957
N3,10,10,0.066967,345,421,6.667056194502585
N3,10,10,0.066967,346,422,4.855676260869583
N3,10,10,0.066967,347,423,3.437025781986267
N3,10,10,0.066967,348,424,2.3568405637772907
N3,10,10,0.066967,349,425,1.430709387798502
N3,10,10,0.066967,350,426,0.8550213462326159
N3,10,10,0.066967,351,427,0.597209918357091
N3,10,10,0.066967,352,428,0.634013346019441
N3,10,10,0.066967,353,429,0.6163689368074702
N3,10,10,0.066967,354,430,0.7166875580149745
N3,10,10,0.066967,355,431,1.0797388599496216
N3,10,10,0.066967,356,432,1.8531106597999374
N3,10,10,0.066967,357,433,2.6509093932042753
N3,10,10,0.066967,358,434,3.9464878215084767
N3,10,10,0.066967,359,435,5.673964883781265
N3,10,10,0.066967,360,436,6.366509160269231
N3,10,10,0.066967,361,437,6.6126221108706
N3,10,10,0.066967,362,438,7.2344943095096825
N3,10,10,0.066967,363,439,7.661811958220338
N3,10,10,0.066967,364,440,8.446631119415336
N3,10,10,0.066967,365,441,9.528899334294437
N3,10,10,0.066967,366,442,8.157356322188953
N3,10,10,0.066967,367,443,6.985221228286031
N3,10,10,0.066967,368,444,5.638206601003519
N3,10,10,0.066967,369,445,4.449043266275036
N3,10,10,0.066967,370,446,3.5919637033085063
N3,10,10,0.066967,371,447,3.4065235069459736
N3,10,10,0.066967,372,448,3.4948852795223653
N3,10,10,0.066967,373,449,3.5902420415571283
N3,10,10,0.066967,374,450,3.771391958942594
N3,10,10,0.066967,375,451,4.034474271909941
N3,10,10,0.066967,376,452,2.907632672631613
N3,10,10,0.066967,377,453,1.7893647420023522
N3,10,10,0.066967,378,454,1.3386637548603262
N3,10,10,0.066967,379,455,1.5229724525193427
N3,10,10,0.066967,380,456,2.0336893939367418
N3,10,10,0.066967,381,457,2.7822808766483584
N3,10,10,0.066967,382,458,3.26712982084015
N3,10,10,0.066967,383,459,3.6140731696951987
N3,10,10,0.066967,384,460,3.9684632711875483
N3,10,10,0.066967,385,461,4.288094535524406
N3,10,10,0.066967,386,462,3.6848509973471537
N3,10,10,0.066967,387,463,3.2783636006387296
N3,10,10,0.066967,388,464,3.211008196880252
N3,10,10,0.066967,389,465,3.1970438371337173
N3,10,10,0.066967,390,466,3.318417397235975
N3,10,10,0.066967,391,467,3.094215862429223
N3,10,10,0.066967,392,468,2.7697002702653313
N3,10,10,0.066967,393,469,1.892454866383113
N3,10,10,0.066967,394,470,1.3594377328216356
N3,10,10,0.066967,395,471,1.153107654782754
N3,10,10,0.066967,396,472,1.1703821843090871
N3,10,10,0.066967,397,473,1.1790541201773868
N3,10,10,0.066967,398,474,1.2136402515135778
N3,10,10,0.066967,399,475,1.3283059248542557
N3,10,10,0.066967,400,476,1.48425056972756
N3,10,10,0.066967,401,477,1.1148852398577953
N3,10,10,0.066967,402,478,1.0338264749472423
N3,10,10,0.066967,403,479,0.7477537106264094
N3,10,10,0.066967,404,480,0.8757176992716578
N3,10,10,0.066967,405,481,1.3076239328716723
N3,10,10,0.066967,406,482,1.505883805064875
N3,10,10,0.066967,407,483,1.756207225921047
N3,10,10,0.066967,408,484,1.8134981341878786
N3,10,10,0.066967,409,485,1.8911864421169557
N3,10,10,0.066967,410,486,1.4701490566091833
N3,10,10,0.066967,411,487,1.4396998109646586
N3,10,10,0.066967,412,488,1.77303276328377
N3,10,10,0.066967,413,489,2.2382534014865385
N3,10,10,0.066967,414,490,2.7597629933746632
N3,10,10,0.066967,415,491,3.3927312558339264
N3,10,10,0.066967,416,492,3.8131938403164343
N3,10,10,0.066967,417,493,4.300172493179008
N3,10,10,0.066967,418,494,4.659769623095954
N3,10,10,0.066967,419,495,4.810178604351688
N3,10,10,0.066967,420,496,4.559849929587127
N3,10,10,0.066967,421,497,3.6481746205197085
N3,10,10,0.066967,422,498,2.9497775968186764
N3,10,10,0.066967,423,499,2.3927674516058017
N3,10,10,0.066967,424,500,1.978402451509667
N3,10,10,0.066967,425,501,1.727360252275629
N3,10,10,0.066967,426,502,1.7790631112100033
N3,10,10,0.066967,427,503,1.8913616193716751
N3,10,10,0.066967,428,504,2.0319572047938763
N3,10,10,0.066967,429,505,2.3875914996395586
N3,10,10,0.066967,430,506,2.748940350647323
N3,10,10,0.066967,431,507,1.7881209219150147
N3,10,10,0.066967,432,508,1.4203304402455719
N3,10,10,0.066967,433,509,1.0112374799698374
N3,10,10,0.066967,434,510,0.7608578461614988
N3,10,10,0.066967,435,511,0.6894244122900467
N3,10,10,0.066967,436,512,0.7117724955021574
N3,10,10,0.066967,437,513,0.9964302201362855
N3,10,10,0.066967,438,514,1.4604710367030298
N3,10,10,0.066967,439,515,2.084471504801258
N3,10,10,0.066967,440,516,2.8594558233349257
N3,10,10,0.066967,441,517,3.2221353622565014
N3,10,10,0.066967,442,518,4.016800209125321
N3,10,10,0.066967,443,519,3.968599847507564
N3,10,10,0.066967,444,520,3.6814283735269226
N3,10,10,0.066967,445,521,3.5698495584001275
N3,10,10,0.066967,446,522,3.746072062689121
N3,10,10,0.066967,447,523,3.548053913010258
N3,10,10,0.066967,448,524,3.5553675224977566
N3,10,10,0.066967,449,525,3.3515049217108768
N3,10,10,0.066967,450,526,3.131539574999823
N3,10,10,0.066967,451,527,2.4914873965660775
N3,10,10,0.066967,452,528,1.9960090674454891
N3,10,10,0.066967,453,529,1.9391878512208136
N3,10,10,0.066967,454,530,1.8712105785375364
N3,10,10,0.066967,455,531,1.811919139871345
N3,10,10,0.066967,456,532,1.7090034496441628
N3,10,10,0.066967,457,533,1.4303244917541857
N3,10,10,0.066967,458,534,1.1475759606942817
N3,10,10,0.066967,459,535,0.8863425281920203
N3,10,10,0.066967,460,536,0.7309232817729546
N3,10,10,0.066967,461,537,0.7373597546884699
N3,10,10,0.066967,462,538,1.1974090943354845
N3,10,10,0.066967,463,539,1.9885980438390365
N3,10,10,0.066967,464,540,2.8137794530955627
N3,10,10,0.066967,465,541,3.878578012639155
N3,10,10,0.066967,466,542,6.083544984694303
N3,10,10,0.066967,467,543,7.087882646940889
N3,10,10,0.066967,468,544,8.105761154699753
N3,10,10,0.066967,469,545,9.116536241706717
N3,10,10,0.066967,470,546,7.941778513758242
N3,10,10,0.066967,471,547,6.447856667181142
N3,10,10,0.066967,472,548,4.642074104772905
N3,10,10,0.066967,473,549,3.2604009039259365
N3,10,10,0.066967,474,550,2.254301749858949
N3,10,10,0.066967,475,551,1.368163933892303
N3,10,10,0.066967,476,552,1.1001952778804391
N3,10,10,0.066967,477,553,0.9078913116432292
N3,10,10,0.066967,478,554,0.8024178921061407
N3,10,10,0.066967,479,555,0.7700913318056966
N3,10,10,0.066967,480,556,0.8508221089794263
N3,10,10,0.066967,481,557,0.7111678095621605
N3,10,10,0.066967,482,558,0.6805844803999934
N3,10,10,0.066967,483,559,0.6623676183473424
N3,10,10,0.066967,484,560,0.645846709390677
N3,10,10,0.066967,485,561,0.5484929710458598
N3,10,10,0.066967,486,562,1.0504609998369727
N3,10,10,0.066967,487,563,1.9374800895319289
N3,10,10,0.066967,488,564,3.073171739173764
N3,10,10,0.066967,489,565,4.444732289758324
N3,10,10,0.066967,490,566,5.515078847127144
N3,10,10,0.066967,491,567,7.321480673781643
N3,10,10,0.066967,492,568,7.35863610566579
N3,10,10,0.066967,493,569,7.488818357800154
N3,10,10,0.066967,494,570,7.730395345281785
N3,10,10,0.066967,495,571,8.048810563767423
N3,10,10,0.066967,496,572,6.17372647145506
N3,10,10,0.066967,497,573,4.7888665733457545
N3,10,10,0.066967,498,574,3.665472716777069
N3,10,10,0.066967,499,575,2.7962604726891023
N3,10,10,0.066967,500,576,2.3245370774029412
N3,10,10,0.066967,501,577,1.9420070491290118
N3,10,10,0.066967,502,578,1.791022442297924
N3,10,10,0.066967,503,579,1.9406768504083691
N3,10,10,0.066967,504,580,2.31287967897674
N3,10,10,0.066967,505,581,3.2265203866394767
N3,10,10,0.066967,506,582,4.877374709503569
N3,10,10,0.066967,507,583,5.85037941210939
N3,10,10,0.066967,508,584,7.3044273360288035
N3,10,10,0.066967,509,585,6.961483296460224
N3,10,10,0.066967,510,586,6.159862292885625
N3,10,10,0.066967,511,587,4.82016310316347
N3,10,10,0.066967,512,588,3.743915215246034
N3,10,10,0.066967,513,589,3.0647967516616577
N3,10,10,0.066967,514,590,2.509138732796095
N3,10,10,0.066967,515,591,1.8759348354198395
N3,10,10,0.066967,516,592,1.3813780537588651
N3,10,10,0.066967,517,593,1.44607695497381
N3,10,10,0.066967,518,594,1.3851847798295018
N3,10,10,0.066967,519,595,1.9230122745782958
N3,10,10,0.066967,520,596,2.5871452918138482
N3,10,10,0.066967,521,597,4.099098365315823
N3,10,10,0.066967,522,598,4.892263040605039
N3,10,10,0.066967,523,599,5.765716210740948
N3,10,10,0.066967,524,600,6.658680316652195
N3,10,10,0.066967,525,601,5.843193029516668
N3,10,10,0.066967,526,602,4.320335321223658
N3,10,10,0.066967,527,603,2.975346116845193
N3,10,10,0.066967,528,604,2.2364608710079086
N3,10,10,0.066967,529,605,1.7954691466376853
N3,10,10,0.066967,530,606,1.5194793739909147
N3,10,10,0.066967,531,607,1.334759471632094
N3,10,10,0.066967,532,608,1.3293670197573624
N3,10,10,0.066967,533,609,1.340334687228295
N3,10,10,0.066967,534,610,1.2939790502767439
N3,10,10,0.066967,535,611,1.3072132643091354
N3,10,10,0.066967,536,612,1.8377856095849063
N3,10,10,0.066967,537,613,1.6765337784923338
N3,10,10,0.066967,538,614,1.56526229276548
N3,10,10,0.066967,539,615,1.559943820366644
N3,10,10,0.066967,540,616,1.5140364730926539
N3,10,10,0.066967,541,617,1.062383341162365
N3,10,10,0.066967,542,618,0.5626318803448783
N3,10,10,0.066967,543,619,0.6234025647119705
N3,10,10,0.066967,544,620,1.1182515593233586
N3,10,10,0.066967,545,621,1.8991228854822544
N3,10,10,0.066967,546,622,2.769775636411066
N3,10,10,0.066967,547,623,2.5893003062744495
N3,10,10,0.066967,548,624,2.1360445976920674
N3,10,10,0.066967,549,625,1.7991935775262293
N3,10,10,0.066967,550,626,1.322354008883213
N3,10,10,0.066967,551,627,0.6187535186450679
N3,10,10,0.066967,552,628,0.5084775678962861
N3,10,10,0.066967,553,629,1.0788120505676138
N3,10,10,0.066967,554,630,2.2336187833057988
N3,10,10,0.066967,555,631,3.828079621652063
N3,10,10,0.066967,556,632,5.0601869248572475
N3,10,10,0.066967,557,633,6.595095824000129
N3,10,10,0.066967,558,634,6.756010911458672
N3,10,10,0.066967,559,635,6.813831327109395
N3,10,10,0.066967,560,636,7.2732612316744
N3,10,10,0.066967,561,637,6.143615797449353
N3,10,10,0.066967,562,638,5.255977211088227
N3,10,10,0.066967,563,639,4.775534447601717
N3,10,10,0.066967,564,640,4.44110661339785
N3,10,10,0.066967,565,641,4.232948272291454
