workloads,repetition,request_id,xapp,scheduled_offset_ms,send_lag_ms,service_latency_ms,end_to_end_ms,deadline_missed,http_code,response_valid,state,error
1,1,n1-r1-s000-x000,scale-n001-x000,31519790.423766,0.886466,55.614803,56.501269,0,200,1,SUSPICIOUS,
1,1,n1-r1-s001-x000,scale-n001-x000,31520790.423766,0.526923,34.373459,34.900382,0,200,1,SUSPICIOUS,
1,1,n1-r1-s002-x000,scale-n001-x000,31521790.423766,1.93132,95.896844,97.828164,0,200,1,SUSPICIOUS,
1,1,n1-r1-s003-x000,scale-n001-x000,31522790.423766,0.507578,33.609069,34.116647,0,200,1,SUSPICIOUS,
1,1,n1-r1-s004-x000,scale-n001-x000,31523790.423766,0.345818,92.126009,92.471827,0,200,1,SUSPICIOUS,
1,1,n1-r1-s005-x000,scale-n001-x000,31524790.423766,0.516324,42.064384,42.580708,0,200,1,SUSPICIOUS,
1,1,n1-r1-s006-x000,scale-n001-x000,31525790.423766,1.314653,85.805469,87.120122,0,200,1,SUSPICIOUS,
1,1,n1-r1-s007-x000,scale-n001-x000,31526790.423766,1.18388,39.921724,41.105604,0,200,1,SUSPICIOUS,
1,1,n1-r1-s008-x000,scale-n001-x000,31527790.423766,0.678126,32.105231,32.783357,0,200,1,SUSPICIOUS,
1,1,n1-r1-s009-x000,scale-n001-x000,31528790.423766,0.872146,57.459783,58.331929,0,200,1,SUSPICIOUS,
1,1,n1-r1-s010-x000,scale-n001-x000,31529790.423766,0.420338,38.702728,39.123066,0,200,1,SUSPICIOUS,
1,1,n1-r1-s011-x000,scale-n001-x000,31530790.423766,0.459018,45.788319,46.247337,0,200,1,SUSPICIOUS,
1,1,n1-r1-s012-x000,scale-n001-x000,31531790.423766,0.751092,34.132236,34.883328,0,200,1,SUSPICIOUS,
1,1,n1-r1-s013-x000,scale-n001-x000,31532790.423766,0.783749,44.738388,45.522137,0,200,1,SUSPICIOUS,
1,1,n1-r1-s014-x000,scale-n001-x000,31533790.423766,0.830713,54.412807,55.24352,0,200,1,SUSPICIOUS,
1,1,n1-r1-s015-x000,scale-n001-x000,31534790.423766,0.333811,54.815921,55.149732,0,200,1,SUSPICIOUS,
1,1,n1-r1-s016-x000,scale-n001-x000,31535790.423766,0.668402,31.930212,32.598614,0,200,1,SUSPICIOUS,
1,1,n1-r1-s017-x000,scale-n001-x000,31536790.423766,0.476068,38.099351,38.575419,0,200,1,SUSPICIOUS,
1,1,n1-r1-s018-x000,scale-n001-x000,31537790.423766,0.699572,60.90297,61.602542,0,200,1,SUSPICIOUS,
1,1,n1-r1-s019-x000,scale-n001-x000,31538790.423766,0.776852,33.239243,34.016095,0,200,1,SUSPICIOUS,
10,1,n10-r1-s000-x000,scale-n010-x000,31545177.031369,0.788211,289.350219,290.13843,0,200,1,SUSPICIOUS,
10,1,n10-r1-s000-x001,scale-n010-x001,31545177.031369,1.429388,372.585883,374.015271,0,200,1,SUSPICIOUS,
10,1,n10-r1-s000-x002,scale-n010-x002,31545177.031369,4.211954,348.81999,353.031944,0,200,1,SUSPICIOUS,
10,1,n10-r1-s000-x003,scale-n010-x003,31545177.031369,5.776146,368.450288,374.226434,0,200,1,SUSPICIOUS,
10,1,n10-r1-s000-x004,scale-n010-x004,31545177.031369,7.315354,353.096925,360.412279,0,200,1,SUSPICIOUS,
10,1,n10-r1-s000-x005,scale-n010-x005,31545177.031369,9.957178,363.337766,373.294944,0,200,1,SUSPICIOUS,
10,1,n10-r1-s000-x006,scale-n010-x006,31545177.031369,11.7233,346.912013,358.635313,0,200,1,SUSPICIOUS,
10,1,n10-r1-s000-x007,scale-n010-x007,31545177.031369,13.029762,358.877786,371.907548,0,200,1,SUSPICIOUS,
10,1,n10-r1-s000-x008,scale-n010-x008,31545177.031369,14.55493,318.417016,332.971946,0,200,1,SUSPICIOUS,
10,1,n10-r1-s000-x009,scale-n010-x009,31545177.031369,18.590431,370.041382,388.631813,0,200,1,SUSPICIOUS,
10,1,n10-r1-s001-x000,scale-n010-x000,31546177.031369,0.390466,218.480236,218.870702,0,200,1,SUSPICIOUS,
10,1,n10-r1-s001-x001,scale-n010-x001,31546177.031369,0.658656,215.162518,215.821174,0,200,1,SUSPICIOUS,
10,1,n10-r1-s001-x002,scale-n010-x002,31546177.031369,1.376632,236.943713,238.320345,0,200,1,SUSPICIOUS,
10,1,n10-r1-s001-x003,scale-n010-x003,31546177.031369,1.594416,216.792344,218.38676,0,200,1,SUSPICIOUS,
10,1,n10-r1-s001-x004,scale-n010-x004,31546177.031369,1.831937,253.038274,254.870211,0,200,1,SUSPICIOUS,
10,1,n10-r1-s001-x005,scale-n010-x005,31546177.031369,2.069851,253.20127,255.271121,0,200,1,SUSPICIOUS,
10,1,n10-r1-s001-x006,scale-n010-x006,31546177.031369,2.46476,239.71605,242.18081,0,200,1,SUSPICIOUS,
10,1,n10-r1-s001-x007,scale-n010-x007,31546177.031369,2.972605,262.573879,265.546484,0,200,1,SUSPICIOUS,
10,1,n10-r1-s001-x008,scale-n010-x008,31546177.031369,3.835496,265.243692,269.079188,0,200,1,SUSPICIOUS,
10,1,n10-r1-s001-x009,scale-n010-x009,31546177.031369,5.668575,260.811806,266.480381,0,200,1,SUSPICIOUS,
10,1,n10-r1-s002-x000,scale-n010-x000,31547177.031369,0.291362,245.894948,246.18631,0,200,1,SUSPICIOUS,
10,1,n10-r1-s002-x001,scale-n010-x001,31547177.031369,0.492423,278.454226,278.946649,0,200,1,SUSPICIOUS,
10,1,n10-r1-s002-x002,scale-n010-x002,31547177.031369,0.655369,269.61229,270.267659,0,200,1,SUSPICIOUS,
10,1,n10-r1-s002-x003,scale-n010-x003,31547177.031369,1.094151,259.029806,260.123957,0,200,1,SUSPICIOUS,
10,1,n10-r1-s002-x004,scale-n010-x004,31547177.031369,1.543451,277.248205,278.791656,0,200,1,SUSPICIOUS,
10,1,n10-r1-s002-x005,scale-n010-x005,31547177.031369,1.705419,274.627193,276.332612,0,200,1,SUSPICIOUS,
10,1,n10-r1-s002-x006,scale-n010-x006,31547177.031369,1.792384,276.119242,277.911626,0,200,1,SUSPICIOUS,
10,1,n10-r1-s002-x007,scale-n010-x007,31547177.031369,2.16474,281.767266,283.932006,0,200,1,SUSPICIOUS,
10,1,n10-r1-s002-x008,scale-n010-x008,31547177.031369,2.27704,287.245233,289.522273,0,200,1,SUSPICIOUS,
10,1,n10-r1-s002-x009,scale-n010-x009,31547177.031369,2.44911,281.201495,283.650605,0,200,1,SUSPICIOUS,
10,1,n10-r1-s003-x000,scale-n010-x000,31548177.031369,0.738568,237.904853,238.643421,0,200,1,SUSPICIOUS,
10,1,n10-r1-s003-x001,scale-n010-x001,31548177.031369,0.947298,232.357893,233.305191,0,200,1,SUSPICIOUS,
10,1,n10-r1-s003-x002,scale-n010-x002,31548177.031369,1.245952,210.219369,211.465321,0,200,1,SUSPICIOUS,
10,1,n10-r1-s003-x003,scale-n010-x003,31548177.031369,1.695127,235.379843,237.07497,0,200,1,SUSPICIOUS,
10,1,n10-r1-s003-x004,scale-n010-x004,31548177.031369,1.931145,180.508751,182.439896,0,200,1,SUSPICIOUS,
10,1,n10-r1-s003-x005,scale-n010-x005,31548177.031369,2.215768,235.788078,238.003846,0,200,1,SUSPICIOUS,
10,1,n10-r1-s003-x006,scale-n010-x006,31548177.031369,2.541282,225.536588,228.07787,0,200,1,SUSPICIOUS,
10,1,n10-r1-s003-x007,scale-n010-x007,31548177.031369,2.719475,242.973201,245.692676,0,200,1,SUSPICIOUS,
10,1,n10-r1-s003-x008,scale-n010-x008,31548177.031369,3.208888,229.666507,232.875395,0,200,1,SUSPICIOUS,
10,1,n10-r1-s003-x009,scale-n010-x009,31548177.031369,4.07505,235.870056,239.945106,0,200,1,SUSPICIOUS,
10,1,n10-r1-s004-x000,scale-n010-x000,31549177.031369,0.449248,225.108102,225.55735,0,200,1,SUSPICIOUS,
10,1,n10-r1-s004-x001,scale-n010-x001,31549177.031369,0.700186,275.616242,276.316428,0,200,1,SUSPICIOUS,
10,1,n10-r1-s004-x002,scale-n010-x002,31549177.031369,0.872566,240.033598,240.906164,0,200,1,SUSPICIOUS,
10,1,n10-r1-s004-x003,scale-n010-x003,31549177.031369,1.279832,271.140867,272.420699,0,200,1,SUSPICIOUS,
10,1,n10-r1-s004-x004,scale-n010-x004,31549177.031369,1.523743,260.636633,262.160376,0,200,1,SUSPICIOUS,
10,1,n10-r1-s004-x005,scale-n010-x005,31549177.031369,2.03095,211.211413,213.242363,0,200,1,SUSPICIOUS,
10,1,n10-r1-s004-x006,scale-n010-x006,31549177.031369,2.992209,282.879413,285.871622,0,200,1,SUSPICIOUS,
10,1,n10-r1-s004-x007,scale-n010-x007,31549177.031369,4.030706,272.10171,276.132416,0,200,1,SUSPICIOUS,
10,1,n10-r1-s004-x008,scale-n010-x008,31549177.031369,4.592338,255.376225,259.968563,0,200,1,SUSPICIOUS,
10,1,n10-r1-s004-x009,scale-n010-x009,31549177.031369,4.874806,271.009969,275.884775,0,200,1,SUSPICIOUS,
10,1,n10-r1-s005-x000,scale-n010-x000,31550177.031369,0.428907,223.062111,223.491018,0,200,1,SUSPICIOUS,
10,1,n10-r1-s005-x001,scale-n010-x001,31550177.031369,1.260451,230.98256,232.243011,0,200,1,SUSPICIOUS,
10,1,n10-r1-s005-x002,scale-n010-x002,31550177.031369,1.701947,277.591565,279.293512,0,200,1,SUSPICIOUS,
10,1,n10-r1-s005-x003,scale-n010-x003,31550177.031369,2.309873,254.845752,257.155625,0,200,1,SUSPICIOUS,
10,1,n10-r1-s005-x004,scale-n010-x004,31550177.031369,3.060282,295.299989,298.360271,0,200,1,SUSPICIOUS,
10,1,n10-r1-s005-x005,scale-n010-x005,31550177.031369,3.619307,307.312598,310.931905,0,200,1,SUSPICIOUS,
10,1,n10-r1-s005-x006,scale-n010-x006,31550177.031369,4.219535,273.277186,277.496721,0,200,1,SUSPICIOUS,
10,1,n10-r1-s005-x007,scale-n010-x007,31550177.031369,4.689599,304.493077,309.182676,0,200,1,SUSPICIOUS,
10,1,n10-r1-s005-x008,scale-n010-x008,31550177.031369,5.540314,308.809864,314.350178,0,200,1,SUSPICIOUS,
10,1,n10-r1-s005-x009,scale-n010-x009,31550177.031369,6.022592,292.599213,298.621805,0,200,1,SUSPICIOUS,
10,1,n10-r1-s006-x000,scale-n010-x000,31551177.031369,0.553658,276.142955,276.696613,0,200,1,SUSPICIOUS,
10,1,n10-r1-s006-x001,scale-n010-x001,31551177.031369,0.944604,254.605202,255.549806,0,200,1,SUSPICIOUS,
10,1,n10-r1-s006-x002,scale-n010-x002,31551177.031369,1.40719,255.519966,256.927156,0,200,1,SUSPICIOUS,
10,1,n10-r1-s006-x003,scale-n010-x003,31551177.031369,1.660922,268.214769,269.875691,0,200,1,SUSPICIOUS,
10,1,n10-r1-s006-x004,scale-n010-x004,31551177.031369,2.709585,220.531367,223.240952,0,200,1,SUSPICIOUS,
10,1,n10-r1-s006-x005,scale-n010-x005,31551177.031369,2.915864,303.214117,306.129981,0,200,1,SUSPICIOUS,
10,1,n10-r1-s006-x006,scale-n010-x006,31551177.031369,3.05375,315.395314,318.449064,0,200,1,SUSPICIOUS,
10,1,n10-r1-s006-x007,scale-n010-x007,31551177.031369,3.290808,273.668704,276.959512,0,200,1,SUSPICIOUS,
10,1,n10-r1-s006-x008,scale-n010-x008,31551177.031369,4.769853,313.105584,317.875437,0,200,1,SUSPICIOUS,
10,1,n10-r1-s006-x009,scale-n010-x009,31551177.031369,5.058303,307.519405,312.577708,0,200,1,SUSPICIOUS,
10,1,n10-r1-s007-x000,scale-n010-x000,31552177.031369,0.782134,238.380635,239.162769,0,200,1,SUSPICIOUS,
10,1,n10-r1-s007-x001,scale-n010-x001,31552177.031369,1.161759,242.48202,243.643779,0,200,1,SUSPICIOUS,
10,1,n10-r1-s007-x002,scale-n010-x002,31552177.031369,1.319002,231.451774,232.770776,0,200,1,SUSPICIOUS,
10,1,n10-r1-s007-x003,scale-n010-x003,31552177.031369,1.59564,231.643396,233.239036,0,200,1,SUSPICIOUS,
10,1,n10-r1-s007-x004,scale-n010-x004,31552177.031369,1.804192,249.681013,251.485205,0,200,1,SUSPICIOUS,
10,1,n10-r1-s007-x005,scale-n010-x005,31552177.031369,2.22116,251.57869,253.79985,0,200,1,SUSPICIOUS,
10,1,n10-r1-s007-x006,scale-n010-x006,31552177.031369,2.544663,242.327854,244.872517,0,200,1,SUSPICIOUS,
10,1,n10-r1-s007-x007,scale-n010-x007,31552177.031369,2.982463,209.402526,212.384989,0,200,1,SUSPICIOUS,
10,1,n10-r1-s007-x008,scale-n010-x008,31552177.031369,3.767372,253.498398,257.26577,0,200,1,SUSPICIOUS,
10,1,n10-r1-s007-x009,scale-n010-x009,31552177.031369,4.572014,252.467756,257.03977,0,200,1,SUSPICIOUS,
10,1,n10-r1-s008-x000,scale-n010-x000,31553177.031369,0.37826,278.309815,278.688075,0,200,1,SUSPICIOUS,
10,1,n10-r1-s008-x001,scale-n010-x001,31553177.031369,0.705243,269.640431,270.345674,0,200,1,SUSPICIOUS,
10,1,n10-r1-s008-x002,scale-n010-x002,31553177.031369,1.098062,272.926071,274.024133,0,200,1,SUSPICIOUS,
10,1,n10-r1-s008-x003,scale-n010-x003,31553177.031369,1.904237,277.682496,279.586733,0,200,1,SUSPICIOUS,
10,1,n10-r1-s008-x004,scale-n010-x004,31553177.031369,2.956918,285.879494,288.836412,0,200,1,SUSPICIOUS,
10,1,n10-r1-s008-x005,scale-n010-x005,31553177.031369,3.75326,290.102003,293.855263,0,200,1,SUSPICIOUS,
10,1,n10-r1-s008-x006,scale-n010-x006,31553177.031369,4.194843,289.839962,294.034805,0,200,1,SUSPICIOUS,
10,1,n10-r1-s008-x007,scale-n010-x007,31553177.031369,4.561221,315.124119,319.68534,0,200,1,SUSPICIOUS,
10,1,n10-r1-s008-x008,scale-n010-x008,31553177.031369,5.440505,343.515743,348.956248,0,200,1,SUSPICIOUS,
10,1,n10-r1-s008-x009,scale-n010-x009,31553177.031369,6.71902,342.608212,349.327232,0,200,1,SUSPICIOUS,
10,1,n10-r1-s009-x000,scale-n010-x000,31554177.031369,0.636998,145.76253,146.399528,0,200,1,SUSPICIOUS,
10,1,n10-r1-s009-x001,scale-n010-x001,31554177.031369,1.283341,146.855379,148.13872,0,200,1,SUSPICIOUS,
10,1,n10-r1-s009-x002,scale-n010-x002,31554177.031369,1.884274,179.421232,181.305506,0,200,1,SUSPICIOUS,
10,1,n10-r1-s009-x003,scale-n010-x003,31554177.031369,2.447179,180.204555,182.651734,0,200,1,SUSPICIOUS,
10,1,n10-r1-s009-x004,scale-n010-x004,31554177.031369,3.748163,164.854261,168.602424,0,200,1,SUSPICIOUS,
10,1,n10-r1-s009-x005,scale-n010-x005,31554177.031369,3.971111,207.899787,211.870898,0,200,1,SUSPICIOUS,
10,1,n10-r1-s009-x006,scale-n010-x006,31554177.031369,4.574272,207.936063,212.510335,0,200,1,SUSPICIOUS,
10,1,n10-r1-s009-x007,scale-n010-x007,31554177.031369,5.079948,221.942446,227.022394,0,200,1,SUSPICIOUS,
10,1,n10-r1-s009-x008,scale-n010-x008,31554177.031369,5.708427,218.399216,224.107643,0,200,1,SUSPICIOUS,
10,1,n10-r1-s009-x009,scale-n010-x009,31554177.031369,5.934121,226.5986,232.532721,0,200,1,SUSPICIOUS,
10,1,n10-r1-s010-x000,scale-n010-x000,31555177.031369,0.911058,158.006075,158.917133,0,200,1,SUSPICIOUS,
10,1,n10-r1-s010-x001,scale-n010-x001,31555177.031369,1.336444,159.572705,160.909149,0,200,1,SUSPICIOUS,
10,1,n10-r1-s010-x002,scale-n010-x002,31555177.031369,1.803294,258.407493,260.210787,0,200,1,SUSPICIOUS,
10,1,n10-r1-s010-x003,scale-n010-x003,31555177.031369,1.995134,256.676711,258.671845,0,200,1,SUSPICIOUS,
10,1,n10-r1-s010-x004,scale-n010-x004,31555177.031369,2.174558,236.038907,238.213465,0,200,1,SUSPICIOUS,
10,1,n10-r1-s010-x005,scale-n010-x005,31555177.031369,2.415789,270.6321,273.047889,0,200,1,SUSPICIOUS,
10,1,n10-r1-s010-x006,scale-n010-x006,31555177.031369,2.757079,265.880067,268.637146,0,200,1,SUSPICIOUS,
10,1,n10-r1-s010-x007,scale-n010-x007,31555177.031369,2.918751,213.033367,215.952118,0,200,1,SUSPICIOUS,
10,1,n10-r1-s010-x008,scale-n010-x008,31555177.031369,3.503654,256.066344,259.569998,0,200,1,SUSPICIOUS,
10,1,n10-r1-s010-x009,scale-n010-x009,31555177.031369,4.179866,275.786168,279.966034,0,200,1,SUSPICIOUS,
10,1,n10-r1-s011-x000,scale-n010-x000,31556177.031369,0.571119,295.561967,296.133086,0,200,1,SUSPICIOUS,
10,1,n10-r1-s011-x001,scale-n010-x001,31556177.031369,0.819943,282.82282,283.642763,0,200,1,SUSPICIOUS,
10,1,n10-r1-s011-x002,scale-n010-x002,31556177.031369,1.1552,286.60065,287.75585,0,200,1,SUSPICIOUS,
10,1,n10-r1-s011-x003,scale-n010-x003,31556177.031369,1.523984,294.725736,296.24972,0,200,1,SUSPICIOUS,
10,1,n10-r1-s011-x004,scale-n010-x004,31556177.031369,1.749735,270.104037,271.853772,0,200,1,SUSPICIOUS,
10,1,n10-r1-s011-x005,scale-n010-x005,31556177.031369,2.195657,294.110266,296.305923,0,200,1,SUSPICIOUS,
10,1,n10-r1-s011-x006,scale-n010-x006,31556177.031369,2.405263,275.314873,277.720136,0,200,1,SUSPICIOUS,
10,1,n10-r1-s011-x007,scale-n010-x007,31556177.031369,2.665524,241.025838,243.691362,0,200,1,SUSPICIOUS,
10,1,n10-r1-s011-x008,scale-n010-x008,31556177.031369,3.246099,292.266276,295.512375,0,200,1,SUSPICIOUS,
10,1,n10-r1-s011-x009,scale-n010-x009,31556177.031369,3.851046,292.484446,296.335492,0,200,1,SUSPICIOUS,
10,1,n10-r1-s012-x000,scale-n010-x000,31557177.031369,0.592808,241.709849,242.302657,0,200,1,SUSPICIOUS,
10,1,n10-r1-s012-x001,scale-n010-x001,31557177.031369,0.889754,245.530458,246.420212,0,200,1,SUSPICIOUS,
10,1,n10-r1-s012-x002,scale-n010-x002,31557177.031369,1.21014,221.089693,222.299833,0,200,1,SUSPICIOUS,
10,1,n10-r1-s012-x003,scale-n010-x003,31557177.031369,1.657516,231.779945,233.437461,0,200,1,SUSPICIOUS,
10,1,n10-r1-s012-x004,scale-n010-x004,31557177.031369,2.003895,262.515572,264.519467,0,200,1,SUSPICIOUS,
10,1,n10-r1-s012-x005,scale-n010-x005,31557177.031369,2.308166,255.022119,257.330285,0,200,1,SUSPICIOUS,
10,1,n10-r1-s012-x006,scale-n010-x006,31557177.031369,2.618566,270.826573,273.445139,0,200,1,SUSPICIOUS,
10,1,n10-r1-s012-x007,scale-n010-x007,31557177.031369,3.117103,262.001529,265.118632,0,200,1,SUSPICIOUS,
10,1,n10-r1-s012-x008,scale-n010-x008,31557177.031369,3.426215,243.295548,246.721763,0,200,1,SUSPICIOUS,
10,1,n10-r1-s012-x009,scale-n010-x009,31557177.031369,4.212572,269.412647,273.625219,0,200,1,SUSPICIOUS,
10,1,n10-r1-s013-x000,scale-n010-x000,31558177.031369,0.674433,153.661562,154.335995,0,200,1,SUSPICIOUS,
10,1,n10-r1-s013-x001,scale-n010-x001,31558177.031369,0.923718,172.711717,173.635435,0,200,1,SUSPICIOUS,
10,1,n10-r1-s013-x002,scale-n010-x002,31558177.031369,1.308079,172.034494,173.342573,0,200,1,SUSPICIOUS,
10,1,n10-r1-s013-x003,scale-n010-x003,31558177.031369,2.105811,163.856523,165.962334,0,200,1,SUSPICIOUS,
10,1,n10-r1-s013-x004,scale-n010-x004,31558177.031369,2.288127,233.916585,236.204712,0,200,1,SUSPICIOUS,
10,1,n10-r1-s013-x005,scale-n010-x005,31558177.031369,2.400199,234.878699,237.278898,0,200,1,SUSPICIOUS,
10,1,n10-r1-s013-x006,scale-n010-x006,31558177.031369,2.576754,181.755972,184.332726,0,200,1,SUSPICIOUS,
10,1,n10-r1-s013-x007,scale-n010-x007,31558177.031369,3.036886,225.509106,228.545992,0,200,1,SUSPICIOUS,
10,1,n10-r1-s013-x008,scale-n010-x008,31558177.031369,3.292853,241.599696,244.892549,0,200,1,SUSPICIOUS,
10,1,n10-r1-s013-x009,scale-n010-x009,31558177.031369,3.8279,227.471056,231.298956,0,200,1,SUSPICIOUS,
10,1,n10-r1-s014-x000,scale-n010-x000,31559177.031369,0.715239,216.110044,216.825283,0,200,1,SUSPICIOUS,
10,1,n10-r1-s014-x001,scale-n010-x001,31559177.031369,1.038845,196.311275,197.35012,0,200,1,SUSPICIOUS,
10,1,n10-r1-s014-x002,scale-n010-x002,31559177.031369,1.463395,259.309655,260.77305,0,200,1,SUSPICIOUS,
10,1,n10-r1-s014-x003,scale-n010-x003,31559177.031369,2.214763,273.124314,275.339077,0,200,1,SUSPICIOUS,
10,1,n10-r1-s014-x004,scale-n010-x004,31559177.031369,2.563332,262.081016,264.644348,0,200,1,SUSPICIOUS,
10,1,n10-r1-s014-x005,scale-n010-x005,31559177.031369,2.805823,265.191377,267.9972,0,200,1,SUSPICIOUS,
10,1,n10-r1-s014-x006,scale-n010-x006,31559177.031369,3.183533,239.463058,242.646591,0,200,1,SUSPICIOUS,
10,1,n10-r1-s014-x007,scale-n010-x007,31559177.031369,3.619989,272.052735,275.672724,0,200,1,SUSPICIOUS,
10,1,n10-r1-s014-x008,scale-n010-x008,31559177.031369,4.544914,270.069602,274.614516,0,200,1,SUSPICIOUS,
10,1,n10-r1-s014-x009,scale-n010-x009,31559177.031369,4.866121,270.853143,275.719264,0,200,1,SUSPICIOUS,
10,1,n10-r1-s015-x000,scale-n010-x000,31560177.031369,0.556577,210.921539,211.478116,0,200,1,SUSPICIOUS,
10,1,n10-r1-s015-x001,scale-n010-x001,31560177.031369,0.762876,220.570453,221.333329,0,200,1,SUSPICIOUS,
10,1,n10-r1-s015-x002,scale-n010-x002,31560177.031369,0.893288,164.87868,165.771968,0,200,1,SUSPICIOUS,
10,1,n10-r1-s015-x003,scale-n010-x003,31560177.031369,1.036269,209.63518,210.671449,0,200,1,SUSPICIOUS,
10,1,n10-r1-s015-x004,scale-n010-x004,31560177.031369,1.214734,219.929253,221.143987,0,200,1,SUSPICIOUS,
10,1,n10-r1-s015-x005,scale-n010-x005,31560177.031369,1.430219,216.750689,218.180908,0,200,1,SUSPICIOUS,
10,1,n10-r1-s015-x006,scale-n010-x006,31560177.031369,1.97157,205.416458,207.388028,0,200,1,SUSPICIOUS,
10,1,n10-r1-s015-x007,scale-n010-x007,31560177.031369,3.172632,222.192714,225.365346,0,200,1,SUSPICIOUS,
10,1,n10-r1-s015-x008,scale-n010-x008,31560177.031369,3.421835,218.594918,222.016753,0,200,1,SUSPICIOUS,
10,1,n10-r1-s015-x009,scale-n010-x009,31560177.031369,3.939565,230.777971,234.717536,0,200,1,SUSPICIOUS,
10,1,n10-r1-s016-x000,scale-n010-x000,31561177.031369,0.304136,390.968999,391.273135,0,200,1,SUSPICIOUS,
10,1,n10-r1-s016-x001,scale-n010-x001,31561177.031369,0.554536,294.774566,295.329102,0,200,1,SUSPICIOUS,
10,1,n10-r1-s016-x002,scale-n010-x002,31561177.031369,10.564854,326.753534,337.318388,0,200,1,SUSPICIOUS,
10,1,n10-r1-s016-x003,scale-n010-x003,31561177.031369,10.776437,383.999697,394.776134,0,200,1,SUSPICIOUS,
10,1,n10-r1-s016-x004,scale-n010-x004,31561177.031369,11.245137,384.970402,396.215539,0,200,1,SUSPICIOUS,
10,1,n10-r1-s016-x005,scale-n010-x005,31561177.031369,11.587514,385.623832,397.211346,0,200,1,SUSPICIOUS,
10,1,n10-r1-s016-x006,scale-n010-x006,31561177.031369,11.672569,383.848761,395.52133,0,200,1,SUSPICIOUS,
10,1,n10-r1-s016-x007,scale-n010-x007,31561177.031369,11.977933,386.770346,398.748279,0,200,1,SUSPICIOUS,
10,1,n10-r1-s016-x008,scale-n010-x008,31561177.031369,22.816039,373.087648,395.903687,0,200,1,SUSPICIOUS,
10,1,n10-r1-s016-x009,scale-n010-x009,31561177.031369,23.160339,373.789319,396.949658,0,200,1,SUSPICIOUS,
10,1,n10-r1-s017-x000,scale-n010-x000,31562177.031369,0.194108,180.577784,180.771892,0,200,1,SUSPICIOUS,
10,1,n10-r1-s017-x001,scale-n010-x001,31562177.031369,0.408503,218.900806,219.309309,0,200,1,SUSPICIOUS,
10,1,n10-r1-s017-x002,scale-n010-x002,31562177.031369,0.558932,222.634209,223.193141,0,200,1,SUSPICIOUS,
10,1,n10-r1-s017-x003,scale-n010-x003,31562177.031369,0.862826,219.580234,220.44306,0,200,1,SUSPICIOUS,
10,1,n10-r1-s017-x004,scale-n010-x004,31562177.031369,3.143394,227.027759,230.171153,0,200,1,SUSPICIOUS,
10,1,n10-r1-s017-x005,scale-n010-x005,31562177.031369,3.474367,166.966152,170.440519,0,200,1,SUSPICIOUS,
10,1,n10-r1-s017-x006,scale-n010-x006,31562177.031369,3.789528,203.496835,207.286363,0,200,1,SUSPICIOUS,
10,1,n10-r1-s017-x007,scale-n010-x007,31562177.031369,5.478451,214.787593,220.266044,0,200,1,SUSPICIOUS,
10,1,n10-r1-s017-x008,scale-n010-x008,31562177.031369,6.559839,208.779122,215.338961,0,200,1,SUSPICIOUS,
10,1,n10-r1-s017-x009,scale-n010-x009,31562177.031369,6.901016,223.37425,230.275266,0,200,1,SUSPICIOUS,
10,1,n10-r1-s018-x000,scale-n010-x000,31563177.031369,0.283239,264.376627,264.659866,0,200,1,SUSPICIOUS,
10,1,n10-r1-s018-x001,scale-n010-x001,31563177.031369,0.57075,205.940293,206.511043,0,200,1,SUSPICIOUS,
10,1,n10-r1-s018-x002,scale-n010-x002,31563177.031369,1.280269,209.652511,210.93278,0,200,1,SUSPICIOUS,
10,1,n10-r1-s018-x003,scale-n010-x003,31563177.031369,1.44462,242.514328,243.958948,0,200,1,SUSPICIOUS,
10,1,n10-r1-s018-x004,scale-n010-x004,31563177.031369,1.605282,237.922701,239.527983,0,200,1,SUSPICIOUS,
10,1,n10-r1-s018-x005,scale-n010-x005,31563177.031369,2.61945,262.811411,265.430861,0,200,1,SUSPICIOUS,
10,1,n10-r1-s018-x006,scale-n010-x006,31563177.031369,2.835851,260.427447,263.263298,0,200,1,SUSPICIOUS,
10,1,n10-r1-s018-x007,scale-n010-x007,31563177.031369,3.336669,255.268781,258.60545,0,200,1,SUSPICIOUS,
10,1,n10-r1-s018-x008,scale-n010-x008,31563177.031369,3.518145,259.493374,263.011519,0,200,1,SUSPICIOUS,
10,1,n10-r1-s018-x009,scale-n010-x009,31563177.031369,3.911613,244.276729,248.188342,0,200,1,SUSPICIOUS,
10,1,n10-r1-s019-x000,scale-n010-x000,31564177.031369,1.176949,222.781446,223.958395,0,200,1,SUSPICIOUS,
10,1,n10-r1-s019-x001,scale-n010-x001,31564177.031369,1.484718,205.619999,207.104717,0,200,1,SUSPICIOUS,
10,1,n10-r1-s019-x002,scale-n010-x002,31564177.031369,2.001989,235.250697,237.252686,0,200,1,SUSPICIOUS,
10,1,n10-r1-s019-x003,scale-n010-x003,31564177.031369,2.172198,171.022446,173.194644,0,200,1,SUSPICIOUS,
10,1,n10-r1-s019-x004,scale-n010-x004,31564177.031369,2.818215,229.093121,231.911336,0,200,1,SUSPICIOUS,
10,1,n10-r1-s019-x005,scale-n010-x005,31564177.031369,3.688239,170.785047,174.473286,0,200,1,SUSPICIOUS,
10,1,n10-r1-s019-x006,scale-n010-x006,31564177.031369,4.050474,219.24887,223.299344,0,200,1,SUSPICIOUS,
