workloads,repetition,xapp,expected_requests,observed_requests,valid_responses,deadline_misses,end_to_end_mean_ms
25,2,scale-n025-x010,20,20,20,0,398.42880445000003
25,2,scale-n025-x011,20,20,20,0,447.96120055
25,2,scale-n025-x012,20,20,20,0,479.5162066
25,2,scale-n025-x013,20,20,20,0,507.7426117
25,2,scale-n025-x014,20,20,20,0,530.9129504
25,2,scale-n025-x015,20,20,20,0,551.0547486
25,2,scale-n025-x016,20,20,20,0,560.5854609
25,2,scale-n025-x017,20,20,20,0,579.28093205
25,2,scale-n025-x018,20,20,20,0,605.8334879
25,2,scale-n025-x019,20,20,20,0,601.1976419499999
25,2,scale-n025-x020,20,20,20,0,626.1288543
25,2,scale-n025-x021,20,20,20,0,628.48429325
25,2,scale-n025-x022,20,20,20,0,636.8277588
25,2,scale-n025-x023,20,20,20,0,639.0468071
25,2,scale-n025-x024,20,20,20,0,645.42418185
20,2,scale-n020-x000,20,20,20,0,260.4466804
20,2,scale-n020-x001,20,20,20,0,246.6583701
20,2,scale-n020-x002,20,20,20,0,277.63779145
20,2,scale-n020-x003,20,20,20,0,268.30174085
20,2,scale-n020-x004,20,20,20,0,335.23029845
20,2,scale-n020-x005,20,20,20,0,316.58456985
20,2,scale-n020-x006,20,20,20,0,341.96708215
20,2,scale-n020-x007,20,20,20,0,354.8075253
20,2,scale-n020-x008,20,20,20,0,387.77354180000003
20,2,scale-n020-x009,20,20,20,0,416.00088990000006
20,2,scale-n020-x010,20,20,20,0,405.81265210000004
20,2,scale-n020-x011,20,20,20,0,431.62553085
20,2,scale-n020-x012,20,20,20,0,434.84526045
20,2,scale-n020-x013,20,20,20,0,479.81969305
20,2,scale-n020-x014,20,20,20,0,485.0475445
20,2,scale-n020-x015,20,20,20,0,485.50050715
20,2,scale-n020-x016,20,20,20,0,505.2001969
20,2,scale-n020-x017,20,20,20,0,514.1052721
20,2,scale-n020-x018,20,20,20,0,511.4840997499999
20,2,scale-n020-x019,20,20,20,0,518.2667650000001
15,2,scale-n015-x000,20,20,20,0,245.18698890000002
15,2,scale-n015-x001,20,20,20,0,263.24372635
15,2,scale-n015-x002,20,20,20,0,246.58837985
15,2,scale-n015-x003,20,20,20,0,268.87779125000003
15,2,scale-n015-x004,20,20,20,0,269.46225005
15,2,scale-n015-x005,20,20,20,0,301.09152559999995
15,2,scale-n015-x006,20,20,20,0,295.4148881
15,2,scale-n015-x007,20,20,20,0,317.4869632
15,2,scale-n015-x008,20,20,20,0,321.22591109999996
15,2,scale-n015-x009,20,20,20,0,327.38890460000005
15,2,scale-n015-x010,20,20,20,0,346.25742565
15,2,scale-n015-x011,20,20,20,0,350.62634935
15,2,scale-n015-x012,20,20,20,0,353.92905845
15,2,scale-n015-x013,20,20,20,0,359.24191795
15,2,scale-n015-x014,20,20,20,0,365.83026639999997
10,2,scale-n010-x000,20,20,20,0,181.4266614
10,2,scale-n010-x001,20,20,20,0,179.91691975
10,2,scale-n010-x002,20,20,20,0,186.48681675
10,2,scale-n010-x003,20,20,20,0,200.59835155000002
10,2,scale-n010-x004,20,20,20,0,208.25337439999998
10,2,scale-n010-x005,20,20,20,0,211.67449145
10,2,scale-n010-x006,20,20,20,0,207.68954184999998
10,2,scale-n010-x007,20,20,20,0,221.73503025
10,2,scale-n010-x008,20,20,20,0,230.47852225000003
10,2,scale-n010-x009,20,20,20,0,232.68093290000002
5,2,scale-n005-x000,20,20,20,0,76.62452495
5,2,scale-n005-x001,20,20,20,0,80.2094486
5,2,scale-n005-x002,20,20,20,0,79.33883275000001
5,2,scale-n005-x003,20,20,20,0,80.74194075
5,2,scale-n005-x004,20,20,20,0,81.3351992
15,3,scale-n015-x000,20,20,20,0,253.47978485
15,3,scale-n015-x001,20,20,20,0,251.3623964
15,3,scale-n015-x002,20,20,20,0,263.4454886
15,3,scale-n015-x003,20,20,20,0,260.26278235
15,3,scale-n015-x004,20,20,20,0,252.34829695
15,3,scale-n015-x005,20,20,20,0,283.8914744
15,3,scale-n015-x006,20,20,20,0,296.3522577
15,3,scale-n015-x007,20,20,20,0,303.9346344
15,3,scale-n015-x008,20,20,20,0,323.0114627
15,3,scale-n015-x009,20,20,20,0,342.9498966
15,3,scale-n015-x010,20,20,20,0,348.21707165
15,3,scale-n015-x011,20,20,20,0,351.1729752
15,3,scale-n015-x012,20,20,20,0,361.4564918
15,3,scale-n015-x013,20,20,20,0,369.44886035
15,3,scale-n015-x014,20,20,20,0,375.5867124
50,3,scale-n050-x000,20,20,20,18,3526.7899642
50,3,scale-n050-x001,20,20,20,18,3661.3326091000004
50,3,scale-n050-x002,20,20,20,18,4106.2782679
50,3,scale-n050-x003,20,20,20,18,3522.5964701
50,3,scale-n050-x004,20,20,20,18,4096.6508303499995
50,3,scale-n050-x005,20,20,20,18,5204.68577895
50,3,scale-n050-x006,20,20,20,18,4684.13176885
50,3,scale-n050-x007,20,20,20,18,4968.8870324
50,3,scale-n050-x008,20,20,20,18,4735.5832471
50,3,scale-n050-x009,20,20,20,18,5399.679285
50,3,scale-n050-x010,20,20,20,18,5347.5328677
50,3,scale-n050-x011,20,20,20,18,5145.11289535
50,3,scale-n050-x012,20,20,20,18,4840.2499908
50,3,scale-n050-x013,20,20,20,19,5062.51969665
50,3,scale-n050-x014,20,20,20,18,5186.03721055
50,3,scale-n050-x015,20,20,20,19,5008.2859541
50,3,scale-n050-x016,20,20,20,19,5167.0407623
50,3,scale-n050-x017,20,20,20,19,5840.806020149999
50,3,scale-n050-x018,20,20,20,19,5806.20778115
50,3,scale-n050-x019,20,20,20,19,5621.9999773
50,3,scale-n050-x020,20,20,20,19,5883.4893347
50,3,scale-n050-x021,20,20,20,19,5288.3103138999995
50,3,scale-n050-x022,20,20,20,19,5888.7806590499995
50,3,scale-n050-x023,20,20,20,19,5709.90682365
50,3,scale-n050-x024,20,20,20,19,5938.9211733
50,3,scale-n050-x025,20,20,20,20,5693.13937605
50,3,scale-n050-x026,20,20,20,19,7173.134280349999
50,3,scale-n050-x027,20,20,20,19,6130.59935135
50,3,scale-n050-x028,20,20,20,19,7107.0749093
50,3,scale-n050-x029,20,20,20,20,6140.44785675
50,3,scale-n050-x030,20,20,20,20,5911.56703725
50,3,scale-n050-x031,20,20,20,20,6056.4661716
50,3,scale-n050-x032,20,20,20,20,6051.01215185
50,3,scale-n050-x033,20,20,20,20,7307.0392513
50,3,scale-n050-x034,20,20,20,20,6293.87711915
50,3,scale-n050-x035,20,20,20,20,6434.0887217
50,3,scale-n050-x036,20,20,20,20,6863.843708449999
50,3,scale-n050-x037,20,20,20,20,7008.2957667499995
50,3,scale-n050-x038,20,20,20,20,6388.3533022
50,3,scale-n050-x039,20,20,20,20,6356.5637833
50,3,scale-n050-x040,20,20,20,20,5684.123948750001
50,3,scale-n050-x041,20,20,20,20,6386.4863244
50,3,scale-n050-x042,20,20,20,20,6897.45551515
50,3,scale-n050-x043,20,20,20,20,6023.7633538499995
50,3,scale-n050-x044,20,20,20,20,6412.6399532000005
50,3,scale-n050-x045,20,20,20,20,7038.60516605
50,3,scale-n050-x046,20,20,20,20,5909.5606392
50,3,scale-n050-x047,20,20,20,20,6765.16856565
50,3,scale-n050-x048,20,20,20,20,5983.20756705
50,3,scale-n050-x049,20,20,20,20,6622.548055599999
25,3,scale-n025-x000,20,20,20,0,305.70743105
25,3,scale-n025-x001,20,20,20,0,344.7141584
25,3,scale-n025-x002,20,20,20,0,347.21346090000003
25,3,scale-n025-x003,20,20,20,0,334.98162364999996
25,3,scale-n025-x004,20,20,20,0,382.07397985
25,3,scale-n025-x005,20,20,20,0,381.4458259
25,3,scale-n025-x006,20,20,20,0,378.65874195000004
25,3,scale-n025-x007,20,20,20,0,404.96826895
25,3,scale-n025-x008,20,20,20,0,432.38420690000004
25,3,scale-n025-x009,20,20,20,0,479.3489358
25,3,scale-n025-x010,20,20,20,0,472.40001190000004
25,3,scale-n025-x011,20,20,20,0,510.83073125
25,3,scale-n025-x012,20,20,20,0,542.20494085
25,3,scale-n025-x013,20,20,20,0,581.183
25,3,scale-n025-x014,20,20,20,0,597.93546725
25,3,scale-n025-x015,20,20,20,0,602.3554096
25,3,scale-n025-x016,20,20,20,0,627.8061433
25,3,scale-n025-x017,20,20,20,0,637.37366905
25,3,scale-n025-x018,20,20,20,1,655.83302885
25,3,scale-n025-x019,20,20,20,0,667.7292059499999
25,3,scale-n025-x020,20,20,20,0,676.7375145
25,3,scale-n025-x021,20,20,20,0,684.39686785
25,3,scale-n025-x022,20,20,20,1,703.3672732
25,3,scale-n025-x023,20,20,20,0,698.3411909499999
25,3,scale-n025-x024,20,20,20,1,709.510929
45,3,scale-n045-x000,20,20,20,17,2359.3217358
45,3,scale-n045-x001,20,20,20,17,2395.840327
45,3,scale-n045-x002,20,20,20,17,2486.3141284000003
45,3,scale-n045-x003,20,20,20,17,2493.0039113499997
45,3,scale-n045-x004,20,20,20,17,2526.8946897
45,3,scale-n045-x005,20,20,20,17,2563.99927655
45,3,scale-n045-x006,20,20,20,18,2586.5159592
45,3,scale-n045-x007,20,20,20,18,2614.0782866500003
45,3,scale-n045-x008,20,20,20,18,2670.4815040000003
45,3,scale-n045-x009,20,20,20,17,2618.5215866999997
45,3,scale-n045-x010,20,20,20,18,2674.1960232
45,3,scale-n045-x011,20,20,20,18,2686.6542416
45,3,scale-n045-x012,20,20,20,18,2738.5037091
45,3,scale-n045-x013,20,20,20,18,2772.72799065
45,3,scale-n045-x014,20,20,20,18,2793.4124834
45,3,scale-n045-x015,20,20,20,18,2811.5625204
45,3,scale-n045-x016,20,20,20,19,2868.6563426000002
45,3,scale-n045-x017,20,20,20,18,2857.8150272
45,3,scale-n045-x018,20,20,20,19,3070.987631
45,3,scale-n045-x019,20,20,20,19,3021.15028155
45,3,scale-n045-x020,20,20,20,19,3091.1586966
45,3,scale-n045-x021,20,20,20,19,3079.6320975
45,3,scale-n045-x022,20,20,20,19,3049.38591465
45,3,scale-n045-x023,20,20,20,19,3281.39480565
45,3,scale-n045-x024,20,20,20,19,3251.7725999500003
45,3,scale-n045-x025,20,20,20,20,3211.66606605
45,3,scale-n045-x026,20,20,20,19,3314.37436905
45,3,scale-n045-x027,20,20,20,19,3567.4931493999998
45,3,scale-n045-x028,20,20,20,19,3574.1369872000005
45,3,scale-n045-x029,20,20,20,19,3567.8044770499996
45,3,scale-n045-x030,20,20,20,19,3829.6474465500005
45,3,scale-n045-x031,20,20,20,20,3712.5197687
45,3,scale-n045-x032,20,20,20,20,4073.4064691500002
45,3,scale-n045-x033,20,20,20,20,4321.66964725
45,3,scale-n045-x034,20,20,20,20,4105.8947415
45,3,scale-n045-x035,20,20,20,20,4482.18485115
45,3,scale-n045-x036,20,20,20,20,4337.8309209
45,3,scale-n045-x037,20,20,20,20,4363.07929595
45,3,scale-n045-x038,20,20,20,20,4836.6479877500005
45,3,scale-n045-x039,20,20,20,20,4738.2356254999995
45,3,scale-n045-x040,20,20,20,20,4686.4295892
45,3,scale-n045-x041,20,20,20,20,4676.170171
45,3,scale-n045-x042,20,20,20,20,4858.2092647
45,3,scale-n045-x043,20,20,20,20,4671.257993900001
45,3,scale-n045-x044,20,20,20,20,4528.3042168
30,3,scale-n030-x000,20,20,20,0,368.87801545
30,3,scale-n030-x001,20,20,20,0,373.57894849999997
30,3,scale-n030-x002,20,20,20,0,405.5085388
30,3,scale-n030-x003,20,20,20,0,398.40524665
30,3,scale-n030-x004,20,20,20,0,391.65598650000004
30,3,scale-n030-x005,20,20,20,0,438.07573935
30,3,scale-n030-x006,20,20,20,0,458.50010194999993
30,3,scale-n030-x007,20,20,20,0,461.34480455000005
30,3,scale-n030-x008,20,20,20,0,498.4429899
30,3,scale-n030-x009,20,20,20,0,510.0445893
30,3,scale-n030-x010,20,20,20,0,543.0526089
30,3,scale-n030-x011,20,20,20,0,539.43074905
30,3,scale-n030-x012,20,20,20,0,592.564205
30,3,scale-n030-x013,20,20,20,0,581.44092155
30,3,scale-n030-x014,20,20,20,0,603.3880782
30,3,scale-n030-x015,20,20,20,0,669.8179402
30,3,scale-n030-x016,20,20,20,0,682.9730723499999
30,3,scale-n030-x017,20,20,20,0,683.7596374
30,3,scale-n030-x018,20,20,20,0,733.62140485
30,3,scale-n030-x019,20,20,20,1,745.32162855
30,3,scale-n030-x020,20,20,20,1,766.4281618
30,3,scale-n030-x021,20,20,20,1,790.983146
30,3,scale-n030-x022,20,20,20,0,794.4055403
30,3,scale-n030-x023,20,20,20,0,799.81679945
30,3,scale-n030-x024,20,20,20,1,814.0600591499999
30,3,scale-n030-x025,20,20,20,0,812.4214959
30,3,scale-n030-x026,20,20,20,2,828.7602761
30,3,scale-n030-x027,20,20,20,3,865.2715194
30,3,scale-n030-x028,20,20,20,2,849.806313
30,3,scale-n030-x029,20,20,20,2,857.30005065
20,3,scale-n020-x000,20,20,20,0,305.64164245
20,3,scale-n020-x001,20,20,20,0,304.50607475000004
20,3,scale-n020-x002,20,20,20,0,308.68648135
20,3,scale-n020-x003,20,20,20,0,320.4042628
20,3,scale-n020-x004,20,20,20,0,327.97318065
20,3,scale-n020-x005,20,20,20,0,312.19192975
20,3,scale-n020-x006,20,20,20,0,352.7292853
20,3,scale-n020-x007,20,20,20,0,369.0306298
20,3,scale-n020-x008,20,20,20,0,384.55364305
20,3,scale-n020-x009,20,20,20,0,426.29012075
20,3,scale-n020-x010,20,20,20,0,420.08651085
20,3,scale-n020-x011,20,20,20,0,435.84488085000004
20,3,scale-n020-x012,20,20,20,0,475.88498925000005
20,3,scale-n020-x013,20,20,20,0,490.060365
20,3,scale-n020-x014,20,20,20,0,490.72098619999997
20,3,scale-n020-x015,20,20,20,0,495.31269175
20,3,scale-n020-x016,20,20,20,0,507.21577074999993
20,3,scale-n020-x017,20,20,20,0,518.2233748
20,3,scale-n020-x018,20,20,20,0,523.35374285
20,3,scale-n020-x019,20,20,20,0,528.3047413500001
40,3,scale-n040-x000,20,20,20,11,1522.8983258
40,3,scale-n040-x001,20,20,20,12,1501.8444817499999
40,3,scale-n040-x002,20,20,20,13,1542.0117527500001
40,3,scale-n040-x003,20,20,20,13,1586.72004325
40,3,scale-n040-x004,20,20,20,11,1604.9822575
40,3,scale-n040-x005,20,20,20,13,1626.7255325
40,3,scale-n040-x006,20,20,20,13,1622.46547655
40,3,scale-n040-x007,20,20,20,14,1655.66888575
40,3,scale-n040-x008,20,20,20,14,1675.9605044
40,3,scale-n040-x009,20,20,20,14,1745.6757893999998
40,3,scale-n040-x010,20,20,20,13,1744.57425985
40,3,scale-n040-x011,20,20,20,13,1778.9828713
40,3,scale-n040-x012,20,20,20,14,1812.0466347000001
40,3,scale-n040-x013,20,20,20,14,1826.1305198000002
40,3,scale-n040-x014,20,20,20,14,1871.79191925
40,3,scale-n040-x015,20,20,20,15,1924.2911952
40,3,scale-n040-x016,20,20,20,14,1886.4905475
40,3,scale-n040-x017,20,20,20,14,1942.9702794
40,3,scale-n040-x018,20,20,20,15,1948.2532405999998
40,3,scale-n040-x019,20,20,20,15,1998.72077215
40,3,scale-n040-x020,20,20,20,15,2051.4078251
40,3,scale-n040-x021,20,20,20,15,2116.2508792
40,3,scale-n040-x022,20,20,20,15,2123.6146670000003
40,3,scale-n040-x023,20,20,20,16,2085.3654695
40,3,scale-n040-x024,20,20,20,15,2179.1283101500003
40,3,scale-n040-x025,20,20,20,16,2179.73178065
40,3,scale-n040-x026,20,20,20,17,2218.027326
40,3,scale-n040-x027,20,20,20,17,2247.8667864999998
40,3,scale-n040-x028,20,20,20,17,2251.4136018
40,3,scale-n040-x029,20,20,20,18,2333.6625905
40,3,scale-n040-x030,20,20,20,17,2350.0478286000002
40,3,scale-n040-x031,20,20,20,17,2355.36771595
40,3,scale-n040-x032,20,20,20,19,2426.2975002
40,3,scale-n040-x033,20,20,20,18,2410.4093205
40,3,scale-n040-x034,20,20,20,18,2461.73442425
40,3,scale-n040-x035,20,20,20,19,2440.366641
40,3,scale-n040-x036,20,20,20,19,2487.3924795499997
40,3,scale-n040-x037,20,20,20,19,2544.8825882
40,3,scale-n040-x038,20,20,20,19,2537.28788825
40,3,scale-n040-x039,20,20,20,19,2535.00312245
5,3,scale-n005-x000,20,20,20,0,111.73170594999999
5,3,scale-n005-x001,20,20,20,0,115.9430917
5,3,scale-n005-x002,20,20,20,0,119.19701574999999
5,3,scale-n005-x003,20,20,20,0,121.29855445000001
5,3,scale-n005-x004,20,20,20,0,123.16519945
35,3,scale-n035-x000,20,20,20,14,1306.91185585
35,3,scale-n035-x001,20,20,20,14,1324.16946645
35,3,scale-n035-x002,20,20,20,14,1338.092814
35,3,scale-n035-x003,20,20,20,14,1355.0383653000001
35,3,scale-n035-x004,20,20,20,15,1380.14429155
35,3,scale-n035-x005,20,20,20,15,1463.8795575
35,3,scale-n035-x006,20,20,20,15,1492.7403563
35,3,scale-n035-x007,20,20,20,16,1500.4976752500002
35,3,scale-n035-x008,20,20,20,15,1527.8067841
35,3,scale-n035-x009,20,20,20,15,1552.51527305
35,3,scale-n035-x010,20,20,20,15,1567.86135425
35,3,scale-n035-x011,20,20,20,16,1639.79342535
35,3,scale-n035-x012,20,20,20,15,1648.0853909500001
35,3,scale-n035-x013,20,20,20,16,1677.7722613499998
35,3,scale-n035-x014,20,20,20,16,1734.9718721000002
35,3,scale-n035-x015,20,20,20,16,1712.3574062
35,3,scale-n035-x016,20,20,20,16,1749.1667628
35,3,scale-n035-x017,20,20,20,16,1777.9989171000002
35,3,scale-n035-x018,20,20,20,16,1833.2897347499998
35,3,scale-n035-x019,20,20,20,17,1868.8674001
35,3,scale-n035-x020,20,20,20,17,1919.52246275
35,3,scale-n035-x021,20,20,20,17,1910.74851805
35,3,scale-n035-x022,20,20,20,16,1960.81266365
35,3,scale-n035-x023,20,20,20,16,1955.0186607
35,3,scale-n035-x024,20,20,20,18,2012.6309346499997
35,3,scale-n035-x025,20,20,20,18,2026.7769851
35,3,scale-n035-x026,20,20,20,18,2048.61164805
35,3,scale-n035-x027,20,20,20,18,2063.37862175
35,3,scale-n035-x028,20,20,20,18,2103.0304554
35,3,scale-n035-x029,20,20,20,19,2138.0173811
35,3,scale-n035-x030,20,20,20,19,2166.98659505
35,3,scale-n035-x031,20,20,20,19,2186.64308825
35,3,scale-n035-x032,20,20,20,19,2260.8804615
35,3,scale-n035-x033,20,20,20,19,2281.5388322999997
35,3,scale-n035-x034,20,20,20,19,2250.89503165
10,3,scale-n010-x000,20,20,20,0,184.54733045
10,3,scale-n010-x001,20,20,20,0,198.2804266
10,3,scale-n010-x002,20,20,20,0,179.3688118
10,3,scale-n010-x003,20,20,20,0,200.9704361
10,3,scale-n010-x004,20,20,20,0,211.2769609
10,3,scale-n010-x005,20,20,20,0,211.50741349999998
10,3,scale-n010-x006,20,20,20,0,222.05940905000003
10,3,scale-n010-x007,20,20,20,0,227.45212465
10,3,scale-n010-x008,20,20,20,0,224.3252885
10,3,scale-n010-x009,20,20,20,0,231.11237095
