workloads,repetition,request_id,xapp,scheduled_offset_ms,send_lag_ms,service_latency_ms,end_to_end_ms,deadline_missed,http_code,response_valid,state,error
10,1,n10-r1-s001-x000,scale-n010-x000,51064686.202127,0.756733,263.173381,263.930114,0,200,1,SUSPICIOUS,
10,1,n10-r1-s001-x001,scale-n010-x001,51064686.202127,1.114341,186.009596,187.123937,0,200,1,SUSPICIOUS,
10,1,n10-r1-s001-x002,scale-n010-x002,51064686.202127,1.569166,184.941547,186.510713,0,200,1,SUSPICIOUS,
10,1,n10-r1-s001-x003,scale-n010-x003,51064686.202127,1.945885,261.84904,263.794925,0,200,1,SUSPICIOUS,
10,1,n10-r1-s001-x004,scale-n010-x004,51064686.202127,2.385187,186.660033,189.04522,0,200,1,SUSPICIOUS,
10,1,n10-r1-s001-x005,scale-n010-x005,51064686.202127,2.749628,195.121928,197.871556,0,200,1,SUSPICIOUS,
10,1,n10-r1-s001-x006,scale-n010-x006,51064686.202127,3.207143,260.804202,264.011345,0,200,1,SUSPICIOUS,
10,1,n10-r1-s001-x007,scale-n010-x007,51064686.202127,4.69553,259.597887,264.293417,0,200,1,SUSPICIOUS,
10,1,n10-r1-s001-x008,scale-n010-x008,51064686.202127,4.888671,221.680109,226.56878,0,200,1,SUSPICIOUS,
10,1,n10-r1-s001-x009,scale-n010-x009,51064686.202127,6.48184,228.28811,234.76995,0,200,1,SUSPICIOUS,
10,1,n10-r1-s002-x000,scale-n010-x000,51065686.202127,0.95233,219.423367,220.375697,0,200,1,SUSPICIOUS,
10,1,n10-r1-s002-x001,scale-n010-x001,51065686.202127,1.296074,200.535947,201.832021,0,200,1,SUSPICIOUS,
10,1,n10-r1-s002-x002,scale-n010-x002,51065686.202127,1.724267,200.863632,202.587899,0,200,1,SUSPICIOUS,
10,1,n10-r1-s002-x003,scale-n010-x003,51065686.202127,1.93076,250.423542,252.354302,0,200,1,SUSPICIOUS,
10,1,n10-r1-s002-x004,scale-n010-x004,51065686.202127,2.135502,228.4076,230.543102,0,200,1,SUSPICIOUS,
10,1,n10-r1-s002-x005,scale-n010-x005,51065686.202127,2.259359,224.883134,227.142493,0,200,1,SUSPICIOUS,
10,1,n10-r1-s002-x006,scale-n010-x006,51065686.202127,2.394342,208.060056,210.454398,0,200,1,SUSPICIOUS,
10,1,n10-r1-s002-x007,scale-n010-x007,51065686.202127,2.827149,228.219544,231.046693,0,200,1,SUSPICIOUS,
10,1,n10-r1-s002-x008,scale-n010-x008,51065686.202127,3.193999,218.218349,221.412348,0,200,1,SUSPICIOUS,
10,1,n10-r1-s002-x009,scale-n010-x009,51065686.202127,3.739265,234.400333,238.139598,0,200,1,SUSPICIOUS,
10,1,n10-r1-s003-x000,scale-n010-x000,51066686.202127,0.384588,227.964402,228.34899,0,200,1,SUSPICIOUS,
10,1,n10-r1-s003-x001,scale-n010-x001,51066686.202127,0.593382,201.841811,202.435193,0,200,1,SUSPICIOUS,
10,1,n10-r1-s003-x002,scale-n010-x002,51066686.202127,0.990718,277.429264,278.419982,0,200,1,SUSPICIOUS,
10,1,n10-r1-s003-x003,scale-n010-x003,51066686.202127,1.348411,282.337757,283.686168,0,200,1,SUSPICIOUS,
10,1,n10-r1-s003-x004,scale-n010-x004,51066686.202127,1.711238,282.02857,283.739808,0,200,1,SUSPICIOUS,
10,1,n10-r1-s003-x005,scale-n010-x005,51066686.202127,1.82342,287.357435,289.180855,0,200,1,SUSPICIOUS,
10,1,n10-r1-s003-x006,scale-n010-x006,51066686.202127,2.168382,288.590376,290.758758,0,200,1,SUSPICIOUS,
10,1,n10-r1-s003-x007,scale-n010-x007,51066686.202127,2.7147,305.980505,308.695205,0,200,1,SUSPICIOUS,
10,1,n10-r1-s003-x008,scale-n010-x008,51066686.202127,2.846178,285.430576,288.276754,0,200,1,SUSPICIOUS,
10,1,n10-r1-s003-x009,scale-n010-x009,51066686.202127,3.077711,279.550597,282.628308,0,200,1,SUSPICIOUS,
10,1,n10-r1-s004-x000,scale-n010-x000,51067686.202127,0.626719,193.6634,194.290119,0,200,1,SUSPICIOUS,
10,1,n10-r1-s004-x001,scale-n010-x001,51067686.202127,1.087093,198.864548,199.951641,0,200,1,SUSPICIOUS,
10,1,n10-r1-s004-x002,scale-n010-x002,51067686.202127,1.363968,128.435537,129.799505,0,200,1,SUSPICIOUS,
10,1,n10-r1-s004-x003,scale-n010-x003,51067686.202127,1.849819,214.119764,215.969583,0,200,1,SUSPICIOUS,
10,1,n10-r1-s004-x004,scale-n010-x004,51067686.202127,2.587549,224.533845,227.121394,0,200,1,SUSPICIOUS,
10,1,n10-r1-s004-x005,scale-n010-x005,51067686.202127,2.928779,220.340988,223.269767,0,200,1,SUSPICIOUS,
10,1,n10-r1-s004-x006,scale-n010-x006,51067686.202127,3.40894,223.399951,226.808891,0,200,1,SUSPICIOUS,
10,1,n10-r1-s004-x007,scale-n010-x007,51067686.202127,3.875326,223.005018,226.880344,0,200,1,SUSPICIOUS,
10,1,n10-r1-s004-x008,scale-n010-x008,51067686.202127,4.392195,218.772943,223.165138,0,200,1,SUSPICIOUS,
10,1,n10-r1-s004-x009,scale-n010-x009,51067686.202127,4.655897,219.56251,224.218407,0,200,1,SUSPICIOUS,
10,1,n10-r1-s005-x000,scale-n010-x000,51068686.202127,0.696801,158.851154,159.547955,0,200,1,SUSPICIOUS,
10,1,n10-r1-s005-x001,scale-n010-x001,51068686.202127,1.029134,212.119308,213.148442,0,200,1,SUSPICIOUS,
10,1,n10-r1-s005-x002,scale-n010-x002,51068686.202127,1.294691,202.336982,203.631673,0,200,1,SUSPICIOUS,
10,1,n10-r1-s005-x003,scale-n010-x003,51068686.202127,1.71451,207.535255,209.249765,0,200,1,SUSPICIOUS,
10,1,n10-r1-s005-x004,scale-n010-x004,51068686.202127,1.917496,240.962188,242.879684,0,200,1,SUSPICIOUS,
10,1,n10-r1-s005-x005,scale-n010-x005,51068686.202127,2.514216,199.135384,201.6496,0,200,1,SUSPICIOUS,
10,1,n10-r1-s005-x006,scale-n010-x006,51068686.202127,2.852751,220.534875,223.387626,0,200,1,SUSPICIOUS,
