workloads,repetition,xapp,expected_requests,observed_requests,valid_responses,deadline_misses,end_to_end_mean_ms
40,4,scale-n040-x039,20,20,20,20,6304.45734365
30,4,scale-n030-x000,20,20,20,9,1217.82067655
30,4,scale-n030-x001,20,20,20,9,1189.6152645500001
30,4,scale-n030-x002,20,20,20,10,1266.8960966500001
30,4,scale-n030-x003,20,20,20,7,1064.8404280500001
30,4,scale-n030-x004,20,20,20,10,1218.269058
30,4,scale-n030-x005,20,20,20,10,1184.286414
30,4,scale-n030-x006,20,20,20,11,1288.9750820499999
30,4,scale-n030-x007,20,20,20,11,1183.5131248
30,4,scale-n030-x008,20,20,20,12,1405.3134727000001
30,4,scale-n030-x009,20,20,20,11,1298.9851543999998
30,4,scale-n030-x010,20,20,20,10,1214.2694061
30,4,scale-n030-x011,20,20,20,12,1348.9638863
30,4,scale-n030-x012,20,20,20,9,1196.8428847
30,4,scale-n030-x013,20,20,20,12,1487.4895709500001
30,4,scale-n030-x014,20,20,20,13,1288.78377335
30,4,scale-n030-x015,20,20,20,12,1324.99124605
30,4,scale-n030-x016,20,20,20,13,1399.7358565
30,4,scale-n030-x017,20,20,20,9,1338.2669228
30,4,scale-n030-x018,20,20,20,14,1421.50079865
30,4,scale-n030-x019,20,20,20,15,1398.58958565
30,4,scale-n030-x020,20,20,20,12,1555.0255083
30,4,scale-n030-x021,20,20,20,9,1192.07951295
30,4,scale-n030-x022,20,20,20,9,1313.89728925
30,4,scale-n030-x023,20,20,20,11,1420.9511926
30,4,scale-n030-x024,20,20,20,13,1448.69800725
30,4,scale-n030-x025,20,20,20,12,1290.28931645
30,4,scale-n030-x026,20,20,20,14,1563.9671502
30,4,scale-n030-x027,20,20,20,13,1570.86299745
30,4,scale-n030-x028,20,20,20,12,1459.77470965
30,4,scale-n030-x029,20,20,20,13,1462.54358605
4,4,scale-n004-x000,20,20,20,0,89.12320085
4,4,scale-n004-x001,20,20,20,0,83.62295655
4,4,scale-n004-x002,20,20,20,0,90.38728019999999
4,4,scale-n004-x003,20,20,20,0,91.6018381
20,4,scale-n020-x000,20,20,20,0,292.87776064999997
20,4,scale-n020-x001,20,20,20,0,306.56520965
20,4,scale-n020-x002,20,20,20,0,330.20063635
20,4,scale-n020-x003,20,20,20,0,337.6810064
20,4,scale-n020-x004,20,20,20,0,354.4103467
20,4,scale-n020-x005,20,20,20,0,319.4085375
20,4,scale-n020-x006,20,20,20,0,357.33163855
20,4,scale-n020-x007,20,20,20,0,405.95642265000004
20,4,scale-n020-x008,20,20,20,0,413.61583615
20,4,scale-n020-x009,20,20,20,0,434.39922194999997
20,4,scale-n020-x010,20,20,20,0,439.40830595
20,4,scale-n020-x011,20,20,20,0,448.94535765
20,4,scale-n020-x012,20,20,20,0,492.80501715
20,4,scale-n020-x013,20,20,20,0,489.83150685
20,4,scale-n020-x014,20,20,20,0,506.4612461
20,4,scale-n020-x015,20,20,20,0,521.4824907
20,4,scale-n020-x016,20,20,20,0,523.9944262500001
20,4,scale-n020-x017,20,20,20,0,529.8011968
20,4,scale-n020-x018,20,20,20,0,539.56768455
20,4,scale-n020-x019,20,20,20,0,539.19151855
5,4,scale-n005-x000,20,20,20,0,113.67864970000001
5,4,scale-n005-x001,20,20,20,0,115.17222050000001
5,4,scale-n005-x002,20,20,20,0,125.47153189999999
5,4,scale-n005-x003,20,20,20,0,122.27833530000001
5,4,scale-n005-x004,20,20,20,0,126.9881785
35,4,scale-n035-x000,20,20,20,14,2042.24475585
35,4,scale-n035-x001,20,20,20,13,1917.0483611
35,4,scale-n035-x002,20,20,20,12,2186.9676256499997
35,4,scale-n035-x003,20,20,20,14,1994.4754260500001
35,4,scale-n035-x004,20,20,20,13,1897.02570745
35,4,scale-n035-x005,20,20,20,14,2219.42273165
35,4,scale-n035-x006,20,20,20,13,2017.4175039499999
35,4,scale-n035-x007,20,20,20,15,1986.6389482999998
35,4,scale-n035-x008,20,20,20,13,1825.3361564499999
35,4,scale-n035-x009,20,20,20,14,2093.75786325
35,4,scale-n035-x010,20,20,20,14,2093.1627036
35,4,scale-n035-x011,20,20,20,14,2099.17821455
35,4,scale-n035-x012,20,20,20,13,2045.5902907
35,4,scale-n035-x013,20,20,20,14,1994.49890955
35,4,scale-n035-x014,20,20,20,14,1940.877318
35,4,scale-n035-x015,20,20,20,14,2237.7860849
35,4,scale-n035-x016,20,20,20,14,2139.5481084
35,4,scale-n035-x017,20,20,20,15,2440.10117905
35,4,scale-n035-x018,20,20,20,14,2477.09436135
35,4,scale-n035-x019,20,20,20,15,2492.74246345
35,4,scale-n035-x020,20,20,20,14,2481.31780545
35,4,scale-n035-x021,20,20,20,14,2223.59889305
35,4,scale-n035-x022,20,20,20,15,2134.3349504
35,4,scale-n035-x023,20,20,20,14,2230.56333255
35,4,scale-n035-x024,20,20,20,15,2542.60644395
35,4,scale-n035-x025,20,20,20,14,2479.53125155
35,4,scale-n035-x026,20,20,20,14,2064.4764456000003
35,4,scale-n035-x027,20,20,20,14,2175.7944343
35,4,scale-n035-x028,20,20,20,15,2086.2426301
35,4,scale-n035-x029,20,20,20,15,2035.9711544000002
35,4,scale-n035-x030,20,20,20,14,2274.4723771
35,4,scale-n035-x031,20,20,20,15,2201.7477498
35,4,scale-n035-x032,20,20,20,16,2283.71355735
35,4,scale-n035-x033,20,20,20,16,2089.4446337
35,4,scale-n035-x034,20,20,20,15,2060.6804076500002
25,4,scale-n025-x000,20,20,20,0,299.53329395000003
25,4,scale-n025-x001,20,20,20,0,299.29785125
25,4,scale-n025-x002,20,20,20,0,324.58163815
25,4,scale-n025-x003,20,20,20,0,327.40607620000003
25,4,scale-n025-x004,20,20,20,0,337.7072623
25,4,scale-n025-x005,20,20,20,0,348.1157843
25,4,scale-n025-x006,20,20,20,0,394.0453785
25,4,scale-n025-x007,20,20,20,0,418.67328084999997
25,4,scale-n025-x008,20,20,20,0,470.49712715
25,4,scale-n025-x009,20,20,20,0,484.05535365
25,4,scale-n025-x010,20,20,20,0,479.4977328
25,4,scale-n025-x011,20,20,20,0,511.76875735000004
25,4,scale-n025-x012,20,20,20,0,561.9089936500001
25,4,scale-n025-x013,20,20,20,0,584.7267062
25,4,scale-n025-x014,20,20,20,0,602.7809664
25,4,scale-n025-x015,20,20,20,0,632.2510233
25,4,scale-n025-x016,20,20,20,0,670.93451795
25,4,scale-n025-x017,20,20,20,1,675.2498448499999
25,4,scale-n025-x018,20,20,20,1,706.3727568
25,4,scale-n025-x019,20,20,20,0,704.3025748
25,4,scale-n025-x020,20,20,20,0,716.9255779
25,4,scale-n025-x021,20,20,20,1,756.4830196
25,4,scale-n025-x022,20,20,20,1,744.10766685
25,4,scale-n025-x023,20,20,20,1,771.912332
25,4,scale-n025-x024,20,20,20,1,790.07703915
60,4,scale-n060-x000,20,20,20,18,12484.0735429
60,4,scale-n060-x001,20,20,20,18,13052.92309065
60,4,scale-n060-x002,20,20,20,19,13574.65938415
60,4,scale-n060-x003,20,20,20,19,12609.19881435
60,4,scale-n060-x004,20,20,20,18,12952.339895699999
60,4,scale-n060-x005,20,20,20,19,12810.1263396
60,4,scale-n060-x006,20,20,20,19,12386.081734700001
60,4,scale-n060-x007,20,20,20,19,13156.82933345
60,4,scale-n060-x008,20,20,20,19,12265.27137265
60,4,scale-n060-x009,20,20,20,19,14053.752940299999
60,4,scale-n060-x010,20,20,20,19,13179.064752299999
60,4,scale-n060-x011,20,20,20,19,13266.243293750002
60,4,scale-n060-x012,20,20,20,19,13662.880042300001
60,4,scale-n060-x013,20,20,20,19,14140.011716699999
60,4,scale-n060-x014,20,20,20,19,13571.72354755
60,4,scale-n060-x015,20,20,20,19,12806.1798568
60,4,scale-n060-x016,20,20,20,19,13948.049391650002
60,4,scale-n060-x017,20,20,20,19,13657.1589631
60,4,scale-n060-x018,20,20,20,19,13710.26887005
60,4,scale-n060-x019,20,20,20,19,13600.984927649999
60,4,scale-n060-x020,20,20,20,19,13311.4855738
60,4,scale-n060-x021,20,20,20,19,13243.954737000002
60,4,scale-n060-x022,20,20,20,19,13338.093924100001
60,4,scale-n060-x023,20,20,20,19,14503.334211550002
60,4,scale-n060-x024,20,20,20,19,13464.807268400002
60,4,scale-n060-x025,20,20,20,19,14364.595554950001
60,4,scale-n060-x026,20,20,20,19,14059.703677599999
60,4,scale-n060-x027,20,20,20,19,14079.7628471
60,4,scale-n060-x028,20,20,20,19,13281.579536250001
60,4,scale-n060-x029,20,20,20,20,14789.0818483
60,4,scale-n060-x030,20,20,20,20,14365.350230799999
60,4,scale-n060-x031,20,20,20,20,14282.5140814
60,4,scale-n060-x032,20,20,20,20,14165.3199643
60,4,scale-n060-x033,20,20,20,20,14261.7726687
60,4,scale-n060-x034,20,20,20,19,13956.4572613
60,4,scale-n060-x035,20,20,20,20,13902.28438335
60,4,scale-n060-x036,20,20,20,20,14658.458895400001
60,4,scale-n060-x037,20,20,20,20,14036.024193399999
60,4,scale-n060-x038,20,20,20,20,13969.980277050001
60,4,scale-n060-x039,20,20,20,20,14151.42380965
60,4,scale-n060-x040,20,20,20,20,14033.1832912
60,4,scale-n060-x041,20,20,20,20,14711.516038099999
60,4,scale-n060-x042,20,20,20,20,14061.495337249999
60,4,scale-n060-x043,20,20,20,20,14959.343602250001
60,4,scale-n060-x044,20,20,20,20,15113.00442565
60,4,scale-n060-x045,20,20,20,20,14537.508967750002
60,4,scale-n060-x046,20,20,20,20,15123.32079985
60,4,scale-n060-x047,20,20,20,20,14264.0364474
60,4,scale-n060-x048,20,20,20,20,14501.7863258
60,4,scale-n060-x049,20,20,20,20,13597.111727250001
60,4,scale-n060-x050,20,20,20,20,14255.25449415
60,4,scale-n060-x051,20,20,20,20,14543.32099795
60,4,scale-n060-x052,20,20,20,20,14317.9923083
60,4,scale-n060-x053,20,20,20,20,14498.900493649999
60,4,scale-n060-x054,20,20,20,20,15189.7458147
60,4,scale-n060-x055,20,20,20,20,14955.343851100002
60,4,scale-n060-x056,20,20,20,20,15151.361155949999
60,4,scale-n060-x057,20,20,20,20,14495.4130967
60,4,scale-n060-x058,20,20,20,20,14567.3446304
60,4,scale-n060-x059,20,20,20,20,14302.2183768
80,4,scale-n080-x000,20,20,20,19,19482.0022291
80,4,scale-n080-x001,20,20,20,19,19460.94738135
80,4,scale-n080-x002,20,20,20,19,19617.613595950002
80,4,scale-n080-x003,20,20,20,19,19338.719823400002
80,4,scale-n080-x004,20,20,20,19,20022.97202535
80,4,scale-n080-x005,20,20,20,19,19617.604662849997
80,4,scale-n080-x006,20,20,20,19,19593.23114445
80,4,scale-n080-x007,20,20,20,19,19910.3261635
80,4,scale-n080-x008,20,20,20,19,20515.7325401
80,4,scale-n080-x009,20,20,20,19,18767.06133315
80,4,scale-n080-x010,20,20,20,19,20092.8749328
80,4,scale-n080-x011,20,20,20,19,19662.6937609
80,4,scale-n080-x012,20,20,20,19,20205.03120015
80,4,scale-n080-x013,20,20,20,19,19434.31357985
80,4,scale-n080-x014,20,20,20,19,19738.37122675
80,4,scale-n080-x015,20,20,20,19,20183.832786
80,4,scale-n080-x016,20,20,20,19,20534.89347015
80,4,scale-n080-x017,20,20,20,19,20388.96640045
80,4,scale-n080-x018,20,20,20,19,19975.4530781
80,4,scale-n080-x019,20,20,20,19,20242.92693835
80,4,scale-n080-x020,20,20,20,19,21169.1847824
80,4,scale-n080-x021,20,20,20,19,20465.893020249998
80,4,scale-n080-x022,20,20,20,19,20177.4089298
80,4,scale-n080-x023,20,20,20,19,20763.603906
80,4,scale-n080-x024,20,20,20,19,20838.42608675
80,4,scale-n080-x025,20,20,20,19,19783.277524650002
80,4,scale-n080-x026,20,20,20,19,19865.1370142
80,4,scale-n080-x027,20,20,20,19,20903.28374435
80,4,scale-n080-x028,20,20,20,19,21100.3194533
80,4,scale-n080-x029,20,20,20,19,21012.27541785
80,4,scale-n080-x030,20,20,20,19,20975.6800306
80,4,scale-n080-x031,20,20,20,19,20515.4162768
80,4,scale-n080-x032,20,20,20,20,20907.2098574
80,4,scale-n080-x033,20,20,20,19,20805.5423927
80,4,scale-n080-x034,20,20,20,20,21105.3528839
80,4,scale-n080-x035,20,20,20,20,21120.54282935
80,4,scale-n080-x036,20,20,20,19,21360.0644963
80,4,scale-n080-x037,20,20,20,20,21204.06441225
80,4,scale-n080-x038,20,20,20,20,21083.7447692
80,4,scale-n080-x039,20,20,20,20,21034.683616100003
80,4,scale-n080-x040,20,20,20,20,21667.1352667
80,4,scale-n080-x041,20,20,20,20,21667.963495800002
80,4,scale-n080-x042,20,20,20,20,21390.57355315
80,4,scale-n080-x043,20,20,20,20,21150.8326414
80,4,scale-n080-x044,20,20,20,20,21390.629146850002
80,4,scale-n080-x045,20,20,20,20,21466.800301
80,4,scale-n080-x046,20,20,20,20,21530.79539585
80,4,scale-n080-x047,20,20,20,20,20792.85423715
80,4,scale-n080-x048,20,20,20,20,20712.963073450002
80,4,scale-n080-x049,20,20,20,20,20303.41626325
80,4,scale-n080-x050,20,20,20,20,21453.47850835
80,4,scale-n080-x051,20,20,20,20,21318.752057550002
80,4,scale-n080-x052,20,20,20,20,22439.336767549998
80,4,scale-n080-x053,20,20,20,20,21697.7596123
80,4,scale-n080-x054,20,20,20,20,21431.95673285
80,4,scale-n080-x055,20,20,20,20,22715.98595025
80,4,scale-n080-x056,20,20,20,20,21669.4050141
80,4,scale-n080-x057,20,20,20,20,22753.304745449997
80,4,scale-n080-x058,20,20,20,20,22126.897991650003
80,4,scale-n080-x059,20,20,20,20,21708.48354835
80,4,scale-n080-x060,20,20,20,20,21611.096567
80,4,scale-n080-x061,20,20,20,20,22907.07867
80,4,scale-n080-x062,20,20,20,20,22951.001522550003
80,4,scale-n080-x063,20,20,20,20,23269.636776249998
80,4,scale-n080-x064,20,20,20,20,22295.1670496
80,4,scale-n080-x065,20,20,20,20,23201.0766856
80,4,scale-n080-x066,20,20,20,20,22171.47831115
80,4,scale-n080-x067,20,20,20,20,22190.210736150002
80,4,scale-n080-x068,20,20,20,20,22468.17103195
80,4,scale-n080-x069,20,20,20,20,22717.38788935
80,4,scale-n080-x070,20,20,20,20,22449.80980245
80,4,scale-n080-x071,20,20,20,20,22637.418588
80,4,scale-n080-x072,20,20,20,20,22732.0940715
80,4,scale-n080-x073,20,20,20,20,22978.829641750002
80,4,scale-n080-x074,20,20,20,20,21978.635850950002
80,4,scale-n080-x075,20,20,20,20,22424.685374
80,4,scale-n080-x076,20,20,20,20,22636.49922295
80,4,scale-n080-x077,20,20,20,20,22858.72854325
80,4,scale-n080-x078,20,20,20,20,23994.23913545
80,4,scale-n080-x079,20,20,20,20,22427.270303150002
1,4,scale-n001-x000,20,20,20,0,38.64719795
10,4,scale-n010-x000,20,20,20,0,196.11907585
10,4,scale-n010-x001,20,20,20,0,208.60348770000002
10,4,scale-n010-x002,20,20,20,0,210.5326258
10,4,scale-n010-x003,20,20,20,0,218.1315548
10,4,scale-n010-x004,20,20,20,0,214.31706739999998
10,4,scale-n010-x005,20,20,20,0,226.6399885
10,4,scale-n010-x006,20,20,20,0,235.4355305
10,4,scale-n010-x007,20,20,20,0,237.1872452
10,4,scale-n010-x008,20,20,20,0,244.93779545
10,4,scale-n010-x009,20,20,20,0,246.49406589999998
25,5,scale-n025-x000,20,20,20,0,312.93622485000003
25,5,scale-n025-x001,20,20,20,0,312.12173055
25,5,scale-n025-x002,20,20,20,0,338.7448781
25,5,scale-n025-x003,20,20,20,0,313.49362605
25,5,scale-n025-x004,20,20,20,0,363.1388822
25,5,scale-n025-x005,20,20,20,0,379.56014100000004
25,5,scale-n025-x006,20,20,20,0,377.78118185
25,5,scale-n025-x007,20,20,20,0,417.2885193
25,5,scale-n025-x008,20,20,20,0,421.3521582
25,5,scale-n025-x009,20,20,20,0,499.41707719999994
25,5,scale-n025-x010,20,20,20,0,484.00799425
25,5,scale-n025-x011,20,20,20,0,497.02297239999996
25,5,scale-n025-x012,20,20,20,0,547.21232725
25,5,scale-n025-x013,20,20,20,0,563.1787526
25,5,scale-n025-x014,20,20,20,0,595.5620689499999
25,5,scale-n025-x015,20,20,20,0,602.31394975
25,5,scale-n025-x016,20,20,20,0,648.4161986
25,5,scale-n025-x017,20,20,20,0,660.8350411499999
25,5,scale-n025-x018,20,20,20,0,676.36398705
25,5,scale-n025-x019,20,20,20,0,689.0106370000001
25,5,scale-n025-x020,20,20,20,0,704.6743452
25,5,scale-n025-x021,20,20,20,0,709.0783141
25,5,scale-n025-x022,20,20,20,0,723.72546055
25,5,scale-n025-x023,20,20,20,0,733.8459818499999
25,5,scale-n025-x024,20,20,20,0,733.9226664
60,5,scale-n060-x000,20,20,20,19,16768.194245500003
60,5,scale-n060-x001,20,20,20,19,17022.6238123
60,5,scale-n060-x002,20,20,20,19,15273.05088265
60,5,scale-n060-x003,20,20,20,19,16386.989460949997
60,5,scale-n060-x004,20,20,20,19,16060.4463089
60,5,scale-n060-x005,20,20,20,19,16822.26020085
60,5,scale-n060-x006,20,20,20,19,15435.2651606
60,5,scale-n060-x007,20,20,20,19,17086.479713250003
60,5,scale-n060-x008,20,20,20,19,16929.4387437
60,5,scale-n060-x009,20,20,20,19,16285.48986045
60,5,scale-n060-x010,20,20,20,19,15821.45917585
60,5,scale-n060-x011,20,20,20,19,16321.8220821
60,5,scale-n060-x012,20,20,20,19,16130.750677099999
60,5,scale-n060-x013,20,20,20,19,16682.019756200003
60,5,scale-n060-x014,20,20,20,19,16989.853976749997
60,5,scale-n060-x015,20,20,20,19,17239.9345719
60,5,scale-n060-x016,20,20,20,19,16682.9717162
60,5,scale-n060-x017,20,20,20,19,16455.928775250002
60,5,scale-n060-x018,20,20,20,19,16230.2265828
60,5,scale-n060-x019,20,20,20,19,17669.701600549997
60,5,scale-n060-x020,20,20,20,19,16505.213323800002
60,5,scale-n060-x021,20,20,20,19,16361.25769255
60,5,scale-n060-x022,20,20,20,19,16908.92359615
60,5,scale-n060-x023,20,20,20,19,16735.738195849997
60,5,scale-n060-x024,20,20,20,19,17238.2997458
60,5,scale-n060-x025,20,20,20,19,17965.96938345
60,5,scale-n060-x026,20,20,20,19,16065.312154349998
60,5,scale-n060-x027,20,20,20,20,16991.1243678
60,5,scale-n060-x028,20,20,20,20,16319.3543886
60,5,scale-n060-x029,20,20,20,20,17400.7505919
60,5,scale-n060-x030,20,20,20,20,17439.085378800002
60,5,scale-n060-x031,20,20,20,20,17584.135511599998
60,5,scale-n060-x032,20,20,20,20,17377.03910405
60,5,scale-n060-x033,20,20,20,20,16290.40105715
60,5,scale-n060-x034,20,20,20,20,17404.665546750002
60,5,scale-n060-x035,20,20,20,20,18541.7589342
60,5,scale-n060-x036,20,20,20,20,17726.032522150002
60,5,scale-n060-x037,20,20,20,20,17697.474037350003
60,5,scale-n060-x038,20,20,20,20,17759.62389395
60,5,scale-n060-x039,20,20,20,20,17783.461206250002
60,5,scale-n060-x040,20,20,20,20,17929.9963249
60,5,scale-n060-x041,20,20,20,20,18067.907579900002
60,5,scale-n060-x042,20,20,20,20,17834.729067300002
60,5,scale-n060-x043,20,20,20,20,18177.78794085
60,5,scale-n060-x044,20,20,20,20,18889.32672745
60,5,scale-n060-x045,20,20,20,20,18154.58431555
60,5,scale-n060-x046,20,20,20,20,19719.115683699998
60,5,scale-n060-x047,20,20,20,20,19054.0459199
60,5,scale-n060-x048,20,20,20,20,17449.6962678
60,5,scale-n060-x049,20,20,20,20,18832.523761750002
60,5,scale-n060-x050,20,20,20,20,18231.0158222
60,5,scale-n060-x051,20,20,20,20,17736.53718305
60,5,scale-n060-x052,20,20,20,20,17380.901673599998
60,5,scale-n060-x053,20,20,20,20,17454.369785249997
60,5,scale-n060-x054,20,20,20,20,18824.37264125
60,5,scale-n060-x055,20,20,20,20,17895.20215825
60,5,scale-n060-x056,20,20,20,20,18709.6118766
60,5,scale-n060-x057,20,20,20,20,18542.26090955
60,5,scale-n060-x058,20,20,20,20,18426.19643005
60,5,scale-n060-x059,20,20,20,20,17958.24861725
20,5,scale-n020-x000,20,20,20,0,294.9590189
20,5,scale-n020-x001,20,20,20,0,310.2876058
20,5,scale-n020-x002,20,20,20,0,320.23820935
20,5,scale-n020-x003,20,20,20,0,324.0639404
20,5,scale-n020-x004,20,20,20,0,352.92400865
20,5,scale-n020-x005,20,20,20,0,369.30620854999995
20,5,scale-n020-x006,20,20,20,0,375.1473237
20,5,scale-n020-x007,20,20,20,0,406.7876297
20,5,scale-n020-x008,20,20,20,0,421.94881735
20,5,scale-n020-x009,20,20,20,0,455.0739845
20,5,scale-n020-x010,20,20,20,0,450.5314416
20,5,scale-n020-x011,20,20,20,0,464.53775285
20,5,scale-n020-x012,20,20,20,0,494.61996355
20,5,scale-n020-x013,20,20,20,0,502.73464755
20,5,scale-n020-x014,20,20,20,0,512.49493895
20,5,scale-n020-x015,20,20,20,0,534.7115858
20,5,scale-n020-x016,20,20,20,0,543.7298214
20,5,scale-n020-x017,20,20,20,0,555.9245366
20,5,scale-n020-x018,20,20,20,0,567.3951541499999
20,5,scale-n020-x019,20,20,20,0,558.15588985
35,5,scale-n035-x000,20,20,20,14,4848.00493495
35,5,scale-n035-x001,20,20,20,14,4665.63376755
35,5,scale-n035-x002,20,20,20,14,4469.138371200001
35,5,scale-n035-x003,20,20,20,14,5101.3232947999995
35,5,scale-n035-x004,20,20,20,14,4511.416982000001
35,5,scale-n035-x005,20,20,20,14,5069.51480095
35,5,scale-n035-x006,20,20,20,15,4991.1293207
35,5,scale-n035-x007,20,20,20,14,5098.36671215
35,5,scale-n035-x008,20,20,20,15,4678.567470399999
35,5,scale-n035-x009,20,20,20,16,5691.497074
35,5,scale-n035-x010,20,20,20,15,5030.52644805
35,5,scale-n035-x011,20,20,20,15,4713.1234683
35,5,scale-n035-x012,20,20,20,17,5169.78830215
35,5,scale-n035-x013,20,20,20,16,4215.079028800001
35,5,scale-n035-x014,20,20,20,17,5018.1168644
35,5,scale-n035-x015,20,20,20,17,5444.04355695
35,5,scale-n035-x016,20,20,20,18,5060.903262549999
35,5,scale-n035-x017,20,20,20,18,5254.62441615
35,5,scale-n035-x018,20,20,20,18,5341.01623185
35,5,scale-n035-x019,20,20,20,18,5890.0161861
35,5,scale-n035-x020,20,20,20,18,5041.7609652
35,5,scale-n035-x021,20,20,20,18,4915.62172335
35,5,scale-n035-x022,20,20,20,18,5010.81969595
35,5,scale-n035-x023,20,20,20,18,5369.69507795
35,5,scale-n035-x024,20,20,20,18,5000.8395694
35,5,scale-n035-x025,20,20,20,19,5374.5810433999995
35,5,scale-n035-x026,20,20,20,20,5381.78781635
35,5,scale-n035-x027,20,20,20,20,5020.43098895
35,5,scale-n035-x028,20,20,20,19,5561.45405495
35,5,scale-n035-x029,20,20,20,19,5011.9041461
35,5,scale-n035-x030,20,20,20,20,5683.0464874
35,5,scale-n035-x031,20,20,20,20,5898.6239324
35,5,scale-n035-x032,20,20,20,20,5250.84825165
35,5,scale-n035-x033,20,20,20,20,5887.4816909
35,5,scale-n035-x034,20,20,20,20,6021.88732515
4,5,scale-n004-x000,20,20,20,0,81.700174
4,5,scale-n004-x001,20,20,20,0,85.45250949999999
4,5,scale-n004-x002,20,20,20,0,87.09712955
4,5,scale-n004-x003,20,20,20,0,88.02564565
80,5,scale-n080-x000,20,20,20,19,17766.64614265
80,5,scale-n080-x001,20,20,20,19,17100.96052015
80,5,scale-n080-x002,20,20,20,19,17795.769373
80,5,scale-n080-x003,20,20,20,19,17633.3286088
80,5,scale-n080-x004,20,20,20,19,17524.7641256
80,5,scale-n080-x005,20,20,20,19,16459.083623799997
80,5,scale-n080-x006,20,20,20,19,17302.948316150003
80,5,scale-n080-x007,20,20,20,19,16958.3497386
80,5,scale-n080-x008,20,20,20,19,17149.13583545
80,5,scale-n080-x009,20,20,20,19,18254.09528655
80,5,scale-n080-x010,20,20,20,19,17649.38939085
80,5,scale-n080-x011,20,20,20,19,18023.63931455
80,5,scale-n080-x012,20,20,20,19,18112.241785550003
80,5,scale-n080-x013,20,20,20,19,19125.56835985
80,5,scale-n080-x014,20,20,20,19,19234.8023537
80,5,scale-n080-x015,20,20,20,19,18416.89367865
80,5,scale-n080-x016,20,20,20,19,18797.348101
80,5,scale-n080-x017,20,20,20,19,18847.71339815
80,5,scale-n080-x018,20,20,20,19,17927.81095495
80,5,scale-n080-x019,20,20,20,19,19697.1035484
80,5,scale-n080-x020,20,20,20,19,18379.96677935
80,5,scale-n080-x021,20,20,20,19,18067.3904255
80,5,scale-n080-x022,20,20,20,19,19517.6806566
80,5,scale-n080-x023,20,20,20,19,19902.6744667
80,5,scale-n080-x024,20,20,20,19,19137.076529849997
80,5,scale-n080-x025,20,20,20,19,18867.1484851
80,5,scale-n080-x026,20,20,20,19,18801.61275925
80,5,scale-n080-x027,20,20,20,19,19741.4902333
80,5,scale-n080-x028,20,20,20,19,19701.15174925
80,5,scale-n080-x029,20,20,20,19,19244.5084254
80,5,scale-n080-x030,20,20,20,19,20323.2444249
80,5,scale-n080-x031,20,20,20,20,20213.4123934
80,5,scale-n080-x032,20,20,20,20,19917.61802365
80,5,scale-n080-x033,20,20,20,19,19665.80214575
80,5,scale-n080-x034,20,20,20,19,18832.13105165
80,5,scale-n080-x035,20,20,20,20,19547.5343991
80,5,scale-n080-x036,20,20,20,20,19978.62055705
80,5,scale-n080-x037,20,20,20,20,18992.06748335
80,5,scale-n080-x038,20,20,20,20,19327.801681549998
80,5,scale-n080-x039,20,20,20,20,20018.99443265
80,5,scale-n080-x040,20,20,20,20,19389.22882385
80,5,scale-n080-x041,20,20,20,20,19562.76438515
80,5,scale-n080-x042,20,20,20,20,20483.58890075
80,5,scale-n080-x043,20,20,20,20,19577.7530138
80,5,scale-n080-x044,20,20,20,20,20517.59106685
80,5,scale-n080-x045,20,20,20,20,19956.57839265
80,5,scale-n080-x046,20,20,20,20,19827.53283395
80,5,scale-n080-x047,20,20,20,20,20269.38995755
80,5,scale-n080-x048,20,20,20,20,21576.297682149998
80,5,scale-n080-x049,20,20,20,20,21056.15879705
80,5,scale-n080-x050,20,20,20,20,20282.0065256
80,5,scale-n080-x051,20,20,20,20,20305.64807735
80,5,scale-n080-x052,20,20,20,20,20963.631495999998
80,5,scale-n080-x053,20,20,20,20,19374.76874355
80,5,scale-n080-x054,20,20,20,20,21190.8925747
80,5,scale-n080-x055,20,20,20,20,20717.955232250002
80,5,scale-n080-x056,20,20,20,20,22072.3523359
80,5,scale-n080-x057,20,20,20,20,20785.5325982
80,5,scale-n080-x058,20,20,20,20,20782.98546415
80,5,scale-n080-x059,20,20,20,20,19502.0079835
80,5,scale-n080-x060,20,20,20,20,20672.00545225
80,5,scale-n080-x061,20,20,20,20,19680.52956595
80,5,scale-n080-x062,20,20,20,20,22004.6756909
80,5,scale-n080-x063,20,20,20,20,20662.91647325
80,5,scale-n080-x064,20,20,20,20,20921.637495900002
80,5,scale-n080-x065,20,20,20,20,20132.8357463
80,5,scale-n080-x066,20,20,20,20,21352.2229207
80,5,scale-n080-x067,20,20,20,20,20211.6485252
80,5,scale-n080-x068,20,20,20,20,20645.06398565
80,5,scale-n080-x069,20,20,20,20,21480.0585414
80,5,scale-n080-x070,20,20,20,20,21793.1116013
80,5,scale-n080-x071,20,20,20,20,21804.828223
80,5,scale-n080-x072,20,20,20,20,21077.36317775
80,5,scale-n080-x073,20,20,20,20,19537.35841935
80,5,scale-n080-x074,20,20,20,20,21400.05892675
80,5,scale-n080-x075,20,20,20,20,21933.72333935
80,5,scale-n080-x076,20,20,20,20,21648.8297024
80,5,scale-n080-x077,20,20,20,20,21195.490259
80,5,scale-n080-x078,20,20,20,20,20993.232609000002
80,5,scale-n080-x079,20,20,20,20,21493.75632005
40,5,scale-n040-x000,20,20,20,17,6955.997901549999
