workloads,repetition,virtual_xapp_id,updates,ready,normal,suspicious
100,3,virtual-xapp-019,300,273,300,0
100,3,virtual-xapp-020,300,273,300,0
100,3,virtual-xapp-021,300,273,300,0
100,3,virtual-xapp-022,300,273,300,0
100,3,virtual-xapp-023,300,273,300,0
100,3,virtual-xapp-024,300,273,300,0
100,3,virtual-xapp-025,300,273,300,0
100,3,virtual-xapp-026,300,273,300,0
100,3,virtual-xapp-027,300,273,300,0
100,3,virtual-xapp-028,300,273,300,0
100,3,virtual-xapp-029,300,273,300,0
100,3,virtual-xapp-030,300,273,300,0
100,3,virtual-xapp-031,300,273,300,0
100,3,virtual-xapp-032,300,273,300,0
100,3,virtual-xapp-033,300,273,300,0
100,3,virtual-xapp-034,300,273,300,0
100,3,virtual-xapp-035,300,273,300,0
100,3,virtual-xapp-036,300,273,300,0
100,3,virtual-xapp-037,300,273,300,0
100,3,virtual-xapp-038,300,273,300,0
100,3,virtual-xapp-039,300,273,300,0
100,3,virtual-xapp-040,300,273,300,0
100,3,virtual-xapp-041,300,273,300,0
100,3,virtual-xapp-042,300,273,300,0
100,3,virtual-xapp-043,300,273,300,0
100,3,virtual-xapp-044,300,273,300,0
100,3,virtual-xapp-045,300,273,300,0
100,3,virtual-xapp-046,300,273,300,0
100,3,virtual-xapp-047,300,273,300,0
100,3,virtual-xapp-048,300,273,300,0
100,3,virtual-xapp-049,300,273,300,0
100,3,virtual-xapp-050,300,273,300,0
100,3,virtual-xapp-051,300,273,300,0
100,3,virtual-xapp-052,300,273,300,0
100,3,virtual-xapp-053,300,273,300,0
100,3,virtual-xapp-054,300,273,300,0
100,3,virtual-xapp-055,300,273,300,0
100,3,virtual-xapp-056,300,273,300,0
100,3,virtual-xapp-057,300,273,300,0
100,3,virtual-xapp-058,300,273,300,0
100,3,virtual-xapp-059,300,273,300,0
100,3,virtual-xapp-060,300,273,300,0
100,3,virtual-xapp-061,300,273,300,0
100,3,virtual-xapp-062,300,273,300,0
100,3,virtual-xapp-063,300,273,300,0
100,3,virtual-xapp-064,300,273,300,0
100,3,virtual-xapp-065,300,273,300,0
100,3,virtual-xapp-066,300,273,300,0
100,3,virtual-xapp-067,300,273,300,0
100,3,virtual-xapp-068,300,273,300,0
100,3,virtual-xapp-069,300,273,300,0
100,3,virtual-xapp-070,300,273,300,0
100,3,virtual-xapp-071,300,273,300,0
100,3,virtual-xapp-072,300,273,300,0
100,3,virtual-xapp-073,300,273,300,0
100,3,virtual-xapp-074,300,273,300,0
100,3,virtual-xapp-075,300,273,300,0
100,3,virtual-xapp-076,300,273,300,0
100,3,virtual-xapp-077,300,273,300,0
100,3,virtual-xapp-078,300,273,300,0
100,3,virtual-xapp-079,300,273,300,0
100,3,virtual-xapp-080,300,273,300,0
100,3,virtual-xapp-081,300,273,300,0
100,3,virtual-xapp-082,300,273,300,0
100,3,virtual-xapp-083,300,273,300,0
100,3,virtual-xapp-084,300,273,300,0
100,3,virtual-xapp-085,300,273,300,0
100,3,virtual-xapp-086,300,273,300,0
100,3,virtual-xapp-087,300,273,300,0
100,3,virtual-xapp-088,300,273,300,0
100,3,virtual-xapp-089,300,273,300,0
100,3,virtual-xapp-090,300,273,300,0
100,3,virtual-xapp-091,300,273,300,0
100,3,virtual-xapp-092,300,273,300,0
100,3,virtual-xapp-093,300,273,300,0
100,3,virtual-xapp-094,300,273,300,0
100,3,virtual-xapp-095,300,273,300,0
100,3,virtual-xapp-096,300,273,300,0
100,3,virtual-xapp-097,300,273,300,0
100,3,virtual-xapp-098,300,273,300,0
100,3,virtual-xapp-099,300,273,300,0
