timestamp_utc,elapsed_s,active,body
2026-06-30T10:01:47.780Z,118.525,0,"{""active"":false}"
2026-06-30T10:01:49.273Z,120.022,0,"{""active"":false}"
2026-06-30T10:01:51.059Z,121.802,0,"{""active"":false}"
2026-06-30T10:01:52.584Z,123.332,0,"{""active"":false}"
2026-06-30T10:01:54.297Z,125.045,0,"{""active"":false}"
2026-06-30T10:01:55.955Z,126.699,0,"{""active"":false}"
2026-06-30T10:01:57.668Z,128.416,0,"{""active"":false}"
2026-06-30T10:01:59.158Z,129.909,0,"{""active"":false}"
2026-06-30T10:02:00.633Z,131.372,0,"{""active"":false}"
2026-06-30T10:02:02.166Z,132.914,0,"{""active"":false}"
2026-06-30T10:02:03.644Z,134.393,0,"{""active"":false}"
2026-06-30T10:02:05.063Z,135.812,0,"{""active"":false}"
2026-06-30T10:02:06.458Z,137.206,0,"{""active"":false}"
2026-06-30T10:02:07.923Z,138.670,0,"{""active"":false}"
2026-06-30T10:02:09.356Z,140.105,0,"{""active"":false}"
2026-06-30T10:02:10.944Z,141.693,0,"{""active"":false}"
2026-06-30T10:02:12.447Z,143.197,0,"{""active"":false}"
2026-06-30T10:02:14.057Z,144.799,0,"{""active"":false}"
2026-06-30T10:02:15.661Z,146.406,0,"{""active"":false}"
2026-06-30T10:02:17.599Z,148.343,0,"{""active"":false}"
2026-06-30T10:02:19.377Z,150.116,0,"{""active"":false}"
2026-06-30T10:02:21.258Z,152.006,0,"{""active"":false}"
2026-06-30T10:02:22.894Z,153.641,0,"{""active"":false}"
2026-06-30T10:02:24.472Z,155.218,0,"{""active"":false}"
2026-06-30T10:02:25.945Z,156.691,0,"{""active"":false}"
2026-06-30T10:02:27.441Z,158.188,0,"{""active"":false}"
2026-06-30T10:02:28.971Z,159.719,0,"{""active"":false}"
2026-06-30T10:02:30.632Z,161.377,0,"{""active"":false}"
2026-06-30T10:02:32.189Z,162.933,0,"{""active"":false}"
2026-06-30T10:02:33.635Z,164.382,0,"{""active"":false}"
2026-06-30T10:02:35.082Z,165.821,0,"{""active"":false}"
2026-06-30T10:02:36.681Z,167.424,0,"{""active"":false}"
2026-06-30T10:02:38.181Z,168.928,0,"{""active"":false}"
2026-06-30T10:02:39.757Z,170.503,0,"{""active"":false}"
2026-06-30T10:02:41.372Z,172.121,0,"{""active"":false}"
2026-06-30T10:02:43.061Z,173.811,0,"{""active"":false}"
2026-06-30T10:02:44.427Z,175.176,0,"{""active"":false}"
2026-06-30T10:02:45.876Z,176.625,0,"{""active"":false}"
2026-06-30T10:02:47.336Z,178.082,0,"{""active"":false}"
2026-06-30T10:02:48.860Z,179.610,0,"{""active"":false}"
2026-06-30T10:02:50.428Z,181.177,0,"{""active"":false}"
2026-06-30T10:02:51.772Z,182.519,0,"{""active"":false}"
2026-06-30T10:02:53.246Z,183.992,0,"{""active"":false}"
2026-06-30T10:02:54.767Z,185.503,0,"{""active"":false}"
2026-06-30T10:02:56.344Z,187.093,0,"{""active"":false}"
2026-06-30T10:02:57.741Z,188.491,0,"{""active"":false}"
2026-06-30T10:02:59.061Z,189.807,0,"{""active"":false}"
2026-06-30T10:03:00.564Z,191.310,0,"{""active"":false}"
2026-06-30T10:03:02.173Z,192.922,0,"{""active"":false}"
2026-06-30T10:03:03.566Z,194.316,0,"{""active"":false}"
2026-06-30T10:03:05.057Z,195.807,0,"{""active"":false}"
2026-06-30T10:03:06.461Z,197.211,0,"{""active"":false}"
2026-06-30T10:03:07.969Z,198.715,0,"{""active"":false}"
2026-06-30T10:03:09.542Z,200.291,0,"{""active"":false}"
2026-06-30T10:03:11.048Z,201.797,0,"{""active"":false}"
2026-06-30T10:03:12.523Z,203.269,0,"{""active"":false}"
2026-06-30T10:03:13.880Z,204.625,0,"{""active"":false}"
2026-06-30T10:03:15.381Z,206.130,0,"{""active"":false}"
2026-06-30T10:03:16.876Z,207.623,0,"{""active"":false}"
2026-06-30T10:03:18.156Z,208.901,0,"{""active"":false}"
2026-06-30T10:03:19.655Z,210.405,0,"{""active"":false}"
2026-06-30T10:03:21.261Z,212.006,0,"{""active"":false}"
2026-06-30T10:03:22.876Z,213.622,0,"{""active"":false}"
2026-06-30T10:03:24.348Z,215.097,0,"{""active"":false}"
2026-06-30T10:03:25.757Z,216.497,0,"{""active"":false}"
2026-06-30T10:03:27.263Z,218.007,0,"{""active"":false}"
2026-06-30T10:03:28.836Z,219.584,0,"{""active"":false}"
2026-06-30T10:03:30.326Z,221.075,0,"{""active"":false}"
2026-06-30T10:03:31.850Z,222.599,0,"{""active"":false}"
2026-06-30T10:03:33.261Z,224.009,0,"{""active"":false}"
2026-06-30T10:03:34.761Z,225.507,0,"{""active"":false}"
2026-06-30T10:03:36.238Z,226.985,0,"{""active"":false}"
2026-06-30T10:03:37.762Z,228.512,0,"{""active"":false}"
2026-06-30T10:03:39.264Z,230.010,0,"{""active"":false}"
2026-06-30T10:03:41.199Z,231.945,0,"{""active"":false}"
2026-06-30T10:03:42.673Z,233.423,0,"{""active"":false}"
2026-06-30T10:03:44.087Z,234.835,0,"{""active"":false}"
2026-06-30T10:03:45.639Z,236.387,0,"{""active"":false}"
2026-06-30T10:03:47.176Z,237.926,0,"{""active"":false}"
2026-06-30T10:03:48.740Z,239.488,0,"{""active"":false}"
2026-06-30T10:03:50.341Z,241.091,0,"{""active"":false}"
2026-06-30T10:03:51.851Z,242.599,0,"{""active"":false}"
2026-06-30T10:03:53.340Z,244.085,0,"{""active"":false}"
2026-06-30T10:03:54.933Z,245.679,0,"{""active"":false}"
2026-06-30T10:03:56.440Z,247.190,0,"{""active"":false}"
2026-06-30T10:03:57.939Z,248.689,0,"{""active"":false}"
2026-06-30T10:03:59.352Z,250.098,0,"{""active"":false}"
2026-06-30T10:04:00.969Z,251.719,0,"{""active"":false}"
2026-06-30T10:04:02.357Z,253.103,0,"{""active"":false}"
2026-06-30T10:04:03.840Z,254.590,0,"{""active"":false}"
2026-06-30T10:04:05.354Z,256.100,0,"{""active"":false}"
2026-06-30T10:04:06.858Z,257.604,0,"{""active"":false}"
2026-06-30T10:04:08.349Z,259.100,0,"{""active"":false}"
2026-06-30T10:04:09.658Z,260.406,0,"{""active"":false}"
2026-06-30T10:04:11.364Z,262.114,0,"{""active"":false}"
2026-06-30T10:04:12.739Z,263.484,0,"{""active"":false}"
2026-06-30T10:04:14.258Z,265.004,0,"{""active"":false}"
2026-06-30T10:04:15.753Z,266.500,0,"{""active"":false}"
2026-06-30T10:04:17.248Z,267.994,0,"{""active"":false}"
2026-06-30T10:04:18.739Z,269.485,0,"{""active"":false}"
2026-06-30T10:04:20.363Z,271.114,0,"{""active"":false}"
2026-06-30T10:04:21.885Z,272.631,0,"{""active"":false}"
2026-06-30T10:04:23.433Z,274.179,0,"{""active"":false}"
2026-06-30T10:04:24.849Z,275.592,0,"{""active"":false}"
2026-06-30T10:04:26.371Z,277.120,0,"{""active"":false}"
2026-06-30T10:04:27.922Z,278.672,0,"{""active"":false}"
2026-06-30T10:04:29.534Z,280.284,0,"{""active"":false}"
2026-06-30T10:04:31.024Z,281.771,0,"{""active"":false}"
2026-06-30T10:04:32.579Z,283.327,0,"{""active"":false}"
2026-06-30T10:04:34.156Z,284.904,0,"{""active"":false}"
2026-06-30T10:04:35.535Z,286.286,0,"{""active"":false}"
2026-06-30T10:04:36.954Z,287.704,0,"{""active"":false}"
2026-06-30T10:04:38.549Z,289.298,0,"{""active"":false}"
2026-06-30T10:04:40.058Z,290.807,0,"{""active"":false}"
2026-06-30T10:04:41.560Z,292.310,0,"{""active"":false}"
2026-06-30T10:04:43.037Z,293.784,0,"{""active"":false}"
2026-06-30T10:04:44.544Z,295.294,0,"{""active"":false}"
2026-06-30T10:04:46.062Z,296.812,0,"{""active"":false}"
2026-06-30T10:04:47.542Z,298.292,0,"{""active"":false}"
2026-06-30T10:04:48.958Z,299.709,0,"{""active"":false}"
2026-06-30T10:04:50.452Z,301.202,0,"{""active"":false}"
2026-06-30T10:04:51.921Z,302.670,0,"{""active"":false}"
2026-06-30T10:04:53.431Z,304.180,0,"{""active"":false}"
2026-06-30T10:04:55.045Z,305.794,0,"{""active"":false}"
2026-06-30T10:04:56.548Z,307.295,0,"{""active"":false}"
2026-06-30T10:04:57.973Z,308.718,0,"{""active"":false}"
2026-06-30T10:04:59.705Z,310.448,0,"{""active"":false}"
2026-06-30T10:05:01.370Z,312.120,0,"{""active"":false}"
2026-06-30T10:05:02.863Z,313.613,0,"{""active"":false}"
2026-06-30T10:05:04.362Z,315.109,0,"{""active"":false}"
2026-06-30T10:05:05.969Z,316.714,0,"{""active"":false}"
2026-06-30T10:05:07.589Z,318.337,0,"{""active"":false}"
2026-06-30T10:05:09.042Z,319.788,0,"{""active"":false}"
2026-06-30T10:05:10.581Z,321.324,0,"{""active"":false}"
2026-06-30T10:05:12.165Z,322.913,0,"{""active"":false}"
2026-06-30T10:05:13.554Z,324.300,0,"{""active"":false}"
2026-06-30T10:05:14.939Z,325.687,0,"{""active"":false}"
2026-06-30T10:05:16.457Z,327.203,0,"{""active"":false}"
2026-06-30T10:05:18.093Z,328.843,0,"{""active"":false}"
2026-06-30T10:05:19.731Z,330.480,0,"{""active"":false}"
2026-06-30T10:05:21.222Z,331.968,0,"{""active"":false}"
2026-06-30T10:05:22.752Z,333.501,0,"{""active"":false}"
2026-06-30T10:05:24.149Z,334.898,0,"{""active"":false}"
2026-06-30T10:05:25.854Z,336.603,0,"{""active"":false}"
2026-06-30T10:05:27.379Z,338.129,0,"{""active"":false}"
2026-06-30T10:05:28.733Z,339.483,0,"{""active"":false}"
2026-06-30T10:05:30.244Z,340.995,0,"{""active"":false}"
2026-06-30T10:05:31.775Z,342.524,0,"{""active"":false}"
2026-06-30T10:05:33.367Z,344.111,0,"{""active"":false}"
2026-06-30T10:05:34.847Z,345.597,0,"{""active"":false}"
2026-06-30T10:05:36.258Z,347.005,0,"{""active"":false}"
2026-06-30T10:05:38.061Z,348.807,0,"{""active"":false}"
2026-06-30T10:05:39.554Z,350.303,0,"{""active"":false}"
2026-06-30T10:05:41.031Z,351.779,0,"{""active"":false}"
2026-06-30T10:05:42.538Z,353.287,0,"{""active"":false}"
2026-06-30T10:05:43.858Z,354.603,0,"{""active"":false}"
2026-06-30T10:05:45.465Z,356.213,0,"{""active"":false}"
2026-06-30T10:05:47.032Z,357.782,0,"{""active"":false}"
2026-06-30T10:05:48.543Z,359.291,0,"{""active"":false}"
2026-06-30T10:05:50.067Z,360.814,0,"{""active"":false}"
2026-06-30T10:05:51.552Z,362.300,0,"{""active"":false}"
2026-06-30T10:05:53.057Z,363.803,0,"{""active"":false}"
2026-06-30T10:05:54.550Z,365.295,0,"{""active"":false}"
2026-06-30T10:05:56.060Z,366.809,0,"{""active"":false}"
2026-06-30T10:05:57.564Z,368.312,0,"{""active"":false}"
2026-06-30T10:05:59.052Z,369.797,0,"{""active"":false}"
2026-06-30T10:06:00.474Z,371.223,0,"{""active"":false}"
2026-06-30T10:06:01.950Z,372.700,0,"{""active"":false}"
2026-06-30T10:06:03.351Z,374.100,0,"{""active"":false}"
2026-06-30T10:06:04.956Z,375.704,0,"{""active"":false}"
2026-06-30T10:06:06.254Z,377.002,0,"{""active"":false}"
2026-06-30T10:06:07.755Z,378.505,0,"{""active"":false}"
2026-06-30T10:06:09.125Z,379.868,0,"{""active"":false}"
2026-06-30T10:06:10.664Z,381.413,0,"{""active"":false}"
2026-06-30T10:06:12.264Z,383.014,0,"{""active"":false}"
2026-06-30T10:06:13.722Z,384.468,0,"{""active"":false}"
2026-06-30T10:06:15.259Z,386.008,0,"{""active"":false}"
2026-06-30T10:06:16.677Z,387.425,0,"{""active"":false}"
2026-06-30T10:06:18.265Z,389.009,0,"{""active"":false}"
2026-06-30T10:06:19.978Z,390.725,0,"{""active"":false}"
2026-06-30T10:06:21.532Z,392.278,0,"{""active"":false}"
2026-06-30T10:06:23.161Z,393.906,0,"{""active"":false}"
2026-06-30T10:06:24.747Z,395.497,0,"{""active"":false}"
2026-06-30T10:06:26.259Z,397.008,0,"{""active"":false}"
2026-06-30T10:06:27.667Z,398.417,0,"{""active"":false}"
2026-06-30T10:06:29.154Z,399.898,0,"{""active"":false}"
2026-06-30T10:06:30.774Z,401.522,0,"{""active"":false}"
2026-06-30T10:06:32.496Z,403.242,0,"{""active"":false}"
2026-06-30T10:06:34.176Z,404.926,0,"{""active"":false}"
2026-06-30T10:06:35.818Z,406.565,0,"{""active"":false}"
2026-06-30T10:06:37.922Z,408.666,0,"{""active"":false}"
2026-06-30T10:06:39.556Z,410.305,0,"{""active"":false}"
2026-06-30T10:06:40.941Z,411.690,0,"{""active"":false}"
2026-06-30T10:06:42.369Z,413.118,0,"{""active"":false}"
2026-06-30T10:06:44.187Z,414.929,0,"{""active"":false}"
2026-06-30T10:06:45.847Z,416.596,0,"{""active"":false}"
2026-06-30T10:06:47.362Z,418.112,0,"{""active"":false}"
2026-06-30T10:06:48.851Z,419.597,0,"{""active"":false}"
2026-06-30T10:06:50.370Z,421.118,0,"{""active"":false}"
2026-06-30T10:06:51.917Z,422.667,0,"{""active"":false}"
2026-06-30T10:06:53.536Z,424.286,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:06:55.055Z,425.804,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:06:56.766Z,427.516,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:06:58.226Z,428.975,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:06:59.729Z,430.479,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:01.265Z,432.014,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:02.874Z,433.617,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:04.352Z,435.102,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:05.744Z,436.489,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:07.358Z,438.108,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:08.872Z,439.618,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:10.343Z,441.092,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:11.856Z,442.604,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:13.247Z,443.996,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:14.572Z,445.322,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:16.148Z,446.898,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:17.548Z,448.297,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:19.050Z,449.800,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:20.565Z,451.310,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:21.985Z,452.734,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:23.541Z,454.291,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:24.871Z,455.615,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:26.434Z,457.183,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:27.753Z,458.502,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:29.319Z,460.064,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:30.876Z,461.608,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:32.742Z,463.491,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:34.365Z,465.110,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:36.105Z,466.850,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:37.670Z,468.418,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:39.506Z,470.246,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:41.313Z,472.060,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:43.081Z,473.825,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:44.845Z,475.592,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:46.660Z,477.410,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:48.270Z,479.019,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:49.754Z,480.502,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:51.244Z,481.992,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:52.750Z,483.500,1,"{""active"":true,""scenario"":""R1_CPU_PILOT_SAFE"",""pid"":195,""started_utc"":""2026-06-30T10:06:53Z""}"
2026-06-30T10:07:54.255Z,485.002,0,"{""active"":false}"
2026-06-30T10:07:55.676Z,486.421,0,"{""active"":false}"
2026-06-30T10:07:57.357Z,488.103,0,"{""active"":false}"
2026-06-30T10:07:58.942Z,489.692,0,"{""active"":false}"
2026-06-30T10:08:00.264Z,491.009,0,"{""active"":false}"
2026-06-30T10:08:01.736Z,492.486,0,"{""active"":false}"
2026-06-30T10:08:03.144Z,493.893,0,"{""active"":false}"
2026-06-30T10:08:04.519Z,495.265,0,"{""active"":false}"
2026-06-30T10:08:06.051Z,496.800,0,"{""active"":false}"
2026-06-30T10:08:07.346Z,498.095,0,"{""active"":false}"
2026-06-30T10:08:08.878Z,499.628,0,"{""active"":false}"
2026-06-30T10:08:10.365Z,501.116,0,"{""active"":false}"
2026-06-30T10:08:11.717Z,502.466,0,"{""active"":false}"
2026-06-30T10:08:13.245Z,503.991,0,"{""active"":false}"
2026-06-30T10:08:14.768Z,505.510,0,"{""active"":false}"
2026-06-30T10:08:16.249Z,506.996,0,"{""active"":false}"
2026-06-30T10:08:17.750Z,508.498,0,"{""active"":false}"
2026-06-30T10:08:19.120Z,509.870,0,"{""active"":false}"
2026-06-30T10:08:20.755Z,511.499,0,"{""active"":false}"
2026-06-30T10:08:22.176Z,512.922,0,"{""active"":false}"
2026-06-30T10:08:23.563Z,514.313,0,"{""active"":false}"
2026-06-30T10:08:25.064Z,515.813,0,"{""active"":false}"
2026-06-30T10:08:26.653Z,517.403,0,"{""active"":false}"
2026-06-30T10:08:28.176Z,518.926,0,"{""active"":false}"
2026-06-30T10:08:29.753Z,520.501,0,"{""active"":false}"
2026-06-30T10:08:31.348Z,522.092,0,"{""active"":false}"
2026-06-30T10:08:32.862Z,523.612,0,"{""active"":false}"
2026-06-30T10:08:34.573Z,525.321,0,"{""active"":false}"
2026-06-30T10:08:35.990Z,526.735,0,"{""active"":false}"
2026-06-30T10:08:37.689Z,528.438,0,"{""active"":false}"
2026-06-30T10:08:39.246Z,529.996,0,"{""active"":false}"
2026-06-30T10:08:40.856Z,531.602,0,"{""active"":false}"
2026-06-30T10:08:42.368Z,533.117,0,"{""active"":false}"
2026-06-30T10:08:43.760Z,534.506,0,"{""active"":false}"
2026-06-30T10:08:45.151Z,535.899,0,"{""active"":false}"
2026-06-30T10:08:46.669Z,537.412,0,"{""active"":false}"
2026-06-30T10:08:48.067Z,538.817,0,"{""active"":false}"
2026-06-30T10:08:49.560Z,540.307,0,"{""active"":false}"
2026-06-30T10:08:50.933Z,541.684,0,"{""active"":false}"
2026-06-30T10:08:52.372Z,543.122,0,"{""active"":false}"
