workloads,repetition,virtual_xapp_id,updates,ready,normal,suspicious
80,4,virtual-xapp-028,308,281,308,0
80,4,virtual-xapp-029,308,281,308,0
80,4,virtual-xapp-030,308,281,308,0
80,4,virtual-xapp-031,308,281,308,0
80,4,virtual-xapp-032,308,281,308,0
80,4,virtual-xapp-033,308,281,308,0
80,4,virtual-xapp-034,308,281,308,0
80,4,virtual-xapp-035,308,281,308,0
80,4,virtual-xapp-036,308,281,308,0
80,4,virtual-xapp-037,308,281,308,0
80,4,virtual-xapp-038,308,281,308,0
80,4,virtual-xapp-039,308,281,308,0
80,4,virtual-xapp-040,308,281,308,0
80,4,virtual-xapp-041,308,281,308,0
80,4,virtual-xapp-042,308,281,308,0
80,4,virtual-xapp-043,308,281,308,0
80,4,virtual-xapp-044,308,281,308,0
80,4,virtual-xapp-045,308,281,308,0
80,4,virtual-xapp-046,308,281,308,0
80,4,virtual-xapp-047,308,281,308,0
80,4,virtual-xapp-048,308,281,308,0
80,4,virtual-xapp-049,308,281,308,0
80,4,virtual-xapp-050,308,281,308,0
80,4,virtual-xapp-051,308,281,308,0
80,4,virtual-xapp-052,308,281,308,0
80,4,virtual-xapp-053,308,281,308,0
80,4,virtual-xapp-054,308,281,308,0
80,4,virtual-xapp-055,308,281,308,0
80,4,virtual-xapp-056,308,281,308,0
80,4,virtual-xapp-057,308,281,308,0
80,4,virtual-xapp-058,308,281,308,0
80,4,virtual-xapp-059,308,281,308,0
80,4,virtual-xapp-060,308,281,308,0
80,4,virtual-xapp-061,308,281,308,0
80,4,virtual-xapp-062,308,281,308,0
80,4,virtual-xapp-063,308,281,308,0
80,4,virtual-xapp-064,308,281,308,0
80,4,virtual-xapp-065,308,281,308,0
80,4,virtual-xapp-066,308,281,308,0
80,4,virtual-xapp-067,308,281,308,0
80,4,virtual-xapp-068,308,281,308,0
80,4,virtual-xapp-069,308,281,308,0
80,4,virtual-xapp-070,308,281,308,0
80,4,virtual-xapp-071,308,281,308,0
80,4,virtual-xapp-072,308,281,308,0
80,4,virtual-xapp-073,308,281,308,0
80,4,virtual-xapp-074,308,281,308,0
80,4,virtual-xapp-075,308,281,308,0
80,4,virtual-xapp-076,308,281,308,0
80,4,virtual-xapp-077,308,281,308,0
80,4,virtual-xapp-078,308,281,308,0
80,4,virtual-xapp-079,308,281,308,0
80,5,virtual-xapp-000,308,281,308,0
80,5,virtual-xapp-001,308,281,308,0
80,5,virtual-xapp-002,308,281,308,0
80,5,virtual-xapp-003,308,281,308,0
80,5,virtual-xapp-004,308,281,308,0
80,5,virtual-xapp-005,308,281,308,0
80,5,virtual-xapp-006,308,281,308,0
80,5,virtual-xapp-007,308,281,308,0
80,5,virtual-xapp-008,308,281,308,0
80,5,virtual-xapp-009,308,281,308,0
80,5,virtual-xapp-010,308,281,308,0
80,5,virtual-xapp-011,308,281,308,0
80,5,virtual-xapp-012,308,281,308,0
80,5,virtual-xapp-013,308,281,308,0
80,5,virtual-xapp-014,308,281,308,0
80,5,virtual-xapp-015,308,281,308,0
80,5,virtual-xapp-016,308,281,308,0
80,5,virtual-xapp-017,308,281,308,0
80,5,virtual-xapp-018,308,281,308,0
80,5,virtual-xapp-019,308,281,308,0
80,5,virtual-xapp-020,308,281,308,0
80,5,virtual-xapp-021,308,281,308,0
80,5,virtual-xapp-022,308,281,308,0
80,5,virtual-xapp-023,308,281,308,0
80,5,virtual-xapp-024,308,281,308,0
80,5,virtual-xapp-025,308,281,308,0
80,5,virtual-xapp-026,308,281,308,0
80,5,virtual-xapp-027,308,281,308,0
80,5,virtual-xapp-028,308,281,308,0
80,5,virtual-xapp-029,308,281,308,0
80,5,virtual-xapp-030,308,281,308,0
80,5,virtual-xapp-031,308,281,308,0
80,5,virtual-xapp-032,308,281,308,0
80,5,virtual-xapp-033,308,281,308,0
80,5,virtual-xapp-034,308,281,308,0
80,5,virtual-xapp-035,308,281,308,0
80,5,virtual-xapp-036,308,281,308,0
80,5,virtual-xapp-037,308,281,308,0
80,5,virtual-xapp-038,308,281,308,0
80,5,virtual-xapp-039,308,281,308,0
80,5,virtual-xapp-040,308,281,308,0
80,5,virtual-xapp-041,308,281,308,0
80,5,virtual-xapp-042,308,281,308,0
80,5,virtual-xapp-043,308,281,308,0
80,5,virtual-xapp-044,308,281,308,0
80,5,virtual-xapp-045,308,281,308,0
80,5,virtual-xapp-046,308,281,308,0
80,5,virtual-xapp-047,308,281,308,0
80,5,virtual-xapp-048,308,281,308,0
80,5,virtual-xapp-049,308,281,308,0
80,5,virtual-xapp-050,308,281,308,0
80,5,virtual-xapp-051,308,281,308,0
80,5,virtual-xapp-052,308,281,308,0
80,5,virtual-xapp-053,308,281,308,0
80,5,virtual-xapp-054,308,281,308,0
80,5,virtual-xapp-055,308,281,308,0
80,5,virtual-xapp-056,308,281,308,0
80,5,virtual-xapp-057,308,281,308,0
80,5,virtual-xapp-058,308,281,308,0
80,5,virtual-xapp-059,308,281,308,0
80,5,virtual-xapp-060,308,281,308,0
80,5,virtual-xapp-061,308,281,308,0
80,5,virtual-xapp-062,308,281,308,0
80,5,virtual-xapp-063,308,281,308,0
80,5,virtual-xapp-064,308,281,308,0
80,5,virtual-xapp-065,308,281,308,0
80,5,virtual-xapp-066,308,281,308,0
80,5,virtual-xapp-067,308,281,308,0
80,5,virtual-xapp-068,308,281,308,0
80,5,virtual-xapp-069,308,281,308,0
80,5,virtual-xapp-070,308,281,308,0
80,5,virtual-xapp-071,308,281,308,0
80,5,virtual-xapp-072,308,281,308,0
80,5,virtual-xapp-073,308,281,308,0
80,5,virtual-xapp-074,308,281,308,0
80,5,virtual-xapp-075,308,281,308,0
80,5,virtual-xapp-076,308,281,308,0
80,5,virtual-xapp-077,308,281,308,0
80,5,virtual-xapp-078,308,281,308,0
80,5,virtual-xapp-079,308,281,308,0
